# Version 1.00
#
freq[Hz]	Trc1_S21[dB]	Ch1_SG_S11_S11[dB]	Ch1_SG_S12_S12[dB]	Ch1_SG_S21_S21[dB]	Ch1_SG_S22_S22[dB]	RX_S22[dB]	TX_S11[dB]	ISO_S21[dB]	
2.100000000000000E+009	-2.893026800120919E+001	-3.128309998854262E+000	-2.893124875410777E+001	-2.893026800120919E+001	-3.513233957855203E+000	-3.513233957855203E+000	-3.128309998854262E+000	-2.893026800120919E+001	
2.112000000000000E+009	-3.012349016894084E+001	-3.004490008389695E+000	-3.011999791134036E+001	-3.012349016894084E+001	-3.118886001597984E+000	-3.118886001597984E+000	-3.004490008389695E+000	-3.012349016894084E+001	
2.124000000000000E+009	-3.501057653227954E+001	-2.704444508526403E+000	-3.502458608904266E+001	-3.501057653227954E+001	-1.506305212260705E+000	-1.506305212260705E+000	-2.704444508526403E+000	-3.501057653227954E+001	
2.136000000000000E+009	-3.776239807417620E+001	-2.491214074184668E+000	-3.779838558870877E+001	-3.776239807417620E+001	-1.199384064154807E+000	-1.199384064154807E+000	-2.491214074184668E+000	-3.776239807417620E+001	
2.148000000000000E+009	-3.892875205410034E+001	-2.418239100563008E+000	-3.890540461520511E+001	-3.892875205410034E+001	-1.092954402308171E+000	-1.092954402308171E+000	-2.418239100563008E+000	-3.892875205410034E+001	
2.160000000000000E+009	-3.933596404839101E+001	-2.390800855651482E+000	-3.937037653402740E+001	-3.933596404839101E+001	-1.038712963694991E+000	-1.038712963694991E+000	-2.390800855651482E+000	-3.933596404839101E+001	
2.172000000000000E+009	-3.972037773622512E+001	-2.376595069644109E+000	-3.973250928311224E+001	-3.972037773622512E+001	-1.000896495375683E+000	-1.000896495375683E+000	-2.376595069644109E+000	-3.972037773622512E+001	
2.184000000000000E+009	-3.974382370988404E+001	-2.352543137058966E+000	-3.980498693509276E+001	-3.974382370988404E+001	-9.806648500605628E-001	-9.806648500605628E-001	-2.352543137058966E+000	-3.974382370988404E+001	
2.196000000000000E+009	-3.992306553070294E+001	-2.317900604753303E+000	-3.994936998960792E+001	-3.992306553070294E+001	-9.825039020363956E-001	-9.825039020363956E-001	-2.317900604753303E+000	-3.992306553070294E+001	
2.208000000000000E+009	-3.995864887727653E+001	-2.291194936571002E+000	-4.002606355871853E+001	-3.995864887727653E+001	-1.006475722459080E+000	-1.006475722459080E+000	-2.291194936571002E+000	-3.995864887727653E+001	
2.220000000000000E+009	-4.000375205050280E+001	-2.295415075839268E+000	-4.006934581818111E+001	-4.000375205050280E+001	-1.017784170144988E+000	-1.017784170144988E+000	-2.295415075839268E+000	-4.000375205050280E+001	
2.232000000000000E+009	-4.003012186940921E+001	-2.324121054440443E+000	-4.003812203646225E+001	-4.003012186940921E+001	-1.012944104767289E+000	-1.012944104767289E+000	-2.324121054440443E+000	-4.003012186940921E+001	
2.244000000000000E+009	-4.005547224749653E+001	-2.337210134657824E+000	-4.005281550811492E+001	-4.005547224749653E+001	-1.002151729540902E+000	-1.002151729540902E+000	-2.337210134657824E+000	-4.005547224749653E+001	
2.256000000000000E+009	-4.036795081502565E+001	-2.307273959848634E+000	-4.040944668768591E+001	-4.036795081502565E+001	-9.775852024363136E-001	-9.775852024363136E-001	-2.307273959848634E+000	-4.036795081502565E+001	
2.268000000000000E+009	-4.054362373263157E+001	-2.267714504898427E+000	-4.054072994243233E+001	-4.054362373263157E+001	-9.577954561952617E-001	-9.577954561952617E-001	-2.267714504898427E+000	-4.054362373263157E+001	
2.280000000000000E+009	-4.108008898679134E+001	-2.203728300975399E+000	-4.100698967285454E+001	-4.108008898679134E+001	-9.366490911534976E-001	-9.366490911534976E-001	-2.203728300975399E+000	-4.108008898679134E+001	
2.292000000000000E+009	-4.151795053559132E+001	-2.124196862775061E+000	-4.154749032526433E+001	-4.151795053559132E+001	-9.244894635885227E-001	-9.244894635885227E-001	-2.124196862775061E+000	-4.151795053559132E+001	
2.304000000000000E+009	-4.227072781543617E+001	-2.046307129234815E+000	-4.229022976947731E+001	-4.227072781543617E+001	-9.307539097088275E-001	-9.307539097088275E-001	-2.046307129234815E+000	-4.227072781543617E+001	
2.316000000000000E+009	-4.287365729406647E+001	-2.016796451949694E+000	-4.294532272429628E+001	-4.287365729406647E+001	-9.324583286925302E-001	-9.324583286925302E-001	-2.016796451949694E+000	-4.287365729406647E+001	
2.328000000000000E+009	-4.401723979011240E+001	-1.980462833290756E+000	-4.411668633407631E+001	-4.401723979011240E+001	-9.347161215926007E-001	-9.347161215926007E-001	-1.980462833290756E+000	-4.401723979011240E+001	
2.340000000000000E+009	-4.492850267221630E+001	-1.948920674581542E+000	-4.499272447170043E+001	-4.492850267221630E+001	-9.264055811382747E-001	-9.264055811382747E-001	-1.948920674581542E+000	-4.492850267221630E+001	
2.352000000000000E+009	-4.587557639415310E+001	-1.875674164648844E+000	-4.577293826187574E+001	-4.587557639415310E+001	-9.031848344465827E-001	-9.031848344465827E-001	-1.875674164648844E+000	-4.587557639415310E+001	
2.364000000000000E+009	-4.691258673336469E+001	-1.793255829065408E+000	-4.679263224156855E+001	-4.691258673336469E+001	-8.684636324975015E-001	-8.684636324975015E-001	-1.793255829065408E+000	-4.691258673336469E+001	
2.376000000000000E+009	-4.785395758335361E+001	-1.712254102695814E+000	-4.785353197772449E+001	-4.785395758335361E+001	-8.578787300357358E-001	-8.578787300357358E-001	-1.712254102695814E+000	-4.785395758335361E+001	
2.388000000000000E+009	-4.876635759637920E+001	-1.640929901251218E+000	-4.871729593880066E+001	-4.876635759637920E+001	-8.557819215148214E-001	-8.557819215148214E-001	-1.640929901251218E+000	-4.876635759637920E+001	
2.400000000000000E+009	-4.932806806498461E+001	-1.609198666111198E+000	-4.932153802280918E+001	-4.932806806498461E+001	-8.671151962927591E-001	-8.671151962927591E-001	-1.609198666111198E+000	-4.932806806498461E+001	
2.412000000000000E+009	-5.014353091198998E+001	-1.575408067319079E+000	-4.996803202871568E+001	-5.014353091198998E+001	-8.599844482996447E-001	-8.599844482996447E-001	-1.575408067319079E+000	-5.014353091198998E+001	
2.424000000000000E+009	-5.107159788982649E+001	-1.553719974908703E+000	-5.096972885190674E+001	-5.107159788982649E+001	-8.472896075551971E-001	-8.472896075551971E-001	-1.553719974908703E+000	-5.107159788982649E+001	
2.436000000000000E+009	-5.176252526080434E+001	-1.516853040186961E+000	-5.172971228769134E+001	-5.176252526080434E+001	-8.273487785404343E-001	-8.273487785404343E-001	-1.516853040186961E+000	-5.176252526080434E+001	
2.448000000000000E+009	-5.239114054908371E+001	-1.469197953883406E+000	-5.268620714683095E+001	-5.239114054908371E+001	-8.038678183147795E-001	-8.038678183147795E-001	-1.469197953883406E+000	-5.239114054908371E+001	
2.460000000000000E+009	-5.323876679403859E+001	-1.425128181493450E+000	-5.332857663659056E+001	-5.323876679403859E+001	-8.092563872775938E-001	-8.092563872775938E-001	-1.425128181493450E+000	-5.323876679403859E+001	
2.472000000000000E+009	-5.432490197785920E+001	-1.395508934996388E+000	-5.411390246999395E+001	-5.432490197785920E+001	-8.237044439224669E-001	-8.237044439224669E-001	-1.395508934996388E+000	-5.432490197785920E+001	
2.484000000000000E+009	-5.471299654681177E+001	-1.381087741284039E+000	-5.459950359110271E+001	-5.471299654681177E+001	-8.250618573042174E-001	-8.250618573042174E-001	-1.381087741284039E+000	-5.471299654681177E+001	
2.496000000000000E+009	-5.557435060392255E+001	-1.364948345640074E+000	-5.554685296723928E+001	-5.557435060392255E+001	-8.238343290188718E-001	-8.238343290188718E-001	-1.364948345640074E+000	-5.557435060392255E+001	
2.508000000000000E+009	-5.577336151092190E+001	-1.365591770757156E+000	-5.565230152570134E+001	-5.577336151092190E+001	-8.149676703480799E-001	-8.149676703480799E-001	-1.365591770757156E+000	-5.577336151092190E+001	
2.520000000000000E+009	-5.616172729722209E+001	-1.354188954216872E+000	-5.607304094531819E+001	-5.616172729722209E+001	-8.053047043349315E-001	-8.053047043349315E-001	-1.354188954216872E+000	-5.616172729722209E+001	
2.532000000000000E+009	-5.652220982823177E+001	-1.342199673240064E+000	-5.657652220889171E+001	-5.652220982823177E+001	-7.936680873138670E-001	-7.936680873138670E-001	-1.342199673240064E+000	-5.652220982823177E+001	
2.544000000000000E+009	-5.687671330181980E+001	-1.311647087907562E+000	-5.710535068745013E+001	-5.687671330181980E+001	-7.976673366354534E-001	-7.976673366354534E-001	-1.311647087907562E+000	-5.687671330181980E+001	
2.556000000000000E+009	-5.781548966667028E+001	-1.258120503406736E+000	-5.763264901310841E+001	-5.781548966667028E+001	-8.004828250779671E-001	-8.004828250779671E-001	-1.258120503406736E+000	-5.781548966667028E+001	
2.568000000000000E+009	-5.778502704057942E+001	-1.234615523314213E+000	-5.781551268825076E+001	-5.778502704057942E+001	-8.140469702662659E-001	-8.140469702662659E-001	-1.234615523314213E+000	-5.778502704057942E+001	
2.580000000000000E+009	-5.696187494708198E+001	-1.228789078949013E+000	-5.690517217529257E+001	-5.696187494708198E+001	-8.650593550423010E-001	-8.650593550423010E-001	-1.228789078949013E+000	-5.696187494708198E+001	
2.592000000000000E+009	-5.977012997762508E+001	-1.244139576087176E+000	-5.918893489178866E+001	-5.977012997762508E+001	-8.371368516550124E-001	-8.371368516550124E-001	-1.244139576087176E+000	-5.977012997762508E+001	
2.604000000000000E+009	-6.046470115640266E+001	-1.237456129171589E+000	-6.043157306804359E+001	-6.046470115640266E+001	-8.393379311937977E-001	-8.393379311937977E-001	-1.237456129171589E+000	-6.046470115640266E+001	
2.616000000000000E+009	-6.109849661045495E+001	-1.246077775595984E+000	-6.055836599352342E+001	-6.109849661045495E+001	-8.246629302580791E-001	-8.246629302580791E-001	-1.246077775595984E+000	-6.109849661045495E+001	
2.628000000000000E+009	-6.117941919829207E+001	-1.247338309397896E+000	-6.093419172246633E+001	-6.117941919829207E+001	-7.951768295649205E-001	-7.951768295649205E-001	-1.247338309397896E+000	-6.117941919829207E+001	
2.640000000000000E+009	-6.039356689212978E+001	-1.339220606209073E+000	-6.057057255540600E+001	-6.039356689212978E+001	-7.809148144440098E-001	-7.809148144440098E-001	-1.339220606209073E+000	-6.039356689212978E+001	
2.652000000000000E+009	-5.854898447880117E+001	-2.383067178913163E+000	-5.917022427604528E+001	-5.854898447880117E+001	-7.866981306057683E-001	-7.866981306057683E-001	-2.383067178913163E+000	-5.854898447880117E+001	
2.664000000000000E+009	-7.340104147294159E+001	-1.344920787560068E+000	-7.242826044528452E+001	-7.340104147294159E+001	-8.038340616673497E-001	-8.038340616673497E-001	-1.344920787560068E+000	-7.340104147294159E+001	
2.676000000000000E+009	-7.062521509665312E+001	-1.203374622013666E+000	-6.960704439106253E+001	-7.062521509665312E+001	-8.028849408064259E-001	-8.028849408064259E-001	-1.203374622013666E+000	-7.062521509665312E+001	
2.688000000000000E+009	-6.924425247432667E+001	-1.193003121396683E+000	-6.857813093828355E+001	-6.924425247432667E+001	-7.868152542669165E-001	-7.868152542669165E-001	-1.193003121396683E+000	-6.924425247432667E+001	
2.700000000000000E+009	-6.842901549347478E+001	-1.189121167393241E+000	-7.010757092164729E+001	-6.842901549347478E+001	-7.725121883777928E-001	-7.725121883777928E-001	-1.189121167393241E+000	-6.842901549347478E+001	
2.712000000000000E+009	-6.844373987182541E+001	-1.208943427567744E+000	-6.905875312760171E+001	-6.844373987182541E+001	-7.798845451862120E-001	-7.798845451862120E-001	-1.208943427567744E+000	-6.844373987182541E+001	
2.724000000000000E+009	-6.795902609254939E+001	-1.206347493101456E+000	-6.890585478321353E+001	-6.795902609254939E+001	-8.080163057308790E-001	-8.080163057308790E-001	-1.206347493101456E+000	-6.795902609254939E+001	
2.736000000000000E+009	-6.927327751152363E+001	-1.204508042287808E+000	-6.962108347107713E+001	-6.927327751152363E+001	-8.175802806229290E-001	-8.175802806229290E-001	-1.204508042287808E+000	-6.927327751152363E+001	
2.748000000000000E+009	-6.868469383097930E+001	-1.199515930844620E+000	-6.898483510282242E+001	-6.868469383097930E+001	-8.262170222811939E-001	-8.262170222811939E-001	-1.199515930844620E+000	-6.868469383097930E+001	
2.760000000000000E+009	-6.847465254155016E+001	-1.190254609891412E+000	-6.951592361216801E+001	-6.847465254155016E+001	-8.281526231648483E-001	-8.281526231648483E-001	-1.190254609891412E+000	-6.847465254155016E+001	
2.772000000000000E+009	-6.955647716341046E+001	-1.175007890905031E+000	-6.818051510021090E+001	-6.955647716341046E+001	-8.214374570666229E-001	-8.214374570666229E-001	-1.175007890905031E+000	-6.955647716341046E+001	
2.784000000000000E+009	-6.912330063899621E+001	-1.183986298455293E+000	-6.788812316229790E+001	-6.912330063899621E+001	-8.280112692246263E-001	-8.280112692246263E-001	-1.183986298455293E+000	-6.912330063899621E+001	
2.796000000000000E+009	-6.872094945897159E+001	-1.206408797329524E+000	-6.785831172835201E+001	-6.872094945897159E+001	-8.366382892129196E-001	-8.366382892129196E-001	-1.206408797329524E+000	-6.872094945897159E+001	
2.808000000000000E+009	-6.760715044810371E+001	-1.244592985489044E+000	-6.709625596552088E+001	-6.760715044810371E+001	-8.613901684907002E-001	-8.613901684907002E-001	-1.244592985489044E+000	-6.760715044810371E+001	
2.820000000000000E+009	-6.711071781117779E+001	-1.243818095791312E+000	-6.689568629432134E+001	-6.711071781117779E+001	-8.617014293775305E-001	-8.617014293775305E-001	-1.243818095791312E+000	-6.711071781117779E+001	
2.832000000000000E+009	-6.604829488245811E+001	-1.244766154100864E+000	-6.719578527391820E+001	-6.604829488245811E+001	-8.606846954329657E-001	-8.606846954329657E-001	-1.244766154100864E+000	-6.604829488245811E+001	
2.844000000000000E+009	-6.589739852592224E+001	-1.222235673417312E+000	-6.701636920696076E+001	-6.589739852592224E+001	-8.564803661008860E-001	-8.564803661008860E-001	-1.222235673417312E+000	-6.589739852592224E+001	
2.856000000000000E+009	-6.726577865716941E+001	-1.195077631848669E+000	-6.751111519973888E+001	-6.726577865716941E+001	-8.568046276194389E-001	-8.568046276194389E-001	-1.195077631848669E+000	-6.726577865716941E+001	
2.868000000000000E+009	-6.604124582443401E+001	-1.170013227952292E+000	-6.664191980540602E+001	-6.604124582443401E+001	-8.422390765329901E-001	-8.422390765329901E-001	-1.170013227952292E+000	-6.604124582443401E+001	
2.880000000000000E+009	-6.772222182805655E+001	-1.121314749296062E+000	-6.764286372939979E+001	-6.772222182805655E+001	-8.435491322674660E-001	-8.435491322674660E-001	-1.121314749296062E+000	-6.772222182805655E+001	
2.892000000000000E+009	-6.799813822821645E+001	-1.092631269536542E+000	-6.672778549711818E+001	-6.799813822821645E+001	-8.415568298816887E-001	-8.415568298816887E-001	-1.092631269536542E+000	-6.799813822821645E+001	
2.904000000000000E+009	-6.814581981166298E+001	-1.090112539851900E+000	-6.779073532859287E+001	-6.814581981166298E+001	-8.171438138176591E-001	-8.171438138176591E-001	-1.090112539851900E+000	-6.814581981166298E+001	
2.916000000000000E+009	-6.873616429729486E+001	-1.081215375222983E+000	-6.971538422685423E+001	-6.873616429729486E+001	-8.272971550916712E-001	-8.272971550916712E-001	-1.081215375222983E+000	-6.873616429729486E+001	
2.928000000000000E+009	-7.040663611556434E+001	-1.067933187031232E+000	-6.927940408594533E+001	-7.040663611556434E+001	-8.218084165241107E-001	-8.218084165241107E-001	-1.067933187031232E+000	-7.040663611556434E+001	
2.940000000000000E+009	-6.967867393446215E+001	-1.044053416548157E+000	-7.038343381158072E+001	-6.967867393446215E+001	-8.185016400383057E-001	-8.185016400383057E-001	-1.044053416548157E+000	-6.967867393446215E+001	
2.952000000000000E+009	-7.059541957834560E+001	-1.037374370139625E+000	-7.071613243964148E+001	-7.059541957834560E+001	-8.171843141842686E-001	-8.171843141842686E-001	-1.037374370139625E+000	-7.059541957834560E+001	
2.964000000000000E+009	-7.050229300995368E+001	-1.019648736545268E+000	-7.076860927632458E+001	-7.050229300995368E+001	-8.057426991189718E-001	-8.057426991189718E-001	-1.019648736545268E+000	-7.050229300995368E+001	
2.976000000000000E+009	-7.013156840100469E+001	-1.037540811059507E+000	-7.034940251982960E+001	-7.013156840100469E+001	-8.060380325654110E-001	-8.060380325654110E-001	-1.037540811059507E+000	-7.013156840100469E+001	
2.988000000000000E+009	-7.058103214597169E+001	-1.032658030697326E+000	-7.043293812181062E+001	-7.058103214597169E+001	-7.976009670379518E-001	-7.976009670379518E-001	-1.032658030697326E+000	-7.058103214597169E+001	
3.000000000000000E+009	-7.107832747998890E+001	-1.089711641244453E+000	-7.249481286457791E+001	-7.107832747998890E+001	-7.992729346826910E-001	-7.992729346826910E-001	-1.089711641244453E+000	-7.107832747998890E+001	
