# Version 1.00
#
freq[Hz]	Trc1_S21[dB]	Ch1_SG_S11_S11[dB]	Ch1_SG_S12_S12[dB]	Ch1_SG_S21_S21[dB]	Ch1_SG_S22_S22[dB]	RX_S22[dB]	TX_S11[dB]	ISO_S21[dB]	
2.124000000000000E+009	-2.262681961629874E+001	-1.601582906973575E+001	-2.267818597727957E+001	-2.262681961629874E+001	-1.435486314486375E+000	-1.435486314486375E+000	-1.601582906973575E+001	-2.262681961629874E+001	
2.136000000000000E+009	-1.937574662511627E+001	-1.450914203901659E+001	-1.941985168407437E+001	-1.937574662511627E+001	-1.992216028479014E+000	-1.992216028479014E+000	-1.450914203901659E+001	-1.937574662511627E+001	
2.148000000000000E+009	-1.681916248758214E+001	-1.199723070628116E+001	-1.685510495897126E+001	-1.681916248758214E+001	-3.049464148863003E+000	-3.049464148863003E+000	-1.199723070628116E+001	-1.681916248758214E+001	
2.160000000000000E+009	-1.495086581418342E+001	-1.056347194225617E+001	-1.498611271620544E+001	-1.495086581418342E+001	-4.678621353312179E+000	-4.678621353312179E+000	-1.056347194225617E+001	-1.495086581418342E+001	
2.172000000000000E+009	-1.402994008019324E+001	-9.938103297954841E+000	-1.405930300230250E+001	-1.402994008019324E+001	-6.726057075873910E+000	-6.726057075873910E+000	-9.938103297954841E+000	-1.402994008019324E+001	
2.184000000000000E+009	-1.370379455930933E+001	-9.488768044046822E+000	-1.373807438744182E+001	-1.370379455930933E+001	-9.098395120929741E+000	-9.098395120929741E+000	-9.488768044046822E+000	-1.370379455930933E+001	
2.196000000000000E+009	-1.365820242035056E+001	-9.243388611925338E+000	-1.368753199191404E+001	-1.365820242035056E+001	-1.072934519065917E+001	-1.072934519065917E+001	-9.243388611925338E+000	-1.365820242035056E+001	
2.208000000000000E+009	-1.374764386945419E+001	-8.985356303521179E+000	-1.378143775403703E+001	-1.374764386945419E+001	-1.048043650606790E+001	-1.048043650606790E+001	-8.985356303521179E+000	-1.374764386945419E+001	
2.220000000000000E+009	-1.404340138877542E+001	-8.734697059628697E+000	-1.407682923914534E+001	-1.404340138877542E+001	-9.420605823914572E+000	-9.420605823914572E+000	-8.734697059628697E+000	-1.404340138877542E+001	
2.232000000000000E+009	-1.428566904636264E+001	-8.554616398248188E+000	-1.431321583716854E+001	-1.428566904636264E+001	-8.414458678798402E+000	-8.414458678798402E+000	-8.554616398248188E+000	-1.428566904636264E+001	
2.244000000000000E+009	-1.453996287776635E+001	-8.517012709333619E+000	-1.454555349658982E+001	-1.453996287776635E+001	-7.431243849185360E+000	-7.431243849185360E+000	-8.517012709333619E+000	-1.453996287776635E+001	
2.256000000000000E+009	-1.496364351716008E+001	-8.231450609817198E+000	-1.496597969032097E+001	-1.496364351716008E+001	-6.623426794029757E+000	-6.623426794029757E+000	-8.231450609817198E+000	-1.496364351716008E+001	
2.268000000000000E+009	-1.528728262666228E+001	-8.029456996456455E+000	-1.527361825127762E+001	-1.528728262666228E+001	-5.864387805220988E+000	-5.864387805220988E+000	-8.029456996456455E+000	-1.528728262666228E+001	
2.280000000000000E+009	-1.566987880370108E+001	-7.923780982328808E+000	-1.564543651137558E+001	-1.566987880370108E+001	-5.230234439336388E+000	-5.230234439336388E+000	-7.923780982328808E+000	-1.566987880370108E+001	
2.292000000000000E+009	-1.607779170627150E+001	-7.780264475213080E+000	-1.606432233237924E+001	-1.607779170627150E+001	-4.627464047056470E+000	-4.627464047056470E+000	-7.780264475213080E+000	-1.607779170627150E+001	
2.304000000000000E+009	-1.658423764807838E+001	-7.655142583664050E+000	-1.656813633219759E+001	-1.658423764807838E+001	-4.238178619721293E+000	-4.238178619721293E+000	-7.655142583664050E+000	-1.658423764807838E+001	
2.316000000000000E+009	-1.680282104930328E+001	-7.486272666172293E+000	-1.679061773588461E+001	-1.680282104930328E+001	-3.879780060968258E+000	-3.879780060968258E+000	-7.486272666172293E+000	-1.680282104930328E+001	
2.328000000000000E+009	-1.751248034295037E+001	-7.368334555392341E+000	-1.749728148738256E+001	-1.751248034295037E+001	-3.538251664116779E+000	-3.538251664116779E+000	-7.368334555392341E+000	-1.751248034295037E+001	
2.340000000000000E+009	-1.805944899587268E+001	-7.270227783610500E+000	-1.803601500736667E+001	-1.805944899587268E+001	-3.271573682451378E+000	-3.271573682451378E+000	-7.270227783610500E+000	-1.805944899587268E+001	
2.352000000000000E+009	-1.850803702091019E+001	-7.158657032232934E+000	-1.846864745449529E+001	-1.850803702091019E+001	-3.001846194210980E+000	-3.001846194210980E+000	-7.158657032232934E+000	-1.850803702091019E+001	
2.364000000000000E+009	-1.929272828286901E+001	-6.985499728979689E+000	-1.924956658578634E+001	-1.929272828286901E+001	-2.745070116011295E+000	-2.745070116011295E+000	-6.985499728979689E+000	-1.929272828286901E+001	
2.376000000000000E+009	-2.003332143453792E+001	-6.811712952198434E+000	-1.999590870740308E+001	-2.003332143453792E+001	-2.571035030563223E+000	-2.571035030563223E+000	-6.811712952198434E+000	-2.003332143453792E+001	
2.388000000000000E+009	-2.065754065463239E+001	-6.572989319687614E+000	-2.064409549760212E+001	-2.065754065463239E+001	-2.424350268315918E+000	-2.424350268315918E+000	-6.572989319687614E+000	-2.065754065463239E+001	
2.400000000000000E+009	-2.119383599785115E+001	-6.403842382352845E+000	-2.118944741383573E+001	-2.119383599785115E+001	-2.337602561144492E+000	-2.337602561144492E+000	-6.403842382352845E+000	-2.119383599785115E+001	
2.412000000000000E+009	-2.176810600022698E+001	-6.184436987142499E+000	-2.176428828305270E+001	-2.176810600022698E+001	-2.231090605573063E+000	-2.231090605573063E+000	-6.184436987142499E+000	-2.176810600022698E+001	
2.424000000000000E+009	-2.249934103013724E+001	-5.873650686447559E+000	-2.248801754390171E+001	-2.249934103013724E+001	-2.118644950627600E+000	-2.118644950627600E+000	-5.873650686447559E+000	-2.249934103013724E+001	
2.436000000000000E+009	-2.318115399592416E+001	-5.587765129738375E+000	-2.315264513152406E+001	-2.318115399592416E+001	-1.998041162436298E+000	-1.998041162436298E+000	-5.587765129738375E+000	-2.318115399592416E+001	
2.448000000000000E+009	-2.378895806694056E+001	-5.317861978643485E+000	-2.376255230838831E+001	-2.378895806694056E+001	-1.889468727939450E+000	-1.889468727939450E+000	-5.317861978643485E+000	-2.378895806694056E+001	
2.460000000000000E+009	-2.443528915825137E+001	-4.976984418879174E+000	-2.440730423466044E+001	-2.443528915825137E+001	-1.804027456479294E+000	-1.804027456479294E+000	-4.976984418879174E+000	-2.443528915825137E+001	
2.472000000000000E+009	-2.507962172541371E+001	-4.584253166353464E+000	-2.506989751784539E+001	-2.507962172541371E+001	-1.732788614261060E+000	-1.732788614261060E+000	-4.584253166353464E+000	-2.507962172541371E+001	
2.484000000000000E+009	-2.569002605385110E+001	-4.257387297094360E+000	-2.569302109100606E+001	-2.569002605385110E+001	-1.667885899978608E+000	-1.667885899978608E+000	-4.257387297094360E+000	-2.569002605385110E+001	
2.496000000000000E+009	-2.652444887640531E+001	-3.913193612419707E+000	-2.651697057831846E+001	-2.652444887640531E+001	-1.588410528250047E+000	-1.588410528250047E+000	-3.913193612419707E+000	-2.652444887640531E+001	
2.508000000000000E+009	-2.752402429715644E+001	-3.590995581320643E+000	-2.753304495643071E+001	-2.752402429715644E+001	-1.507803597351227E+000	-1.507803597351227E+000	-3.590995581320643E+000	-2.752402429715644E+001	
2.520000000000000E+009	-2.829402554499233E+001	-3.290565899050530E+000	-2.830539843778002E+001	-2.829402554499233E+001	-1.421857092662992E+000	-1.421857092662992E+000	-3.290565899050530E+000	-2.829402554499233E+001	
2.532000000000000E+009	-2.944361419680819E+001	-3.012213914197271E+000	-2.940319819410219E+001	-2.944361419680819E+001	-1.329321526665889E+000	-1.329321526665889E+000	-3.012213914197271E+000	-2.944361419680819E+001	
2.544000000000000E+009	-3.102302571894750E+001	-2.730882771328301E+000	-3.103687200092942E+001	-3.102302571894750E+001	-1.246303743519108E+000	-1.246303743519108E+000	-2.730882771328301E+000	-3.102302571894750E+001	
2.556000000000000E+009	-3.291172044674463E+001	-2.436860687971008E+000	-3.295405604010665E+001	-3.291172044674463E+001	-1.163975769195234E+000	-1.163975769195234E+000	-2.436860687971008E+000	-3.291172044674463E+001	
2.568000000000000E+009	-3.665249495094502E+001	-2.199310672029447E+000	-3.663584611524246E+001	-3.665249495094502E+001	-1.094307026450548E+000	-1.094307026450548E+000	-2.199310672029447E+000	-3.665249495094502E+001	
2.580000000000000E+009	-3.402191277316599E+001	-1.979603833138898E+000	-3.404707991355422E+001	-3.402191277316599E+001	-1.753047677496083E+000	-1.753047677496083E+000	-1.979603833138898E+000	-3.402191277316599E+001	
2.592000000000000E+009	-2.860013742592949E+001	-1.871455755936526E+000	-2.859280386549870E+001	-2.860013742592949E+001	-2.720789179154711E+000	-2.720789179154711E+000	-1.871455755936526E+000	-2.860013742592949E+001	
2.604000000000000E+009	-3.180744826316289E+001	-1.727117598213552E+000	-3.182743329752509E+001	-3.180744826316289E+001	-1.753156597931686E+000	-1.753156597931686E+000	-1.727117598213552E+000	-3.180744826316289E+001	
2.616000000000000E+009	-3.432830058785926E+001	-1.601488474233545E+000	-3.432624516390215E+001	-3.432830058785926E+001	-1.478201553571632E+000	-1.478201553571632E+000	-1.601488474233545E+000	-3.432830058785926E+001	
2.628000000000000E+009	-3.689310096311369E+001	-1.464027016385007E+000	-3.690531414072034E+001	-3.689310096311369E+001	-1.323630459862981E+000	-1.323630459862981E+000	-1.464027016385007E+000	-3.689310096311369E+001	
2.640000000000000E+009	-3.998147618108257E+001	-1.327619726883392E+000	-3.998967489720293E+001	-3.998147618108257E+001	-1.230573503885662E+000	-1.230573503885662E+000	-1.327619726883392E+000	-3.998147618108257E+001	
2.652000000000000E+009	-4.401132012623290E+001	-1.236721018348976E+000	-4.415349904392285E+001	-4.401132012623290E+001	-1.175144262729532E+000	-1.175144262729532E+000	-1.236721018348976E+000	-4.401132012623290E+001	
2.664000000000000E+009	-4.311760358912875E+001	-1.261886168187008E+000	-4.313750846936038E+001	-4.311760358912875E+001	-1.152046026968506E+000	-1.152046026968506E+000	-1.261886168187008E+000	-4.311760358912875E+001	
2.676000000000000E+009	-3.644565170705825E+001	-1.578434747881883E+000	-3.648958785283809E+001	-3.644565170705825E+001	-1.113460300561927E+000	-1.113460300561927E+000	-1.578434747881883E+000	-3.644565170705825E+001	
2.688000000000000E+009	-3.073123628066942E+001	-3.075373092896834E+000	-3.077792245035889E+001	-3.073123628066942E+001	-1.073944023802492E+000	-1.073944023802492E+000	-3.075373092896834E+000	-3.073123628066942E+001	
2.700000000000000E+009	-2.777113594950049E+001	-7.843047067937362E+000	-2.776478212677291E+001	-2.777113594950049E+001	-1.043762248514246E+000	-1.043762248514246E+000	-7.843047067937362E+000	-2.777113594950049E+001	
2.712000000000000E+009	-2.827915976549626E+001	-8.032335802000160E+000	-2.826439954573598E+001	-2.827915976549626E+001	-1.037834447133746E+000	-1.037834447133746E+000	-8.032335802000160E+000	-2.827915976549626E+001	
2.724000000000000E+009	-2.998064636693788E+001	-5.162158843219410E+000	-2.998829104244056E+001	-2.998064636693788E+001	-1.046387810744472E+000	-1.046387810744472E+000	-5.162158843219410E+000	-2.998064636693788E+001	
2.736000000000000E+009	-3.181079012493061E+001	-3.811055350110046E+000	-3.182839325355518E+001	-3.181079012493061E+001	-1.032260366360521E+000	-1.032260366360521E+000	-3.811055350110046E+000	-3.181079012493061E+001	
2.748000000000000E+009	-3.325020834614657E+001	-3.129315127530692E+000	-3.324124411290485E+001	-3.325020834614657E+001	-1.024706851624554E+000	-1.024706851624554E+000	-3.129315127530692E+000	-3.325020834614657E+001	
2.760000000000000E+009	-3.451756771352839E+001	-2.700491843852949E+000	-3.451372147789294E+001	-3.451756771352839E+001	-1.010174727213649E+000	-1.010174727213649E+000	-2.700491843852949E+000	-3.451756771352839E+001	
2.772000000000000E+009	-3.569343788928360E+001	-2.428948390633583E+000	-3.569074962451091E+001	-3.569343788928360E+001	-9.904210572621303E-001	-9.904210572621303E-001	-2.428948390633583E+000	-3.569343788928360E+001	
2.784000000000000E+009	-3.685023632460040E+001	-2.246586403207027E+000	-3.682476742154905E+001	-3.685023632460040E+001	-9.789470563187928E-001	-9.789470563187928E-001	-2.246586403207027E+000	-3.685023632460040E+001	
2.796000000000000E+009	-3.784258128517786E+001	-2.133380482484907E+000	-3.788905767175307E+001	-3.784258128517786E+001	-9.748444026289165E-001	-9.748444026289165E-001	-2.133380482484907E+000	-3.784258128517786E+001	
2.808000000000000E+009	-3.888438242917406E+001	-2.055356857255376E+000	-3.891478346519280E+001	-3.888438242917406E+001	-9.862325325108400E-001	-9.862325325108400E-001	-2.055356857255376E+000	-3.888438242917406E+001	
2.820000000000000E+009	-3.983417867200054E+001	-1.977717820279134E+000	-3.989231092916811E+001	-3.983417867200054E+001	-9.718475819131242E-001	-9.718475819131242E-001	-1.977717820279134E+000	-3.983417867200054E+001	
2.832000000000000E+009	-4.057608823922748E+001	-1.911150633329446E+000	-4.063066411594071E+001	-4.057608823922748E+001	-9.639164908596202E-001	-9.639164908596202E-001	-1.911150633329446E+000	-4.057608823922748E+001	
2.844000000000000E+009	-4.136826782689803E+001	-1.832165815263114E+000	-4.137035915700734E+001	-4.136826782689803E+001	-9.488150146990402E-001	-9.488150146990402E-001	-1.832165815263114E+000	-4.136826782689803E+001	
2.856000000000000E+009	-4.228087568178930E+001	-1.755412125108780E+000	-4.227912954333367E+001	-4.228087568178930E+001	-9.445729806214059E-001	-9.445729806214059E-001	-1.755412125108780E+000	-4.228087568178930E+001	
2.868000000000000E+009	-4.301992247008639E+001	-1.679807457105560E+000	-4.314306932213541E+001	-4.301992247008639E+001	-9.211240089987692E-001	-9.211240089987692E-001	-1.679807457105560E+000	-4.301992247008639E+001	
2.880000000000000E+009	-4.387693887702996E+001	-1.591669406085509E+000	-4.386162290389010E+001	-4.387693887702996E+001	-9.167658125338608E-001	-9.167658125338608E-001	-1.591669406085509E+000	-4.387693887702996E+001	
2.892000000000000E+009	-4.446851925566976E+001	-1.525080409519297E+000	-4.446320733827494E+001	-4.446851925566976E+001	-9.095221957467674E-001	-9.095221957467674E-001	-1.525080409519297E+000	-4.446851925566976E+001	
2.904000000000000E+009	-4.519819655658255E+001	-1.490157396492083E+000	-4.512581979705756E+001	-4.519819655658255E+001	-8.788970370315962E-001	-8.788970370315962E-001	-1.490157396492083E+000	-4.519819655658255E+001	
2.916000000000000E+009	-4.565564643947597E+001	-1.459851579136300E+000	-4.567088533466084E+001	-4.565564643947597E+001	-8.813058172682634E-001	-8.813058172682634E-001	-1.459851579136300E+000	-4.565564643947597E+001	
2.928000000000000E+009	-4.639863225299794E+001	-1.426975935165140E+000	-4.613026774473767E+001	-4.639863225299794E+001	-8.708985217816183E-001	-8.708985217816183E-001	-1.426975935165140E+000	-4.639863225299794E+001	
2.940000000000000E+009	-4.681197210853618E+001	-1.384126846610835E+000	-4.656087452918025E+001	-4.681197210853618E+001	-8.642525480419268E-001	-8.642525480419268E-001	-1.384126846610835E+000	-4.681197210853618E+001	
2.952000000000000E+009	-4.725907440323903E+001	-1.355722678543486E+000	-4.724433143510809E+001	-4.725907440323903E+001	-8.619182633296054E-001	-8.619182633296054E-001	-1.355722678543486E+000	-4.725907440323903E+001	
2.964000000000000E+009	-4.774801420487865E+001	-1.316311082241275E+000	-4.766934471102218E+001	-4.774801420487865E+001	-8.452607482019555E-001	-8.452607482019555E-001	-1.316311082241275E+000	-4.774801420487865E+001	
2.976000000000000E+009	-4.826575236688365E+001	-1.311563908327101E+000	-4.816506117020850E+001	-4.826575236688365E+001	-8.429959781231030E-001	-8.429959781231030E-001	-1.311563908327101E+000	-4.826575236688365E+001	
2.988000000000000E+009	-4.884553801779881E+001	-1.294939764443130E+000	-4.890826539516782E+001	-4.884553801779881E+001	-8.285812658347781E-001	-8.285812658347781E-001	-1.294939764443130E+000	-4.884553801779881E+001	
3.000000000000000E+009	-4.933886309564500E+001	-1.336547055246196E+000	-4.930115940883530E+001	-4.933886309564500E+001	-8.263750280596709E-001	-8.263750280596709E-001	-1.336547055246196E+000	-4.933886309564500E+001	
