# Version 1.00
#
freq[Hz]	Trc1_S21[dB]	Ch1_SG_S11_S11[dB]	Ch1_SG_S12_S12[dB]	Ch1_SG_S21_S21[dB]	Ch1_SG_S22_S22[dB]	RX_S22[dB]	TX_S11[dB]	ISO_S21[dB]	
2.124000000000000E+009	-1.993180184141426E+001	-4.640940213479309E+000	-1.996714520661572E+001	-1.993180184141426E+001	-1.455649442611530E+001	-1.455649442611530E+001	-4.640940213479309E+000	-1.993180184141426E+001	
2.136000000000000E+009	-2.113183678891411E+001	-4.264440639967159E+000	-2.115201265039945E+001	-2.113183678891411E+001	-5.656811759729310E+000	-5.656811759729310E+000	-4.264440639967159E+000	-2.113183678891411E+001	
2.148000000000000E+009	-2.307496059558619E+001	-3.926778176515162E+000	-2.311808594474458E+001	-2.307496059558619E+001	-3.073252696278126E+000	-3.073252696278126E+000	-3.926778176515162E+000	-2.307496059558619E+001	
2.160000000000000E+009	-2.427225701537790E+001	-3.735606803482070E+000	-2.432509649216924E+001	-2.427225701537790E+001	-2.280425221742483E+000	-2.280425221742483E+000	-3.735606803482070E+000	-2.427225701537790E+001	
2.172000000000000E+009	-2.535032367600307E+001	-3.595859258441469E+000	-2.540081598784288E+001	-2.535032367600307E+001	-1.911310579241405E+000	-1.911310579241405E+000	-3.595859258441469E+000	-2.535032367600307E+001	
2.184000000000000E+009	-2.611759783659086E+001	-3.522600583893667E+000	-2.618498405731262E+001	-2.611759783659086E+001	-1.702648619464059E+000	-1.702648619464059E+000	-3.522600583893667E+000	-2.611759783659086E+001	
2.196000000000000E+009	-2.669110095879588E+001	-3.451377181258450E+000	-2.673832237589178E+001	-2.669110095879588E+001	-1.587448484713952E+000	-1.587448484713952E+000	-3.451377181258450E+000	-2.669110095879588E+001	
2.208000000000000E+009	-2.706227624575676E+001	-3.393683973120327E+000	-2.709531866986967E+001	-2.706227624575676E+001	-1.540278606347843E+000	-1.540278606347843E+000	-3.393683973120327E+000	-2.706227624575676E+001	
2.220000000000000E+009	-2.741482211027775E+001	-3.404814897263441E+000	-2.745021896992731E+001	-2.741482211027775E+001	-1.503411505635738E+000	-1.503411505635738E+000	-3.404814897263441E+000	-2.741482211027775E+001	
2.232000000000000E+009	-2.768255055966796E+001	-3.448972046165132E+000	-2.768790923702590E+001	-2.768255055966796E+001	-1.458756341656437E+000	-1.458756341656437E+000	-3.448972046165132E+000	-2.768255055966796E+001	
2.244000000000000E+009	-2.783901362104502E+001	-3.496124996750430E+000	-2.782059145409991E+001	-2.783901362104502E+001	-1.425283184850849E+000	-1.425283184850849E+000	-3.496124996750430E+000	-2.783901362104502E+001	
2.256000000000000E+009	-2.818224265005329E+001	-3.462952608094549E+000	-2.819415843463291E+001	-2.818224265005329E+001	-1.376888132408655E+000	-1.376888132408655E+000	-3.462952608094549E+000	-2.818224265005329E+001	
2.268000000000000E+009	-2.847164268425770E+001	-3.474574022201697E+000	-2.845266847996265E+001	-2.847164268425770E+001	-1.329818689941264E+000	-1.329818689941264E+000	-3.474574022201697E+000	-2.847164268425770E+001	
2.280000000000000E+009	-2.905721056298070E+001	-3.408802383052734E+000	-2.902753761191782E+001	-2.905721056298070E+001	-1.285339512984501E+000	-1.285339512984501E+000	-3.408802383052734E+000	-2.905721056298070E+001	
2.292000000000000E+009	-2.956149580508290E+001	-3.315148504820068E+000	-2.953209553800726E+001	-2.956149580508290E+001	-1.247152096040322E+000	-1.247152096040322E+000	-3.315148504820068E+000	-2.956149580508290E+001	
2.304000000000000E+009	-3.022405285199737E+001	-3.196239956524162E+000	-3.023167987322359E+001	-3.022405285199737E+001	-1.236582931528927E+000	-1.236582931528927E+000	-3.196239956524162E+000	-3.022405285199737E+001	
2.316000000000000E+009	-3.066067471252812E+001	-3.122729895045442E+000	-3.067931244130633E+001	-3.066067471252812E+001	-1.214769546419688E+000	-1.214769546419688E+000	-3.122729895045442E+000	-3.066067471252812E+001	
2.328000000000000E+009	-3.145375333390760E+001	-3.036510758130821E+000	-3.145109496777093E+001	-3.145375333390760E+001	-1.197245249007666E+000	-1.197245249007666E+000	-3.036510758130821E+000	-3.145375333390760E+001	
2.340000000000000E+009	-3.213017120458445E+001	-2.963627288948643E+000	-3.209660340297378E+001	-3.213017120458445E+001	-1.176525904709905E+000	-1.176525904709905E+000	-2.963627288948643E+000	-3.213017120458445E+001	
2.352000000000000E+009	-3.280251926149288E+001	-2.848800623261859E+000	-3.275224324854850E+001	-3.280251926149288E+001	-1.134800448611644E+000	-1.134800448611644E+000	-2.848800623261859E+000	-3.280251926149288E+001	
2.364000000000000E+009	-3.376418720831578E+001	-2.683314198426791E+000	-3.376573633424222E+001	-3.376418720831578E+001	-1.084000886165186E+000	-1.084000886165186E+000	-2.683314198426791E+000	-3.376418720831578E+001	
2.376000000000000E+009	-3.478977942685413E+001	-2.520739554334769E+000	-3.473180870492688E+001	-3.478977942685413E+001	-1.061449197075560E+000	-1.061449197075560E+000	-2.520739554334769E+000	-3.478977942685413E+001	
2.388000000000000E+009	-3.561779590230390E+001	-2.377577912558687E+000	-3.556000156304297E+001	-3.561779590230390E+001	-1.046116643650491E+000	-1.046116643650491E+000	-2.377577912558687E+000	-3.561779590230390E+001	
2.400000000000000E+009	-3.627474996798067E+001	-2.281593636459633E+000	-3.628331473608931E+001	-3.627474996798067E+001	-1.047009032013407E+000	-1.047009032013407E+000	-2.281593636459633E+000	-3.627474996798067E+001	
2.412000000000000E+009	-3.714327076672403E+001	-2.180675613278093E+000	-3.710139626020909E+001	-3.714327076672403E+001	-1.030417274654215E+000	-1.030417274654215E+000	-2.180675613278093E+000	-3.714327076672403E+001	
2.424000000000000E+009	-3.820715851794586E+001	-2.101979576221658E+000	-3.817944787180511E+001	-3.820715851794586E+001	-1.006450325819913E+000	-1.006450325819913E+000	-2.101979576221658E+000	-3.820715851794586E+001	
2.436000000000000E+009	-3.910875563201006E+001	-2.017715443456015E+000	-3.898167905093828E+001	-3.910875563201006E+001	-9.751518148302395E-001	-9.751518148302395E-001	-2.017715443456015E+000	-3.910875563201006E+001	
2.448000000000000E+009	-3.984696210390455E+001	-1.929733253489785E+000	-3.982270720480792E+001	-3.984696210390455E+001	-9.434040594299671E-001	-9.434040594299671E-001	-1.929733253489785E+000	-3.984696210390455E+001	
2.460000000000000E+009	-4.062332252604202E+001	-1.840471583211389E+000	-4.072429097263380E+001	-4.062332252604202E+001	-9.360585974872095E-001	-9.360585974872095E-001	-1.840471583211389E+000	-4.062332252604202E+001	
2.472000000000000E+009	-4.145648989809543E+001	-1.763718218616395E+000	-4.139137659796742E+001	-4.145648989809543E+001	-9.402875807436237E-001	-9.402875807436237E-001	-1.763718218616395E+000	-4.145648989809543E+001	
2.484000000000000E+009	-4.211181869506395E+001	-1.712651024180014E+000	-4.218565647134935E+001	-4.211181869506395E+001	-9.357953424374204E-001	-9.357953424374204E-001	-1.712651024180014E+000	-4.211181869506395E+001	
2.496000000000000E+009	-4.277902490528567E+001	-1.664215932662536E+000	-4.281406629464084E+001	-4.277902490528567E+001	-9.275433113819604E-001	-9.275433113819604E-001	-1.664215932662536E+000	-4.277902490528567E+001	
2.508000000000000E+009	-4.343227042326608E+001	-1.634435127857047E+000	-4.357429960553794E+001	-4.343227042326608E+001	-9.145146394215797E-001	-9.145146394215797E-001	-1.634435127857047E+000	-4.343227042326608E+001	
2.520000000000000E+009	-4.395333865334442E+001	-1.602546157021502E+000	-4.398217553874289E+001	-4.395333865334442E+001	-8.971207717994952E-001	-8.971207717994952E-001	-1.602546157021502E+000	-4.395333865334442E+001	
2.532000000000000E+009	-4.464550736764063E+001	-1.567954777560105E+000	-4.462793045252822E+001	-4.464550736764063E+001	-8.776057727077743E-001	-8.776057727077743E-001	-1.567954777560105E+000	-4.464550736764063E+001	
2.544000000000000E+009	-4.575310614699991E+001	-1.514484390096034E+000	-4.553146102329236E+001	-4.575310614699991E+001	-8.715184855931650E-001	-8.715184855931650E-001	-1.514484390096034E+000	-4.575310614699991E+001	
2.556000000000000E+009	-4.645779485751364E+001	-1.440564037470012E+000	-4.636688369913653E+001	-4.645779485751364E+001	-8.706772196047994E-001	-8.706772196047994E-001	-1.440564037470012E+000	-4.645779485751364E+001	
2.568000000000000E+009	-4.760415505455097E+001	-1.397799399878456E+000	-4.746546745971344E+001	-4.760415505455097E+001	-8.965025432956164E-001	-8.965025432956164E-001	-1.397799399878456E+000	-4.760415505455097E+001	
2.580000000000000E+009	-4.402553118531442E+001	-1.375346334243912E+000	-4.407398028931967E+001	-4.402553118531442E+001	-1.257222502302839E+000	-1.257222502302839E+000	-1.375346334243912E+000	-4.402553118531442E+001	
2.592000000000000E+009	-4.690517795369271E+001	-1.374376911159739E+000	-4.685093391582365E+001	-4.690517795369271E+001	-9.388168749454059E-001	-9.388168749454059E-001	-1.374376911159739E+000	-4.690517795369271E+001	
2.604000000000000E+009	-4.790567716610246E+001	-1.358665513409676E+000	-4.803903782194877E+001	-4.790567716610246E+001	-9.097857691178771E-001	-9.097857691178771E-001	-1.358665513409676E+000	-4.790567716610246E+001	
2.616000000000000E+009	-4.858806932811650E+001	-1.357564821467796E+000	-4.876459663681882E+001	-4.858806932811650E+001	-8.846723141762929E-001	-8.846723141762929E-001	-1.357564821467796E+000	-4.858806932811650E+001	
2.628000000000000E+009	-4.933380766839007E+001	-1.348930228642975E+000	-4.952029172881349E+001	-4.933380766839007E+001	-8.501648421577294E-001	-8.501648421577294E-001	-1.348930228642975E+000	-4.933380766839007E+001	
2.640000000000000E+009	-4.989653128285329E+001	-1.404977381806253E+000	-4.998016466728130E+001	-4.989653128285329E+001	-8.321693487595543E-001	-8.321693487595543E-001	-1.404977381806253E+000	-4.989653128285329E+001	
2.652000000000000E+009	-4.961673991011060E+001	-2.213745213663973E+000	-4.971106107854887E+001	-4.961673991011060E+001	-8.324274840426672E-001	-8.324274840426672E-001	-2.213745213663973E+000	-4.961673991011060E+001	
2.664000000000000E+009	-4.938404253621257E+001	-3.022274924979149E+000	-4.915173571427823E+001	-4.938404253621257E+001	-8.487619764918033E-001	-8.487619764918033E-001	-3.022274924979149E+000	-4.938404253621257E+001	
2.676000000000000E+009	-5.088344562526363E+001	-1.614213047476923E+000	-5.084695437871228E+001	-5.088344562526363E+001	-8.460089079602694E-001	-8.460089079602694E-001	-1.614213047476923E+000	-5.088344562526363E+001	
2.688000000000000E+009	-5.167966428804287E+001	-1.420021372544270E+000	-5.154910107598484E+001	-5.167966428804287E+001	-8.268960967797003E-001	-8.268960967797003E-001	-1.420021372544270E+000	-5.167966428804287E+001	
2.700000000000000E+009	-5.246870741221513E+001	-1.356855767549087E+000	-5.263354827946831E+001	-5.246870741221513E+001	-8.078199144631025E-001	-8.078199144631025E-001	-1.356855767549087E+000	-5.246870741221513E+001	
2.712000000000000E+009	-5.319278809282413E+001	-1.346248550715346E+000	-5.335922272182884E+001	-5.319278809282413E+001	-8.140138707392486E-001	-8.140138707392486E-001	-1.346248550715346E+000	-5.319278809282413E+001	
2.724000000000000E+009	-5.401165027923121E+001	-1.332101661485882E+000	-5.401639297220937E+001	-5.401165027923121E+001	-8.396643060238666E-001	-8.396643060238666E-001	-1.332101661485882E+000	-5.401165027923121E+001	
2.736000000000000E+009	-5.464046452213567E+001	-1.318003366116711E+000	-5.461934163339909E+001	-5.464046452213567E+001	-8.495464123545009E-001	-8.495464123545009E-001	-1.318003366116711E+000	-5.464046452213567E+001	
2.748000000000000E+009	-5.547099681133538E+001	-1.303362216482119E+000	-5.560600601315713E+001	-5.547099681133538E+001	-8.569556580237514E-001	-8.569556580237514E-001	-1.303362216482119E+000	-5.547099681133538E+001	
2.760000000000000E+009	-5.650127711306693E+001	-1.283860299409016E+000	-5.600412900282132E+001	-5.650127711306693E+001	-8.581957656570015E-001	-8.581957656570015E-001	-1.283860299409016E+000	-5.650127711306693E+001	
2.772000000000000E+009	-5.718893297280247E+001	-1.264068825060041E+000	-5.711782194061337E+001	-5.718893297280247E+001	-8.504332450442885E-001	-8.504332450442885E-001	-1.264068825060041E+000	-5.718893297280247E+001	
2.784000000000000E+009	-5.822400488053899E+001	-1.266919515242914E+000	-5.808461557789509E+001	-5.822400488053899E+001	-8.505807264022387E-001	-8.505807264022387E-001	-1.266919515242914E+000	-5.822400488053899E+001	
2.796000000000000E+009	-5.902529784884543E+001	-1.285768547723020E+000	-5.898851477374183E+001	-5.902529784884543E+001	-8.583333646368349E-001	-8.583333646368349E-001	-1.285768547723020E+000	-5.902529784884543E+001	
2.808000000000000E+009	-5.979189840619895E+001	-1.316010107667261E+000	-6.042392773447917E+001	-5.979189840619895E+001	-8.796258245475669E-001	-8.796258245475669E-001	-1.316010107667261E+000	-5.979189840619895E+001	
2.820000000000000E+009	-6.139696936216052E+001	-1.311641452457490E+000	-6.092184961045160E+001	-6.139696936216052E+001	-8.753178883332549E-001	-8.753178883332549E-001	-1.311641452457490E+000	-6.139696936216052E+001	
2.832000000000000E+009	-6.148713674596020E+001	-1.310210741382892E+000	-6.150208616571594E+001	-6.148713674596020E+001	-8.753844482499517E-001	-8.753844482499517E-001	-1.310210741382892E+000	-6.148713674596020E+001	
2.844000000000000E+009	-6.227358073410133E+001	-1.287686025101816E+000	-6.256688741024443E+001	-6.227358073410133E+001	-8.675454578261964E-001	-8.675454578261964E-001	-1.287686025101816E+000	-6.227358073410133E+001	
2.856000000000000E+009	-6.384552610887447E+001	-1.255519802384324E+000	-6.293236014845201E+001	-6.384552610887447E+001	-8.673729743013703E-001	-8.673729743013703E-001	-1.255519802384324E+000	-6.384552610887447E+001	
2.868000000000000E+009	-6.411893334800826E+001	-1.228725578024507E+000	-6.465700327443538E+001	-6.411893334800826E+001	-8.526367814660016E-001	-8.526367814660016E-001	-1.228725578024507E+000	-6.411893334800826E+001	
2.880000000000000E+009	-6.583552192666083E+001	-1.177901264918730E+000	-6.554106839223695E+001	-6.583552192666083E+001	-8.531146830201156E-001	-8.531146830201156E-001	-1.177901264918730E+000	-6.583552192666083E+001	
2.892000000000000E+009	-6.574119966392738E+001	-1.146929384395166E+000	-6.560236800049648E+001	-6.574119966392738E+001	-8.509486498084522E-001	-8.509486498084522E-001	-1.146929384395166E+000	-6.574119966392738E+001	
2.904000000000000E+009	-6.611194302417191E+001	-1.141779316783978E+000	-6.566038636810663E+001	-6.611194302417191E+001	-8.242964601836436E-001	-8.242964601836436E-001	-1.141779316783978E+000	-6.611194302417191E+001	
2.916000000000000E+009	-6.602096345953633E+001	-1.129972938308653E+000	-6.622945044153113E+001	-6.602096345953633E+001	-8.301933316238217E-001	-8.301933316238217E-001	-1.129972938308653E+000	-6.602096345953633E+001	
2.928000000000000E+009	-6.728373975886038E+001	-1.118314244499567E+000	-6.657273889872485E+001	-6.728373975886038E+001	-8.238737801619464E-001	-8.238737801619464E-001	-1.118314244499567E+000	-6.728373975886038E+001	
2.940000000000000E+009	-6.641086305008504E+001	-1.091546574757701E+000	-6.621878587761104E+001	-6.641086305008504E+001	-8.211051128366703E-001	-8.211051128366703E-001	-1.091546574757701E+000	-6.641086305008504E+001	
2.952000000000000E+009	-6.663076680323121E+001	-1.084740405223527E+000	-6.681945988321044E+001	-6.663076680323121E+001	-8.225646121786178E-001	-8.225646121786178E-001	-1.084740405223527E+000	-6.663076680323121E+001	
2.964000000000000E+009	-6.654616835940276E+001	-1.061953590760594E+000	-6.570977349839643E+001	-6.654616835940276E+001	-8.133984043874150E-001	-8.133984043874150E-001	-1.061953590760594E+000	-6.654616835940276E+001	
2.976000000000000E+009	-6.737542860602373E+001	-1.077833653312826E+000	-6.573612530944872E+001	-6.737542860602373E+001	-8.107303398814778E-001	-8.107303398814778E-001	-1.077833653312826E+000	-6.737542860602373E+001	
2.988000000000000E+009	-6.770490514170464E+001	-1.072310021364576E+000	-6.581575682435128E+001	-6.770490514170464E+001	-7.999620115479963E-001	-7.999620115479963E-001	-1.072310021364576E+000	-6.770490514170464E+001	
3.000000000000000E+009	-6.604276536676197E+001	-1.127186072120812E+000	-6.755953939762601E+001	-6.604276536676197E+001	-7.991916775642239E-001	-7.991916775642239E-001	-1.127186072120812E+000	-6.604276536676197E+001	
