        Frequency / MHz                S2,1/abs,dB
                  2389.2                      -13.801643
                  2391.3                      -13.790917
                  2393.4                      -13.780291
                  2395.5                      -13.769759
                  2397.6                       -13.75932
                  2399.7                      -13.748969
                  2401.8                      -13.738708
                  2403.9                      -13.728532
                    2406                      -13.718443
                  2408.1                      -13.708443
                  2410.2                       -13.69853
                  2412.3                      -13.688709
                  2414.4                      -13.678983
                  2416.5                      -13.669356
                  2418.6                      -13.659834
                  2420.7                      -13.650423
                  2422.8                      -13.641128
                  2424.9                      -13.631959
                    2427                      -13.622922
                  2429.1                       -13.61403
                  2431.2                      -13.605289
                  2433.3                      -13.596712
                  2435.4                      -13.588309
                  2437.5                      -13.580092
                  2439.6                      -13.572074
                  2441.7                      -13.564266
                  2443.8                      -13.556679
                  2445.9                      -13.549329
                    2448                      -13.542226
                  2450.1                      -13.535383
                  2452.2                      -13.528815
                  2454.3                      -13.522532
                  2456.4                      -13.516547
                  2458.5                       -13.51087
                  2460.6                      -13.505513
                  2462.7                      -13.500487
                  2464.8                      -13.495802
                  2466.9                      -13.491466
                    2469                      -13.487489
                  2471.1                      -13.483877
                  2473.2                      -13.480638
                  2475.3                      -13.477776
                  2477.4                      -13.475299
                  2479.5                      -13.473208
                  2481.6                      -13.471507
                  2483.7                      -13.470196
                  2485.8                      -13.469278
                  2487.9                      -13.468753
                    2490                      -13.468617
                  2492.1                      -13.468869
                  2494.2                      -13.469506
                  2496.3                      -13.470523
                  2498.4                      -13.471916
                  2500.5                      -13.473678
                  2502.6                      -13.475804
                  2504.7                      -13.478283
                  2506.8                      -13.481109
                  2508.9                      -13.484273
                    2511                      -13.487766
                  2513.1                      -13.491578
                  2515.2                      -13.495698
                  2517.3                      -13.500115
                  2519.4                      -13.504822
                  2521.5                      -13.509804
                  2523.6                      -13.515054
                  2525.7                      -13.520558
                  2527.8                      -13.526309
                  2529.9                      -13.532296
                    2532                      -13.538509
                  2534.1                       -13.54494
                  2536.2                      -13.551578
                  2538.3                      -13.558417
                  2540.4                      -13.565449
                  2542.5                      -13.572669
                  2544.6                       -13.58007
                  2546.7                      -13.587648
                  2548.8                      -13.595399
                  2550.9                       -13.60332
                    2553                      -13.611409
                  2555.1                      -13.619667
                  2557.2                      -13.628091
                  2559.3                      -13.636685
                  2561.4                      -13.645449
                  2563.5                      -13.654389
                  2565.6                      -13.663505
                  2567.7                      -13.672807
                  2569.8                      -13.682296
                  2571.9                      -13.691981
                    2574                      -13.701867
                  2576.1                      -13.711965
                  2578.2                      -13.722282
                  2580.3                      -13.732825
