        Frequency / MHz                S2,2/abs,dB
                  1908.3                      -5.7205456
                  1910.4                      -5.6822524
                  1912.5                      -5.6455086
                  1914.6                       -5.610289
                  1916.7                      -5.5765724
                  1918.8                      -5.5443316
                  1920.9                      -5.5135441
                    1923                       -5.484196
                  1925.1                      -5.4562638
                  1927.2                      -5.4297289
                  1929.3                      -5.4045762
                  1931.4                      -5.3807885
                  1933.5                      -5.3583524
                  1935.6                      -5.3372509
                  1937.7                      -5.3174709
                  1939.8                      -5.2990007
                  1941.9                       -5.281825
                    1944                      -5.2659326
                  1946.1                      -5.2513113
                  1948.2                      -5.2379494
                  1950.3                      -5.2258365
                  1952.4                      -5.2149581
                  1954.5                      -5.2053041
                  1956.6                      -5.1968643
                  1958.7                      -5.1896248
                  1960.8                      -5.1835744
                  1962.9                      -5.1787021
                    1965                      -5.1749949
                  1967.1                      -5.1724404
                  1969.2                      -5.1710248
                  1971.3                      -5.1707351
                  1973.4                      -5.1715574
                  1975.5                      -5.1734772
                  1977.6                      -5.1764784
                  1979.7                      -5.1805468
                  1981.8                      -5.1856642
                  1983.9                      -5.1918146
                    1986                      -5.1989803
                  1988.1                      -5.2071417
                  1990.2                      -5.2162794
                  1992.3                      -5.2263739
                  1994.4                      -5.2374038
                  1996.5                      -5.2493474
                  1998.6                      -5.2621809
                  2000.7                      -5.2758805
                  2002.8                       -5.290423
                  2004.9                      -5.3057825
                    2007                      -5.3219309
                  2009.1                      -5.3388432
                  2011.2                      -5.3564907
                  2013.3                      -5.3748441
                  2015.4                      -5.3938738
                  2017.5                      -5.4135495
                  2019.6                      -5.4338413
                  2021.7                      -5.4547161
                  2023.8                      -5.4761421
                  2025.9                      -5.4980868
                    2028                      -5.5205168
                  2030.1                      -5.5433987
                  2032.2                       -5.566698
                  2034.3                      -5.5903807
                  2036.4                      -5.6144133
                  2038.5                      -5.6387612
                  2040.6                      -5.6633894
                  2042.7                      -5.6882661
                  2044.8                      -5.7133557
                  2046.9                      -5.7386273
                    2049                      -5.7640428
                  2051.1                      -5.7895744
                  2053.2                      -5.8151923
                  2055.3                      -5.8408608
                  2057.4                      -5.8665522
                  2059.5                      -5.8922415
                  2061.6                      -5.9178961
                  2063.7                       -5.943493
                  2065.8                      -5.9690045
                  2067.9                       -5.994407
                    2070                      -6.0196827
                  2072.1                      -6.0448087
                  2074.2                      -6.0697622
                  2076.3                      -6.0945286
                  2078.4                      -6.1190946
                  2080.5                      -6.1434409
                  2082.6                      -6.1675587
                  2084.7                      -6.1914349
                  2086.8                      -6.2150599
                  2088.9                      -6.2384289
                    2091                      -6.2615307
                  2093.1                      -6.2843648
                  2095.2                      -6.3069272
                  2097.3                      -6.3292141
                  2099.4                      -6.3512281
                  2101.5                      -6.3729636
                  2103.6                      -6.3944274
                  2105.7                      -6.4156234
                  2107.8                      -6.4365508
                  2109.9                      -6.4572159
                    2112                      -6.4776253
                  2114.1                       -6.497784
                  2116.2                      -6.5176943
                  2118.3                      -6.5373668
                  2120.4                      -6.5568094
                  2122.5                      -6.5760237
                  2124.6                      -6.5950224
                  2126.7                      -6.6138094
                  2128.8                      -6.6323923
                  2130.9                      -6.6507779
                    2133                      -6.6689709
                  2135.1                      -6.6869798
                  2137.2                      -6.7048101
                  2139.3                      -6.7224653
                  2141.4                      -6.7399482
                  2143.5                      -6.7572699
                  2145.6                      -6.7744256
                  2147.7                      -6.7914245
                  2149.8                      -6.8082655
                  2151.9                        -6.82495
                    2154                      -6.8414833
                  2156.1                      -6.8578595
                  2158.2                      -6.8740839
                  2160.3                      -6.8901552
                  2162.4                      -6.9060687
                  2164.5                      -6.9218264
                  2166.6                      -6.9374267
                  2168.7                      -6.9528689
                  2170.8                      -6.9681451
                  2172.9                       -6.983257
                    2175                      -6.9982018
                  2177.1                      -7.0129741
                  2179.2                      -7.0275762
                  2181.3                          -7.042
                  2183.4                      -7.0562445
                  2185.5                      -7.0703093
                  2187.6                      -7.0841891
                  2189.7                      -7.0978844
                  2191.8                      -7.1113947
                  2193.9                      -7.1247164
                    2196                      -7.1378505
                  2198.1                      -7.1507963
                  2200.2                      -7.1635561
                  2202.3                      -7.1761274
                  2204.4                      -7.1885153
                  2206.5                      -7.2007181
                  2208.6                      -7.2127445
                  2210.7                      -7.2245926
                  2212.8                      -7.2362676
                  2214.9                      -7.2477772
                    2217                      -7.2591244
                  2219.1                      -7.2703145
                  2221.2                      -7.2813543
                  2223.3                        -7.29225
                  2225.4                      -7.3030108
                  2227.5                      -7.3136386
                  2229.6                       -7.324148
                  2231.7                      -7.3345426
                  2233.8                      -7.3448304
                  2235.9                      -7.3550228
                    2238                      -7.3651263
                  2240.1                      -7.3751471
                  2242.2                      -7.3850944
                  2244.3                      -7.3949761
                  2246.4                      -7.4048015
                  2248.5                      -7.4145763
                  2250.6                      -7.4243107
                  2252.7                      -7.4340036
                  2254.8                      -7.4436691
                  2256.9                      -7.4533061
                    2259                       -7.462925
                  2261.1                      -7.4725279
                  2263.2                      -7.4821189
                  2265.3                      -7.4916989
                  2267.4                      -7.5012709
                  2269.5                      -7.5108405
                  2271.6                      -7.5204016
                  2273.7                      -7.5299585
                  2275.8                      -7.5395097
                  2277.9                      -7.5490547
                    2280                      -7.5585877
                  2282.1                      -7.5681094
                  2284.2                      -7.5776186
                  2286.3                      -7.5871046
                  2288.4                      -7.5965665
                  2290.5                      -7.6059977
                  2292.6                      -7.6153965
                  2294.7                      -7.6247494
                  2296.8                       -7.634058
                  2298.9                      -7.6433123
                    2301                      -7.6525029
                  2303.1                      -7.6616255
                  2305.2                      -7.6706746
                  2307.3                       -7.679638
                  2309.4                      -7.6885124
                  2311.5                      -7.6972913
                  2313.6                      -7.7059661
                  2315.7                      -7.7145308
                  2317.8                      -7.7229808
                  2319.9                      -7.7313103
                    2322                      -7.7395124
                  2324.1                      -7.7475833
                  2326.2                      -7.7555204
                  2328.3                      -7.7633204
                  2330.4                      -7.7709796
                  2332.5                       -7.778495
                  2334.6                      -7.7858666
                  2336.7                      -7.7930952
                  2338.8                       -7.800179
                  2340.9                      -7.8071159
                    2343                      -7.8139147
                  2345.1                      -7.8205711
                  2347.2                      -7.8270895
                  2349.3                      -7.8334807
                  2351.4                      -7.8397359
                  2353.5                      -7.8458686
                  2355.6                      -7.8518825
                  2357.7                      -7.8577814
                  2359.8                      -7.8635723
                  2361.9                      -7.8692585
                    2364                      -7.8748558
                  2366.1                      -7.8803599
                  2368.2                      -7.8857817
                  2370.3                      -7.8911313
                  2372.4                      -7.8964104
                  2374.5                      -7.9016239
                  2376.6                      -7.9067863
                  2378.7                      -7.9118948
                  2380.8                       -7.916962
                  2382.9                      -7.9219865
                    2385                      -7.9269826
                  2387.1                      -7.9319414
                  2389.2                      -7.9368778
                  2391.3                      -7.9417902
                  2393.4                       -7.946678
                  2395.5                      -7.9515458
                  2397.6                      -7.9563936
                  2399.7                      -7.9612211
                  2401.8                      -7.9660265
                  2403.9                      -7.9708092
                    2406                      -7.9755655
                  2408.1                      -7.9802941
                  2410.2                      -7.9849891
                  2412.3                      -7.9896437
                  2414.4                      -7.9942582
                  2416.5                       -7.998819
                  2418.6                       -8.003321
                  2420.7                      -8.0077601
                  2422.8                      -8.0121259
                  2424.9                      -8.0164102
                    2427                      -8.0206042
                  2429.1                      -8.0247005
                  2431.2                      -8.0286819
                  2433.3                      -8.0325492
                  2435.4                      -8.0362857
                  2437.5                      -8.0398876
                  2439.6                      -8.0433376
                  2441.7                      -8.0466369
                  2443.8                      -8.0497649
                  2445.9                      -8.0527203
                    2448                      -8.0554963
                  2450.1                       -8.058085
                  2452.2                      -8.0604773
                  2454.3                      -8.0626624
                  2456.4                      -8.0646424
                  2458.5                       -8.066415
                  2460.6                      -8.0679684
                  2462.7                      -8.0693014
                  2464.8                      -8.0704177
                  2466.9                      -8.0713108
                    2469                      -8.0719841
                  2471.1                      -8.0724365
                  2473.2                      -8.0726695
                  2475.3                      -8.0726904
                  2477.4                      -8.0724989
                  2479.5                      -8.0720969
                  2481.6                      -8.0714958
                  2483.7                      -8.0706996
                  2485.8                      -8.0697187
                  2487.9                      -8.0685489
                    2490                      -8.0672139
                  2492.1                      -8.0657133
                  2494.2                      -8.0640543
                  2496.3                       -8.062251
                  2498.4                      -8.0603107
                  2500.5                       -8.058247
                  2502.6                      -8.0560617
                  2504.7                      -8.0537697
                  2506.8                      -8.0513815
                  2508.9                      -8.0488995
                    2511                      -8.0463393
                  2513.1                      -8.0437026
                  2515.2                      -8.0410049
                  2517.3                      -8.0382463
                  2519.4                      -8.0354307
                  2521.5                      -8.0325716
                  2523.6                       -8.029668
                  2525.7                      -8.0267313
                  2527.8                      -8.0237513
                  2529.9                      -8.0207357
                    2532                       -8.017688
                  2534.1                      -8.0146039
                  2536.2                       -8.011486
                  2538.3                      -8.0083269
                  2540.4                      -8.0051263
                  2542.5                       -8.001878
                  2544.6                      -7.9985793
                  2546.7                      -7.9952161
                  2548.8                      -7.9917901
                  2550.9                      -7.9882883
                    2553                      -7.9847044
                  2555.1                      -7.9810229
                  2557.2                      -7.9772417
                  2559.3                      -7.9733441
