# Version 1.00
#
freq[Hz]	Trc1_S21[dB]	Ch1_SG_S11_S11[dB]	Ch1_SG_S12_S12[dB]	Ch1_SG_S21_S21[dB]	Ch1_SG_S22_S22[dB]	RX_S22[dB]	TX_S11[dB]	ISO_S21[dB]	
2.100000000000000E+009	-2.942411921369768E+001	-1.051715799981924E+001	-2.943561175169408E+001	-2.942411921369768E+001	-1.231936213645220E+000	-1.231936213645220E+000	-1.051715799981924E+001	-2.942411921369768E+001	
2.112000000000000E+009	-2.708990237459462E+001	-1.253222847275812E+001	-2.713215818046855E+001	-2.708990237459462E+001	-1.236595902288066E+000	-1.236595902288066E+000	-1.253222847275812E+001	-2.708990237459462E+001	
2.124000000000000E+009	-2.345340617105314E+001	-1.591642962304130E+001	-2.349581141278772E+001	-2.345340617105314E+001	-1.440135464583276E+000	-1.440135464583276E+000	-1.591642962304130E+001	-2.345340617105314E+001	
2.136000000000000E+009	-2.019241995481252E+001	-1.703686931579582E+001	-2.021545992958533E+001	-2.019241995481252E+001	-1.966693148381047E+000	-1.966693148381047E+000	-1.703686931579582E+001	-2.019241995481252E+001	
2.148000000000000E+009	-1.766965847452844E+001	-1.464498063316760E+001	-1.767628824053375E+001	-1.766965847452844E+001	-2.965549552985050E+000	-2.965549552985050E+000	-1.464498063316760E+001	-1.766965847452844E+001	
2.160000000000000E+009	-1.584682141776950E+001	-1.284063111741594E+001	-1.585091859226747E+001	-1.584682141776950E+001	-4.699277273706123E+000	-4.699277273706123E+000	-1.284063111741594E+001	-1.584682141776950E+001	
2.172000000000000E+009	-1.477998162013241E+001	-1.185134999134988E+001	-1.478631347402389E+001	-1.477998162013241E+001	-7.097327205828896E+000	-7.097327205828896E+000	-1.185134999134988E+001	-1.477998162013241E+001	
2.184000000000000E+009	-1.435442225772666E+001	-1.115559693969987E+001	-1.436396345745503E+001	-1.435442225772666E+001	-9.434359290673710E+000	-9.434359290673710E+000	-1.115559693969987E+001	-1.435442225772666E+001	
2.196000000000000E+009	-1.441401015291589E+001	-1.072185716502105E+001	-1.442957952876750E+001	-1.441401015291589E+001	-1.014742932959478E+001	-1.014742932959478E+001	-1.072185716502105E+001	-1.441401015291589E+001	
2.208000000000000E+009	-1.457187556162133E+001	-1.034635927224937E+001	-1.458726154692229E+001	-1.457187556162133E+001	-9.713604131983310E+000	-9.713604131983310E+000	-1.034635927224937E+001	-1.457187556162133E+001	
2.220000000000000E+009	-1.498605534738926E+001	-9.816618234506551E+000	-1.500108244794810E+001	-1.498605534738926E+001	-8.799960354828770E+000	-8.799960354828770E+000	-9.816618234506551E+000	-1.498605534738926E+001	
2.232000000000000E+009	-1.530944971741957E+001	-9.426725501579698E+000	-1.532075338400555E+001	-1.530944971741957E+001	-8.042246137311960E+000	-8.042246137311960E+000	-9.426725501579698E+000	-1.530944971741957E+001	
2.244000000000000E+009	-1.567083783545995E+001	-9.112058792400349E+000	-1.568335860441002E+001	-1.567083783545995E+001	-7.455830088337679E+000	-7.455830088337679E+000	-9.112058792400349E+000	-1.567083783545995E+001	
2.256000000000000E+009	-1.615211330636672E+001	-8.740281340846298E+000	-1.615989978746209E+001	-1.615211330636672E+001	-6.860844913893277E+000	-6.860844913893277E+000	-8.740281340846298E+000	-1.615211330636672E+001	
2.268000000000000E+009	-1.652321743666928E+001	-8.567378058386598E+000	-1.651990077933222E+001	-1.652321743666928E+001	-6.238536410073755E+000	-6.238536410073755E+000	-8.567378058386598E+000	-1.652321743666928E+001	
2.280000000000000E+009	-1.694476065145067E+001	-8.407805964772422E+000	-1.694654401414648E+001	-1.694476065145067E+001	-5.616265014183712E+000	-5.616265014183712E+000	-8.407805964772422E+000	-1.694476065145067E+001	
2.292000000000000E+009	-1.724660739873845E+001	-8.346399230853246E+000	-1.724667585638721E+001	-1.724660739873845E+001	-5.074391767285546E+000	-5.074391767285546E+000	-8.346399230853246E+000	-1.724660739873845E+001	
2.304000000000000E+009	-1.766070115975764E+001	-8.278158927740483E+000	-1.765367844065226E+001	-1.766070115975764E+001	-4.577535805335568E+000	-4.577535805335568E+000	-8.278158927740483E+000	-1.766070115975764E+001	
2.316000000000000E+009	-1.790674379953689E+001	-8.274994009719769E+000	-1.792535437776250E+001	-1.790674379953689E+001	-4.148365487390374E+000	-4.148365487390374E+000	-8.274994009719769E+000	-1.790674379953689E+001	
2.328000000000000E+009	-1.840675008538407E+001	-8.301254685524919E+000	-1.840472774726148E+001	-1.840675008538407E+001	-3.762563589381084E+000	-3.762563589381084E+000	-8.301254685524919E+000	-1.840675008538407E+001	
2.340000000000000E+009	-1.882202481769403E+001	-8.249518332249368E+000	-1.881864745181066E+001	-1.882202481769403E+001	-3.468949492157501E+000	-3.468949492157501E+000	-8.249518332249368E+000	-1.882202481769403E+001	
2.352000000000000E+009	-1.919284934317283E+001	-8.183458041237985E+000	-1.918547177211332E+001	-1.919284934317283E+001	-3.195689463863265E+000	-3.195689463863265E+000	-8.183458041237985E+000	-1.919284934317283E+001	
2.364000000000000E+009	-1.955083343944673E+001	-7.909625080310400E+000	-1.953456221978094E+001	-1.955083343944673E+001	-2.961565975735696E+000	-2.961565975735696E+000	-7.909625080310400E+000	-1.955083343944673E+001	
2.376000000000000E+009	-1.986802660396474E+001	-7.704287243536606E+000	-1.986097916461611E+001	-1.986802660396474E+001	-2.748448883113708E+000	-2.748448883113708E+000	-7.704287243536606E+000	-1.986802660396474E+001	
2.388000000000000E+009	-2.020438745530736E+001	-7.449968079571282E+000	-2.020201176786944E+001	-2.020438745530736E+001	-2.567379336488018E+000	-2.567379336488018E+000	-7.449968079571282E+000	-2.020438745530736E+001	
2.400000000000000E+009	-2.061827969752487E+001	-7.199250287906027E+000	-2.062435247911549E+001	-2.061827969752487E+001	-2.396954317848066E+000	-2.396954317848066E+000	-7.199250287906027E+000	-2.061827969752487E+001	
2.412000000000000E+009	-2.105603453641112E+001	-6.970834988082394E+000	-2.105834918917899E+001	-2.105603453641112E+001	-2.248105740884368E+000	-2.248105740884368E+000	-6.970834988082394E+000	-2.105603453641112E+001	
2.424000000000000E+009	-2.164179626919680E+001	-6.684123982066101E+000	-2.164950615417420E+001	-2.164179626919680E+001	-2.106107730594868E+000	-2.106107730594868E+000	-6.684123982066101E+000	-2.164179626919680E+001	
2.436000000000000E+009	-2.212781405800307E+001	-6.410371673405192E+000	-2.213989094061994E+001	-2.212781405800307E+001	-1.999390906569916E+000	-1.999390906569916E+000	-6.410371673405192E+000	-2.212781405800307E+001	
2.448000000000000E+009	-2.273605623602668E+001	-6.042409784197556E+000	-2.274339951643226E+001	-2.273605623602668E+001	-1.887867796093774E+000	-1.887867796093774E+000	-6.042409784197556E+000	-2.273605623602668E+001	
2.460000000000000E+009	-2.328013507797278E+001	-5.728742098000823E+000	-2.328603259572525E+001	-2.328013507797278E+001	-1.802283935912955E+000	-1.802283935912955E+000	-5.728742098000823E+000	-2.328013507797278E+001	
2.472000000000000E+009	-2.383614400338028E+001	-5.337034941247521E+000	-2.383910472485015E+001	-2.383614400338028E+001	-1.718880640872458E+000	-1.718880640872458E+000	-5.337034941247521E+000	-2.383614400338028E+001	
2.484000000000000E+009	-2.463354768871919E+001	-4.932405895404390E+000	-2.465598273195669E+001	-2.463354768871919E+001	-1.641110372914370E+000	-1.641110372914370E+000	-4.932405895404390E+000	-2.463354768871919E+001	
2.496000000000000E+009	-2.533037290454463E+001	-4.536932400874107E+000	-2.533667290348451E+001	-2.533037290454463E+001	-1.553448771660688E+000	-1.553448771660688E+000	-4.536932400874107E+000	-2.533037290454463E+001	
2.508000000000000E+009	-2.616088760098164E+001	-4.149866668073993E+000	-2.617440687049687E+001	-2.616088760098164E+001	-1.472131091139505E+000	-1.472131091139505E+000	-4.149866668073993E+000	-2.616088760098164E+001	
2.520000000000000E+009	-2.709821614700449E+001	-3.769025668219676E+000	-2.710484874400027E+001	-2.709821614700449E+001	-1.408848178783430E+000	-1.408848178783430E+000	-3.769025668219676E+000	-2.709821614700449E+001	
2.532000000000000E+009	-2.815931096556739E+001	-3.386878091932103E+000	-2.814643316624691E+001	-2.815931096556739E+001	-1.341122499402956E+000	-1.341122499402956E+000	-3.386878091932103E+000	-2.815931096556739E+001	
2.544000000000000E+009	-2.956564588857098E+001	-3.041378536983685E+000	-2.956731558004323E+001	-2.956564588857098E+001	-1.273762491460826E+000	-1.273762491460826E+000	-3.041378536983685E+000	-2.956564588857098E+001	
2.556000000000000E+009	-3.142553005008658E+001	-2.749346238333721E+000	-3.141064053588429E+001	-3.142553005008658E+001	-1.202605874618234E+000	-1.202605874618234E+000	-2.749346238333721E+000	-3.142553005008658E+001	
2.568000000000000E+009	-3.510022894456800E+001	-2.482103885082464E+000	-3.508927487367338E+001	-3.510022894456800E+001	-1.126103771792980E+000	-1.126103771792980E+000	-2.482103885082464E+000	-3.510022894456800E+001	
2.580000000000000E+009	-3.382553207198118E+001	-2.216625155876348E+000	-3.381142249853660E+001	-3.382553207198118E+001	-1.740609555047834E+000	-1.740609555047834E+000	-2.216625155876348E+000	-3.382553207198118E+001	
2.592000000000000E+009	-2.739682222576402E+001	-2.048004366042584E+000	-2.739967251453864E+001	-2.739682222576402E+001	-2.695284170201163E+000	-2.695284170201163E+000	-2.048004366042584E+000	-2.739682222576402E+001	
2.604000000000000E+009	-3.066672679911012E+001	-1.852801210563353E+000	-3.063065399982800E+001	-3.066672679911012E+001	-1.718187069709558E+000	-1.718187069709558E+000	-1.852801210563353E+000	-3.066672679911012E+001	
2.616000000000000E+009	-3.341252451243622E+001	-1.646613728554002E+000	-3.339864071469349E+001	-3.341252451243622E+001	-1.455837672213945E+000	-1.455837672213945E+000	-1.646613728554002E+000	-3.341252451243622E+001	
2.628000000000000E+009	-3.609644592113649E+001	-1.463015665020124E+000	-3.613488459463732E+001	-3.609644592113649E+001	-1.334494952574634E+000	-1.334494952574634E+000	-1.463015665020124E+000	-3.609644592113649E+001	
2.640000000000000E+009	-3.954063604987891E+001	-1.322729727660621E+000	-3.950318013977068E+001	-3.954063604987891E+001	-1.248640828162752E+000	-1.248640828162752E+000	-1.322729727660621E+000	-3.954063604987891E+001	
2.652000000000000E+009	-4.387049181360450E+001	-1.240345464047685E+000	-4.384242494700700E+001	-4.387049181360450E+001	-1.199281634675347E+000	-1.199281634675347E+000	-1.240345464047685E+000	-4.387049181360450E+001	
2.664000000000000E+009	-4.234314962561634E+001	-1.292140727944938E+000	-4.242696949361393E+001	-4.234314962561634E+001	-1.166528509367383E+000	-1.166528509367383E+000	-1.292140727944938E+000	-4.234314962561634E+001	
2.676000000000000E+009	-3.620852972226761E+001	-1.664654441122202E+000	-3.622256792132021E+001	-3.620852972226761E+001	-1.126006099767430E+000	-1.126006099767430E+000	-1.664654441122202E+000	-3.620852972226761E+001	
2.688000000000000E+009	-3.148492964560304E+001	-2.925124970592373E+000	-3.148450045548033E+001	-3.148492964560304E+001	-1.086501841825746E+000	-1.086501841825746E+000	-2.925124970592373E+000	-3.148492964560304E+001	
2.700000000000000E+009	-2.861712951157738E+001	-6.308526626279386E+000	-2.861370618023031E+001	-2.861712951157738E+001	-1.069497694214331E+000	-1.069497694214331E+000	-6.308526626279386E+000	-2.861712951157738E+001	
2.712000000000000E+009	-2.802819710296693E+001	-9.967990750974941E+000	-2.803113732727631E+001	-2.802819710296693E+001	-1.053156097759028E+000	-1.053156097759028E+000	-9.967990750974941E+000	-2.802819710296693E+001	
2.724000000000000E+009	-2.897720601915108E+001	-7.419663320568364E+000	-2.898220658059021E+001	-2.897720601915108E+001	-1.032272843534851E+000	-1.032272843534851E+000	-7.419663320568364E+000	-2.897720601915108E+001	
2.736000000000000E+009	-3.037357534203568E+001	-5.158832984939581E+000	-3.039690784151674E+001	-3.037357534203568E+001	-1.011262649778562E+000	-1.011262649778562E+000	-5.158832984939581E+000	-3.037357534203568E+001	
2.748000000000000E+009	-3.170268645674537E+001	-3.980593589104396E+000	-3.173336043322538E+001	-3.170268645674537E+001	-1.003893729123742E+000	-1.003893729123742E+000	-3.980593589104396E+000	-3.170268645674537E+001	
2.760000000000000E+009	-3.283983985719251E+001	-3.272564820607128E+000	-3.286304583035674E+001	-3.283983985719251E+001	-9.914810815126983E-001	-9.914810815126983E-001	-3.272564820607128E+000	-3.283983985719251E+001	
2.772000000000000E+009	-3.414859363241114E+001	-2.853055373996161E+000	-3.415558675385997E+001	-3.414859363241114E+001	-9.916479065355968E-001	-9.916479065355968E-001	-2.853055373996161E+000	-3.414859363241114E+001	
2.784000000000000E+009	-3.507723746696949E+001	-2.553397667007058E+000	-3.508164853356229E+001	-3.507723746696949E+001	-9.827014641416243E-001	-9.827014641416243E-001	-2.553397667007058E+000	-3.507723746696949E+001	
2.796000000000000E+009	-3.615819515660109E+001	-2.325704147029941E+000	-3.616311038452241E+001	-3.615819515660109E+001	-9.735778698363929E-001	-9.735778698363929E-001	-2.325704147029941E+000	-3.615819515660109E+001	
2.808000000000000E+009	-3.698305882055389E+001	-2.152833075439435E+000	-3.703342842670622E+001	-3.698305882055389E+001	-9.682386806734156E-001	-9.682386806734156E-001	-2.152833075439435E+000	-3.698305882055389E+001	
2.820000000000000E+009	-3.788029857511169E+001	-2.013687005878047E+000	-3.788215355165939E+001	-3.788029857511169E+001	-9.436312777785317E-001	-9.436312777785317E-001	-2.013687005878047E+000	-3.788029857511169E+001	
2.832000000000000E+009	-3.880855548252922E+001	-1.889085816209108E+000	-3.880238864936215E+001	-3.880855548252922E+001	-9.353130605624775E-001	-9.353130605624775E-001	-1.889085816209108E+000	-3.880855548252922E+001	
2.844000000000000E+009	-3.961776728765411E+001	-1.804937464568177E+000	-3.966769616424873E+001	-3.961776728765411E+001	-9.339225334239677E-001	-9.339225334239677E-001	-1.804937464568177E+000	-3.961776728765411E+001	
2.856000000000000E+009	-4.039759547022716E+001	-1.745693720600819E+000	-4.049042453514691E+001	-4.039759547022716E+001	-9.250403213613606E-001	-9.250403213613606E-001	-1.745693720600819E+000	-4.039759547022716E+001	
2.868000000000000E+009	-4.105911460207948E+001	-1.702852479263431E+000	-4.110097874445663E+001	-4.105911460207948E+001	-9.156936189612726E-001	-9.156936189612726E-001	-1.702852479263431E+000	-4.105911460207948E+001	
2.880000000000000E+009	-4.186590064981920E+001	-1.652973932266740E+000	-4.188866459249452E+001	-4.186590064981920E+001	-9.129644803017736E-001	-9.129644803017736E-001	-1.652973932266740E+000	-4.186590064981920E+001	
2.892000000000000E+009	-4.251754962454429E+001	-1.605949350914587E+000	-4.260209311641255E+001	-4.251754962454429E+001	-8.956587841444356E-001	-8.956587841444356E-001	-1.605949350914587E+000	-4.251754962454429E+001	
2.904000000000000E+009	-4.312776910410094E+001	-1.551997503893771E+000	-4.317342618004253E+001	-4.312776910410094E+001	-8.955294005141012E-001	-8.955294005141012E-001	-1.551997503893771E+000	-4.312776910410094E+001	
2.916000000000000E+009	-4.368750182051936E+001	-1.494123260537642E+000	-4.369175617942212E+001	-4.368750182051936E+001	-8.835735627488340E-001	-8.835735627488340E-001	-1.494123260537642E+000	-4.368750182051936E+001	
2.928000000000000E+009	-4.422825734363505E+001	-1.460216911107649E+000	-4.424447910342057E+001	-4.422825734363505E+001	-8.740765605123174E-001	-8.740765605123174E-001	-1.460216911107649E+000	-4.422825734363505E+001	
2.940000000000000E+009	-4.480916822470555E+001	-1.422470166725018E+000	-4.475027039174581E+001	-4.480916822470555E+001	-8.642580421792017E-001	-8.642580421792017E-001	-1.422470166725018E+000	-4.480916822470555E+001	
2.952000000000000E+009	-4.533377930295475E+001	-1.397947901474901E+000	-4.525194216057255E+001	-4.533377930295475E+001	-8.526051216066193E-001	-8.526051216066193E-001	-1.397947901474901E+000	-4.533377930295475E+001	
2.964000000000000E+009	-4.589047934863511E+001	-1.384076736156991E+000	-4.587377543534301E+001	-4.589047934863511E+001	-8.438760537073876E-001	-8.438760537073876E-001	-1.384076736156991E+000	-4.589047934863511E+001	
2.976000000000000E+009	-4.659818328454104E+001	-1.376694432204021E+000	-4.655654402636353E+001	-4.659818328454104E+001	-8.448815053813777E-001	-8.448815053813777E-001	-1.376694432204021E+000	-4.659818328454104E+001	
2.988000000000000E+009	-4.716227101046073E+001	-1.374861273723613E+000	-4.711697909564433E+001	-4.716227101046073E+001	-8.423621786581875E-001	-8.423621786581875E-001	-1.374861273723613E+000	-4.716227101046073E+001	
3.000000000000000E+009	-4.780630152509505E+001	-1.360647864829722E+000	-4.776581338165893E+001	-4.780630152509505E+001	-8.426218026544611E-001	-8.426218026544611E-001	-1.360647864829722E+000	-4.780630152509505E+001	
