        Frequency / GHz                c4=1.2/real
               1.9473684                     0.023970032
               2.0789474                     0.034230642
               2.2105263                     0.019640322
               2.3421053                     0.047035489
               2.4736842                    0.0066868968
               2.6052632                    0.0017974719
               2.7368421                     0.005488173
               2.8684211                     0.025454952
                       3                     0.070723228

        Frequency / GHz                c4=7.5/real
----------------------------------------------------------------------
                     0.5                      0.86568951
              0.63157895                      0.91063267
              0.76315789                      0.60018396
              0.89473684                      0.13371911
               1.0263158                      0.46805216
               1.1578947                      0.22710108
               1.2894737                     0.017649811
               1.4210526                     0.024121545
               1.5526316                     0.060060276
               1.6842105                     0.037830817
               1.8157895                    0.0041882083
               1.9473684                     0.025226157
               2.0789474                     0.034633932
               2.2105263                     0.019585564
               2.3421053                     0.046829625
               2.4736842                    0.0065179356
               2.6052632                    0.0017687755
               2.7368421                    0.0055455358
               2.8684211                     0.025582113
                       3                     0.070878908

        Frequency / GHz                c4=7.8/real
----------------------------------------------------------------------
                     0.5                      0.86586196
              0.63157895                      0.90871451
              0.76315789                      0.62715734
              0.89473684                      0.13701221
               1.0263158                      0.46596066
               1.1578947                      0.21970816
               1.2894737                     0.014611426
               1.4210526                     0.028408747
               1.5526316                     0.062106372
               1.6842105                       0.0374055
               1.8157895                     0.004245487
               1.9473684                     0.026368849
               2.0789474                     0.034978895
               2.2105263                     0.019529622
               2.3421053                     0.046606668
               2.4736842                    0.0063655648
               2.6052632                    0.0017428835
               2.7368421                    0.0055978953
               2.8684211                     0.025698333
                       3                     0.071021077

        Frequency / GHz                c4=8.1/real
----------------------------------------------------------------------
                     0.5                      0.86604016
              0.63157895                      0.90649118
              0.76315789                      0.63906626
              0.89473684                      0.14002602
               1.0263158                      0.46378177
               1.1578947                       0.2125513
               1.2894737                     0.011985823
               1.4210526                     0.032790666
               1.5526316                     0.063856812
               1.6842105                     0.036969471
               1.8157895                    0.0043002862
               1.9473684                     0.027405945
               2.0789474                     0.035275763
               2.2105263                     0.019473467
               2.3421053                     0.046371838
               2.4736842                    0.0062275331
               2.6052632                     0.001719415
               2.7368421                    0.0056458662
               2.8684211                     0.025804941
                       3                     0.071151397

        Frequency / GHz                c4=8.4/real
----------------------------------------------------------------------
                     0.5                      0.86622442
              0.63157895                      0.90389218
              0.76315789                       0.6415047
              0.89473684                      0.14278891
               1.0263158                      0.46153785
               1.1578947                       0.2056319
               1.2894737                    0.0097550736
               1.4210526                     0.037213649
               1.5526316                     0.065342514
               1.6842105                     0.036530705
               1.8157895                    0.0043526986
               1.9473684                     0.028346707
               2.0789474                     0.035532708
               2.2105263                     0.019417778
               2.3421053                     0.046129321
               2.4736842                    0.0061019678
               2.6052632                    0.0016980547
               2.7368421                    0.0056899692
               2.8684211                     0.025903068
                       3                     0.071271263

        Frequency / GHz                c4=8.7/real
----------------------------------------------------------------------
                     0.5                      0.86641503
              0.63157895                      0.90082535
              0.76315789                      0.63840108
              0.89473684                      0.14532648
               1.0263158                       0.4592478
               1.1578947                      0.19894966
               1.2894737                    0.0078993798
               1.4210526                     0.041630763
               1.5526316                     0.066593977
               1.6842105                     0.036095006
               1.8157895                    0.0044028244
               1.9473684                     0.029200629
               2.0789474                     0.035756296
               2.2105263                     0.019363024
               2.3421053                     0.045882452
               2.4736842                    0.0059872997
               2.6052632                     0.001678537
               2.7368421                     0.005730647
               2.8684211                     0.025993668
                       3                     0.071381866

        Frequency / GHz                c4=9/real
----------------------------------------------------------------------
                     0.5                      0.86661233
              0.63157895                       0.8971685
              0.76315789                      0.63226974
              0.89473684                      0.14766163
               1.0263158                      0.45692755
               1.1578947                      0.19250287
               1.2894737                    0.0063975936
               1.4210526                     0.046002067
               1.5526316                     0.067640115
               1.6842105                      0.03566652
               1.8157895                    0.0044507655
               1.9473684                     0.029976811
               2.0789474                     0.035951849
               2.2105263                     0.019309519
               2.3421053                     0.045633866
               2.4736842                    0.0058822054
               2.6052632                    0.0016606402
               2.7368421                    0.0057682769
               2.8684211                     0.026077566
                       3                     0.071484215

        Frequency / GHz                c4=9.3/real
----------------------------------------------------------------------
                     0.5                      0.86681664
              0.63157895                       0.8927571
              0.76315789                      0.62464194
              0.89473684                      0.14981478
               1.0263158                       0.4545905
               1.1578947                      0.18628857
               1.2894737                    0.0052277062
               1.4210526                     0.050294483
               1.5526316                     0.068507593
               1.6842105                     0.035248136
               1.8157895                    0.0044966255
               1.9473684                     0.030683657
               2.0789474                     0.036123692
               2.2105263                     0.019257472
               2.3421053                     0.045385633
               2.4736842                    0.0057855622
               2.6052632                     0.001644174
               2.7368421                    0.0058031856
               2.8684211                     0.026155468
                       3                     0.071579201

        Frequency / GHz                c4=9.6/real
----------------------------------------------------------------------
                     0.5                       0.8670284
              0.63157895                      0.88736585
              0.76315789                      0.61642147
              0.89473684                      0.15180409
               1.0263158                      0.45224785
               1.1578947                      0.18030286
               1.2894737                    0.0043672638
               1.4210526                     0.054481455
               1.5526316                     0.069220509
               1.6842105                     0.034841797
               1.8157895                    0.0045405071
               1.9473684                     0.031328758
               2.0789474                     0.036275376
               2.2105263                     0.019207011
               2.3421053                      0.04513936
               2.4736842                     0.005696414
               2.6052632                    0.0016289775
               2.7368421                    0.0058356527
               2.8684211                      0.02622799
                       3                     0.071667569

        Frequency / GHz                c4=9.9/real
----------------------------------------------------------------------
                     0.5                        0.867248
              0.63157895                      0.88068058
              0.76315789                      0.60812754
              0.89473684                      0.15364568
               1.0263158                      0.44990898
               1.1578947                        0.174541
               1.2894737                    0.0037937346
               1.4210526                     0.058542381
