        Frequency / MHz                S1,1 (31765)/abs,dB

        Frequency / MHz                S1,1 (31773)/abs,dB
----------------------------------------------------------------------
                     400                   -0.0080782779
                   402.6                   -0.0072876233
                   405.2                   -0.0064435182
                   407.8                    -0.006282935
                   410.4                   -0.0070909311
                     413                   -0.0085041289
                   415.6                   -0.0097488591
                   418.2                    -0.010165878
                   420.8                   -0.0096626632
                   423.4                   -0.0087796285
                     426                   -0.0083293538
                   428.6                    -0.008850581
                   431.2                    -0.010239214
                   433.8                     -0.01180534
                   436.4                    -0.012734648
                     439                    -0.012646568
                   441.6                    -0.011860801
                   444.2                    -0.011190326
                   446.8                     -0.01140011
                   449.4                    -0.012688561
                     452                    -0.014533752
                   454.6                    -0.016030563
                   457.2                    -0.016505862
                   459.8                    -0.015988817
                   462.4                    -0.015206012
                     465                      -0.0151072
                   467.6                    -0.016229224
                   470.2                    -0.018313427
                   472.8                    -0.020447514
                   475.4                    -0.021674305
                     478                    -0.021656772
                   480.6                    -0.020931353
                   483.2                    -0.020571581
                   485.8                    -0.021483039
                   488.4                    -0.023779007
                     491                    -0.026654253
                   493.6                    -0.028894696
                   496.2                    -0.029712603
                   498.8                     -0.02932001
                   501.4                    -0.028827376
                     504                     -0.02953477
                   506.6                     -0.03206285
                   509.2                    -0.035870345
                   511.8                    -0.039543004
                   514.4                     -0.04173917
                     517                    -0.042157657
                   519.6                    -0.041817061
                   522.2                     -0.04244635
                   524.8                    -0.045366611
                   527.4                    -0.050542742
                     530                    -0.056460186
                   532.6                    -0.061071282
                   535.2                    -0.063255983
                   537.8                    -0.063732098
                   540.4                    -0.064735627
                     543                    -0.068659765
                   545.6                    -0.076431591
                   548.2                    -0.086636675
                   550.8                    -0.096223479
                   553.4                     -0.10262869
                     556                     -0.10587316
                   558.6                     -0.10899821
                   561.2                     -0.11651059
                   563.8                     -0.13160765
                   566.4                     -0.15360902
                     569                     -0.17763047
                   571.6                     -0.19789457
                   574.2                     -0.21297574
                   576.8                     -0.22900168
                   579.4                     -0.25852011
                     582                     -0.31470233
                   584.6                     -0.40039267
                   587.2                      -0.4971809
                   589.8                     -0.57087529
                   592.4                     -0.59642623
                     595                     -0.57315097
                   597.6                     -0.51611762
                   600.2                     -0.44300061
                   602.8                     -0.36917477
                   605.4                     -0.30781437
                     608                     -0.26928183
                   610.6                     -0.25799454
                   613.2                     -0.26947707
                   615.8                     -0.29203961
                   618.4                     -0.31343884
                     621                     -0.32753914
                   623.6                     -0.33630322
                   626.2                     -0.34700213
                   628.8                     -0.36720157
                   631.4                     -0.40013353
                     634                     -0.44276396
                   636.6                     -0.48805611
                   639.2                     -0.53016567
                   641.8                     -0.56869375
                   644.4                      -0.6090543
                     647                     -0.65916142
                   649.6                     -0.72462988
                   652.2                     -0.80529234
                   654.8                     -0.89549238
                   657.4                       -0.988616
                     660                      -1.0827069
                   662.6                      -1.1828669
                   665.2                      -1.2989285
                   667.8                      -1.4400066
                   670.4                      -1.6091383
                     673                      -1.8017836
                   675.6                      -2.0101385
                   678.2                      -2.2308497
                   680.8                      -2.4701563
                   683.4                      -2.7423711
                     686                      -3.0628094
                   688.6                      -3.4393116
                   691.2                      -3.8682704
                   693.8                      -4.3394398
                   696.4                      -4.8476867
                     699                      -5.4027305
                   701.6                      -6.0285204
                   704.2                      -6.7525223
                   706.8                      -7.5914821
                   709.4                      -8.5434134
                     712                      -9.5942491
                   714.6                      -10.738648
                   717.2                      -12.000527
                   719.8                      -13.434393
                   722.4                      -15.096823
                     725                      -16.979669
                   727.6                      -18.878979
                   730.2                      -20.251443
                   732.8                      -20.508105
                   735.4                      -19.750643
                     738                      -18.526109
                   740.6                      -17.195117
                   743.2                      -15.912689
                   745.8                      -14.753522
                   748.4                      -13.753979
                     751                      -12.917348
                   753.6                      -12.220936
                   756.2                      -11.629394
                   758.8                      -11.109689
                   761.4                      -10.641811
                     764                      -10.220687
                   766.6                      -9.8499235
                   769.2                      -9.5324221
                   771.8                      -9.2644276
                   774.4                      -9.0356876
                     777                      -8.8339688
                   779.6                      -8.6506525
                   782.2                      -8.4836805
                   784.8                      -8.3362183
                   787.4                       -8.212293
                     790                      -8.1126983
                   792.6                      -8.0337194
                   795.2                      -7.9690004
                   797.8                      -7.9130611
                   800.4                       -7.864088
                     803                      -7.8241193
                   805.6                      -7.7967347
                   808.2                      -7.7839287
                   810.8                      -7.7844023
                   813.4                      -7.7941622
                     816                      -7.8089708
                   818.6                      -7.8268229
                   821.2                      -7.8488693
                   823.8                      -7.8781117
                   826.4                      -7.9168924
                     829                      -7.9650175
                   831.6                      -8.0196357
                   834.2                      -8.0770268
                   836.8                       -8.134915
                   839.4                      -8.1937691
                     842                      -8.2561236
                   844.6                      -8.3244482
                   847.2                      -8.3991256
                   849.8                      -8.4779262
                   852.4                      -8.5573282
                     855                      -8.6347802
                   857.6                      -8.7102282
                   860.2                      -8.7859073
                   862.8                      -8.8644113
                   865.4                      -8.9465842
                     868                      -9.0306214
                   870.6                      -9.1131357
                   873.2                      -9.1913637
                   875.8                      -9.2649499
                   878.4                      -9.3360024
                     881                      -9.4073752
                   883.6                      -9.4803977
                   886.2                       -9.553754
                   888.8                      -9.6242944
                   891.4                      -9.6891799
                     894                      -9.7478939
                   896.6                      -9.8025389
                   899.2                      -9.8562673
                   901.8                      -9.9109596
                   904.4                      -9.9658538
                     907                      -10.018107
                   909.6                      -10.064858
                   912.2                      -10.105364
                   914.8                      -10.141539
                   917.4                      -10.176683
                     920                      -10.213087
                   922.6                      -10.250492
                   925.2                      -10.286306
                   927.8                      -10.317478
                   930.4                      -10.342723
                     933                      -10.363388
                   935.6                       -10.38249
                   938.2                      -10.402458
                   940.8                      -10.423339
                   943.4                      -10.442645
                     946                      -10.456899
                   948.6                      -10.463839
                   951.2                      -10.463726
                   953.8                      -10.458734
                   956.4                      -10.451005
                     959                      -10.440619
                   961.6                      -10.425004
                   964.2                      -10.400031
                   966.8                      -10.362154
                   969.4                      -10.310019
                     972                      -10.244461
                   974.6                      -10.166871
                   977.2                      -10.077184
                   979.8                      -9.9728058
                   982.4                      -9.8492545
                     985                      -9.7020638
                   987.6                      -9.5286256
                   990.2                      -9.3287502
                   992.8                      -9.1035213
                   995.4                      -8.8534717
                     998                      -8.5772216
                  1000.6                      -8.2718095
                  1003.2                      -7.9343342
                  1005.8                      -7.5639876
                  1008.4                      -7.1632339
                    1011                      -6.7374231
                  1013.6                      -6.2937139
                  1016.2                      -5.8402882
                  1018.8                      -5.3870407
                  1021.4                      -4.9472137
                    1024                      -4.5385334
                  1026.6                      -4.1819059
                  1029.2                      -3.8970821
                  1031.8                      -3.6968848
                  1034.4                      -3.5831364
                    1037                      -3.5465003
                  1039.6                      -3.5697262
                  1042.2                      -3.6321955
                  1044.8                      -3.7138731
                  1047.4                      -3.7979439
                    1050                       -3.872153
                  1052.6                      -3.9289608
                  1055.2                      -3.9647357
                  1057.8                      -3.9784736
                  1060.4                      -3.9706362
                    1063                      -3.9425316
                  1065.6                      -3.8961765
                  1068.2                      -3.8342572
                  1070.8                      -3.7598739
                  1073.4                      -3.6760037
                    1076                      -3.5850066
                  1078.6                       -3.488447
                  1081.2                      -3.3873752
                  1083.8                      -3.2828092
                  1086.4                      -3.1760567
                    1089                      -3.0686659
                  1091.6                      -2.9620461
                  1094.2                      -2.8570576
                  1096.8                      -2.7539279
                  1099.4                      -2.6525181
                    1102                      -2.5527773
                  1104.6                      -2.4550336
                  1107.2                      -2.3599627
                  1109.8                      -2.2682516
                  1112.4                       -2.180213
                    1115                      -2.0956579
                  1117.6                      -2.0140952
                  1120.2                      -1.9351246
                  1122.8                      -1.8587239
                  1125.4                      -1.7852558
                    1128                      -1.7151859
                  1130.6                      -1.6487222
                  1133.2                      -1.5856387
                  1135.8                      -1.5254077
                  1138.4                      -1.4675355
                    1141                      -1.4118738
                  1143.6                      -1.3586833
                  1146.2                      -1.3084068
                  1148.8                      -1.2613232
                  1151.4                      -1.2173204
                    1154                      -1.1759587
                  1156.6                      -1.1367648
                  1159.2                      -1.0995783
                  1161.8                         -1.0647
                  1164.4                      -1.0327288
                    1167                      -1.0042147
                  1169.6                     -0.97936685
                  1172.2                     -0.95803639
                  1174.8                     -0.94000437
                  1177.4                     -0.92540022
                    1180                     -0.91496017
                  1182.6                     -0.90989966
                  1185.2                     -0.91138824
                  1187.8                       -0.919826
                  1190.4                     -0.93420442
                    1193                     -0.95168609
                  1195.6                     -0.96753488
                  1198.2                     -0.97560077
                  1200.8                     -0.96962683
                  1203.4                     -0.94544287
                    1206                     -0.90314465
                  1208.6                     -0.84756133
                  1211.2                     -0.78621586
                  1213.8                     -0.72611615
                  1216.4                      -0.6715656
                    1219                     -0.62393542
                  1221.6                     -0.58270472
                  1224.2                     -0.54668997
                  1226.8                      -0.5148559
                  1229.4                     -0.48656819
                    1232                     -0.46147115
                  1234.6                      -0.4392457
                  1237.2                      -0.4194668
                  1239.8                     -0.40162236
                  1242.4                     -0.38523504
                    1245                     -0.36998019
                  1247.6                     -0.35571886
                  1250.2                     -0.34243188
                  1252.8                      -0.3301177
                  1255.4                      -0.3187127
                    1258                      -0.3080822
                  1260.6                     -0.29806828
                  1263.2                      -0.2885551
                  1265.8                     -0.27950534
                  1268.4                     -0.27094549
                    1271                     -0.26291796
                  1273.6                     -0.25543394
                  1276.2                     -0.24845058
                  1278.8                     -0.24188446
                  1281.4                     -0.23564244
                    1284                     -0.22964831
                  1286.6                     -0.22385141
                  1289.2                     -0.21821733
                  1291.8                     -0.21271508
                  1294.4                     -0.20731091
                    1297                     -0.20197375
                  1299.6                     -0.19668912
                  1302.2                     -0.19146818
                  1304.8                     -0.18634687
                  1307.4                     -0.18137045
                    1310                     -0.17657416
                  1312.6                      -0.1719688
                  1315.2                     -0.16754135
                  1317.8                     -0.16326715
                  1320.4                     -0.15912616
                    1323                     -0.15511297
                  1325.6                     -0.15123544
                  1328.2                     -0.14750424
                  1330.8                     -0.14392183
                  1333.4                     -0.14047777
                    1336                     -0.13715283
                  1338.6                     -0.13392852
                  1341.2                     -0.13079549
                  1343.8                     -0.12775501
                  1346.4                     -0.12481421
                    1349                     -0.12197737
                  1351.6                     -0.11924161
                  1354.2                     -0.11659575
                  1356.8                     -0.11402679
                  1359.4                     -0.11152547
                    1362                     -0.10909001
                  1364.6                     -0.10672396
                  1367.2                     -0.10443197
                  1369.8                      -0.1022143
                  1372.4                     -0.10006549
                    1375                    -0.097976904
                  1377.6                    -0.095940922
                  1380.2                    -0.093953894
                  1382.8                    -0.092016935
                  1385.4                    -0.090133148
                    1388                    -0.088304105
                  1390.6                    -0.086527738
                  1393.2                    -0.084798855
                  1395.8                    -0.083111582
                  1398.4                    -0.081462331
                    1401                     -0.07985051
                  1403.6                    -0.078277931
                  1406.2                    -0.076746404
                  1408.8                    -0.075255911
                  1411.4                    -0.073804026
                    1414                    -0.072387224
                  1416.6                    -0.071002943
                  1419.2                    -0.069650674
                  1421.8                    -0.068331758
                  1424.4                    -0.067048318
                    1427                    -0.065801385
                  1429.6                    -0.064589619
                  1432.2                    -0.063409708
                  1434.8                    -0.062256698
                  1437.4                    -0.061125306
                    1440                    -0.060010682
                  1442.6                    -0.058908126
                  1445.2                    -0.057813486
                  1447.8                    -0.056723036
                  1450.4                     -0.05563402
                    1453                    -0.054545379
                  1455.6                    -0.053457622
                  1458.2                    -0.052372986
                  1460.8                    -0.051294398
                  1463.4                    -0.050224129
                    1466                     -0.04916348
                  1468.6                    -0.048112454
                  1471.2                     -0.04707049
                  1473.8                    -0.046036996
                  1476.4                    -0.045011814
                    1479                    -0.043995433
                  1481.6                    -0.042988179
                  1484.2                     -0.04198987
                  1486.8                    -0.040999814
                  1489.4                    -0.040017163
                    1492                    -0.039041067
                  1494.6                    -0.038071169
                  1497.2                    -0.037107716
                  1499.8                    -0.036150853
                  1502.4                    -0.035200802
                    1505                    -0.034257166
                  1507.6                     -0.03331948
                  1510.2                    -0.032387232
                  1512.8                    -0.031460537
                  1515.4                    -0.030539642
                    1518                    -0.029625022
                  1520.6                     -0.02871711
                  1523.2                     -0.02781591
                  1525.8                     -0.02692128
                  1528.4                    -0.026033238
                    1531                    -0.025151976
                  1533.6                    -0.024278238
                  1536.2                     -0.02341269
                  1538.8                    -0.022555966
                  1541.4                     -0.02170854
                    1544                    -0.020870637
                  1546.6                    -0.020042496
                  1549.2                    -0.019224778
                  1551.8                    -0.018418408
                  1554.4                    -0.017624564
                    1557                    -0.016844207
                  1559.6                    -0.016078219
                  1562.2                    -0.015327212
                  1564.8                    -0.014591903
                  1567.4                    -0.013873289
                    1570                    -0.013172762
                  1572.6                    -0.012491926
                  1575.2                    -0.011832394
                  1577.8                    -0.011195598
                  1580.4                    -0.010582722
                    1583                   -0.0099950328
                  1585.6                   -0.0094340851
                  1588.2                   -0.0089018382
                  1590.8                   -0.0084006889
                  1593.4                   -0.0079330101
                    1596                   -0.0075010467
                  1598.6                   -0.0071069004
                  1601.2                   -0.0067526535
                  1603.8                   -0.0064407082
                  1606.4                   -0.0061739188
                    1609                   -0.0059557189
                  1611.6                   -0.0057895707
                  1614.2                   -0.0056790095
                  1616.8                   -0.0056274587
                  1619.4                   -0.0056382585
                    1622                   -0.0057151813
                  1624.6                   -0.0058624125
                  1627.2                   -0.0060848799
                  1629.8                   -0.0063877182
                  1632.4                    -0.006776285
                    1635                    -0.007255893
                  1637.6                   -0.0078319615
                  1640.2                   -0.0085102359
                  1642.8                   -0.0092972155
                  1645.4                    -0.010199893
                    1648                     -0.01122602
                  1650.6                    -0.012383536
                  1653.2                    -0.013680616
                  1655.8                    -0.015125735
                  1658.4                    -0.016727903
                    1661                     -0.01849692
                  1663.6                     -0.02044342
                  1666.2                    -0.022578864
                  1668.8                    -0.024915208
                  1671.4                    -0.027464887
                    1674                    -0.030240976
                  1676.6                     -0.03325748
                  1679.2                     -0.03652963
                  1681.8                    -0.040073666
                  1684.4                     -0.04390695
                    1687                    -0.048047745
                  1689.6                    -0.052515006
                  1692.2                       -0.057329
                  1694.8                    -0.062511536
                  1697.4                    -0.068086322
                    1700                    -0.074078838
                  1702.6                    -0.080516157
                  1705.2                    -0.087426401
                  1707.8                    -0.094839205
                  1710.4                     -0.10278621
                    1713                     -0.11130189
                  1715.6                     -0.12042346
                  1718.2                     -0.13019157
                  1720.8                     -0.14064926
                  1723.4                     -0.15184131
                    1726                     -0.16381431
                  1728.6                     -0.17661839
                  1731.2                      -0.1903082
                  1733.8                     -0.20494284
                  1736.4                     -0.22058642
                    1739                     -0.23730647
                  1741.6                     -0.25517236
                  1744.2                     -0.27425523
                  1746.8                     -0.29462871
                  1749.4                     -0.31637122
                    1752                     -0.33956417
                  1754.6                     -0.36429037
                  1757.2                     -0.39062794
                  1759.8                     -0.41864469
                  1762.4                     -0.44839316
                    1765                     -0.47990375
                  1767.6                     -0.51317633
                  1770.2                     -0.54817018
                  1772.8                     -0.58478113
                  1775.4                     -0.62281201
                    1778                     -0.66194346
                  1780.6                       -0.701711
                  1783.2                     -0.74148798
                  1785.8                     -0.78048493
                  1788.4                     -0.81778103
                    1791                     -0.85239399
                  1793.6                     -0.88341615
                  1796.2                     -0.91021389
                  1798.8                     -0.93264641
                  1801.4                      -0.9512242
                    1804                     -0.96712626
                  1806.6                     -0.98203788
                  1809.2                     -0.99787368
                  1811.8                       -1.016479
                  1814.4                      -1.0393979
                    1817                      -1.0677601
                  1819.6                       -1.102261
                  1822.2                        -1.14321
                  1824.8                      -1.1906243
                  1827.4                      -1.2443266
                    1830                      -1.3040342
                  1832.6                      -1.3694272
                  1835.2                      -1.4401857
                  1837.8                      -1.5159952
                  1840.4                      -1.5965506
                    1843                      -1.6815562
                  1845.6                      -1.7707244
                  1848.2                      -1.8637876
                  1850.8                      -1.9604976
                  1853.4                      -2.0606186
                    1856                      -2.1639045
                  1858.6                      -2.2700863
                  1861.2                      -2.3788709
                  1863.8                      -2.4899495
                  1866.4                      -2.6030207
                    1869                      -2.7177831
                  1871.6                      -2.8339347
                  1874.2                      -2.9511568
                  1876.8                      -3.0691049
                  1879.4                      -3.1874151
                    1882                      -3.3057272
                  1884.6                      -3.4237147
                  1887.2                      -3.5410928
                  1889.8                      -3.6575964
                  1892.4                      -3.7729719
                    1895                      -3.8869617
                  1897.6                      -3.9993213
                  1900.2                      -4.1098456
                  1902.8                      -4.2183958
                  1905.4                      -4.3249027
                    1908                      -4.4293387
                  1910.6                        -4.53169
                  1913.2                      -4.6319368
                  1915.8                      -4.7300706
                  1918.4                      -4.8261196
                    1921                       -4.920174
                  1923.6                      -5.0123866
                  1926.2                      -5.1029296
                  1928.8                      -5.1919617
                  1931.4                      -5.2796069
                    1934                      -5.3659725
                  1936.6                       -5.451175
                  1939.2                      -5.5353689
                  1941.8                      -5.6187635
                  1944.4                      -5.7015636
                    1947                      -5.7839398
                  1949.6                      -5.8660102
                  1952.2                      -5.9478471
                  1954.8                      -6.0295207
                  1957.4                      -6.1111323
                    1960                      -6.1928299
                  1962.6                      -6.2747691
                  1965.2                      -6.3570625
                  1967.8                      -6.4397643
                  1970.4                      -6.5228687
                    1973                      -6.6063618
                  1975.6                       -6.690267
                  1978.2                      -6.7746541
                  1980.8                      -6.8596156
                  1983.4                      -6.9452086
                    1986                       -7.031433
                  1988.6                      -7.1182178
                  1991.2                      -7.2054743
                  1993.8                      -7.2931478
                  1996.4                      -7.3812427
                    1999                      -7.4697997
                  2001.6                      -7.5588378
                  2004.2                      -7.6483145
                  2006.8                      -7.7381141
                  2009.4                      -7.8280823
                    2012                      -7.9180933
                  2014.6                      -8.0080931
                  2017.2                      -8.0980721
                  2019.8                      -8.1880279
                  2022.4                       -8.277885
                    2025                      -8.3674917
                  2027.6                      -8.4566473
                  2030.2                      -8.5451743
                  2032.8                      -8.6329518
                  2035.4                      -8.7199362
                    2038                      -8.8061151
                  2040.6                      -8.8914089
                  2043.2                      -8.9756593
                  2045.8                      -9.0586481
                  2048.4                      -9.1401688
                    2051                      -9.2200818
                  2053.6                      -9.2983384
                  2056.2                      -9.3749397
                  2058.8                      -9.4498684
                  2061.4                      -9.5230115
                    2064                      -9.5941956
                  2066.6                      -9.6632413
                  2069.2                      -9.7300472
                  2071.8                      -9.7946376
                  2074.4                      -9.8570607
                    2077                      -9.9174126
                  2079.6                      -9.9757148
                  2082.2                      -10.031861
                  2084.8                      -10.085785
                  2087.4                      -10.137449
                    2090                      -10.186939
                  2092.6                      -10.234426
                  2095.2                      -10.280089
                  2097.8                      -10.324039
                  2100.4                      -10.366301
                    2103                      -10.406853
                  2105.6                      -10.445676
                  2108.2                      -10.482886
                  2110.8                      -10.518667
                  2113.4                      -10.553234
                    2116                      -10.586726
                  2118.6                      -10.619158
                  2121.2                      -10.650476
                  2123.8                      -10.680659
                  2126.4                      -10.709704
                    2129                      -10.737761
                  2131.6                      -10.764979
                  2134.2                      -10.791418
                  2136.8                      -10.817082
                  2139.4                      -10.841851
                    2142                      -10.865571
                  2144.6                      -10.888212
                  2147.2                       -10.90978
                  2149.8                      -10.930386
                  2152.4                      -10.950042
                    2155                      -10.968694
                  2157.6                      -10.986205
                  2160.2                      -11.002356
                  2162.8                      -11.017063
                  2165.4                      -11.030298
                    2168                      -11.042138
                  2170.6                       -11.05261
                  2173.2                      -11.061677
                  2175.8                      -11.069197
                  2178.4                      -11.074976
                    2181                      -11.078914
                  2183.6                      -11.080992
                  2186.2                      -11.081302
                  2188.8                      -11.079929
                  2191.4                      -11.076874
                    2194                      -11.072051
                  2196.6                       -11.06532
                  2199.2                      -11.056551
                  2201.8                      -11.045775
                  2204.4                      -11.033101
                    2207                      -11.018644
                  2209.6                      -11.002484
                  2212.2                      -10.984548
                  2214.8                      -10.964716
                  2217.4                       -10.94288
                    2220                      -10.918996
                  2222.6                      -10.893159
                  2225.2                      -10.865509
                  2227.8                      -10.836071
                  2230.4                      -10.804794
                    2233                      -10.771518
                  2235.6                      -10.736045
                  2238.2                      -10.698283
                  2240.8                      -10.658262
                  2243.4                      -10.616095
                    2246                      -10.571973
                  2248.6                      -10.525984
                  2251.2                      -10.478304
                  2253.8                      -10.429194
                  2256.4                      -10.379125
                    2259                      -10.328842
                  2261.6                      -10.279264
                  2264.2                      -10.231292
                  2266.8                      -10.185637
                  2269.4                      -10.142651
                    2272                      -10.102329
                  2274.6                      -10.064454
                  2277.2                      -10.028697
                  2279.8                      -9.9947127
                  2282.4                      -9.9621942
                    2285                      -9.9308409
                  2287.6                      -9.9002926
                  2290.2                      -9.8701769
                  2292.8                      -9.8401803
                  2295.4                      -9.8101113
                    2298                      -9.7799592
                  2300.6                       -9.749838
                  2303.2                      -9.7198594
                  2305.8                      -9.6901033
                  2308.4                       -9.660541
                    2311                      -9.6310746
                  2313.6                      -9.6016738
                  2316.2                      -9.5723783
                  2318.8                      -9.5433685
                  2321.4                      -9.5148663
                    2324                       -9.487011
                  2326.6                      -9.4598676
                  2329.2                      -9.4334174
                  2331.8                      -9.4075913
                  2334.4                       -9.382449
                    2337                      -9.3581671
                  2339.6                      -9.3349993
                  2342.2                      -9.3132235
                  2344.8                      -9.2930282
                  2347.4                      -9.2745191
                    2350                      -9.2577836
                  2352.6                      -9.2429768
                  2355.2                      -9.2304016
                  2357.8                      -9.2205485
                  2360.4                      -9.2139749
                    2363                      -9.2112708
                  2365.6                      -9.2129926
                  2368.2                      -9.2196858
                  2370.8                        -9.23202
                  2373.4                      -9.2508628
                    2376                      -9.2773342
                  2378.6                      -9.3127538
                  2381.2                      -9.3585515
                  2383.8                      -9.4161068
                  2386.4                      -9.4866787
                    2389                      -9.5713352
                  2391.6                      -9.6709149
                  2394.2                      -9.7858635
                  2396.8                      -9.9159626
                  2399.4                       -10.05996
                    2402                      -10.215152
                  2404.6                        -10.3772
                  2407.2                      -10.540276
                  2409.8                      -10.697471
