        Frequency / MHz                S1,1/abs,dB
                  2290.2                      -11.443032
                  2292.8                      -11.448483
                  2295.4                      -11.454496
                    2298                      -11.461242
                  2300.6                      -11.468942
                  2303.2                      -11.477734
                  2305.8                      -11.487642
                  2308.4                      -11.498595
                    2311                      -11.510536
                  2313.6                      -11.523533
                  2316.2                      -11.537742
                  2318.8                      -11.553442
                  2321.4                      -11.570851
                    2324                       -11.59008
                  2326.6                      -11.611119
                  2329.2                      -11.633935
                  2331.8                      -11.658552
                  2334.4                      -11.685152
                    2337                      -11.714068
                  2339.6                      -11.745651
                  2342.2                       -11.78022
                  2344.8                      -11.817959
                  2347.4                      -11.859002
                    2350                      -11.903534
                  2352.6                      -11.951911
                  2355.2                      -12.004702
                  2357.8                       -12.06266
                  2360.4                      -12.126582
                    2363                      -12.197228
                  2365.6                      -12.275347
                  2368.2                      -12.361714
                  2370.8                      -12.457348
                  2373.4                      -12.563561
                    2376                       -12.68199
                  2378.6                      -12.814427
                  2381.2                      -12.962651
                  2383.8                      -13.128235
                  2386.4                      -13.312416
                    2389                      -13.515953
                  2391.6                      -13.739048
                  2394.2                      -13.980926
                  2396.8                      -14.239221
                  2399.4                      -14.509461
                    2402                      -14.784344
                  2404.6                      -15.053786
                  2407.2                      -15.305688
                  2409.8                      -15.527377
