        Frequency / MHz                S1,1 (31736)/abs,dB
                  2071.8                      -2.5064902
                  2074.4                      -2.5058906
                    2077                      -2.5053014
                  2079.6                      -2.5047357
                  2082.2                      -2.5042283
                  2084.8                      -2.5037958
                  2087.4                       -2.503445
                    2090                      -2.5031644
                  2092.6                      -2.5029391
                  2095.2                      -2.5027621
                  2097.8                      -2.5026461
                  2100.4                      -2.5026112
                    2103                      -2.5026799
                  2105.6                      -2.5028687
                  2108.2                      -2.5031689
                  2110.8                      -2.5035675
                  2113.4                      -2.5040515
                    2116                      -2.5046255
                  2118.6                      -2.5053094
                  2121.2                      -2.5061288
                  2123.8                      -2.5070934
                  2126.4                      -2.5082119
                    2129                      -2.5094663
                  2131.6                      -2.5108424
                  2134.2                       -2.512348
                  2136.8                      -2.5139854
                  2139.4                      -2.5157867
                    2142                      -2.5177678
                  2144.6                      -2.5199283
                  2147.2                      -2.5222676
                  2149.8                      -2.5247643
                  2152.4                      -2.5274206
                    2155                      -2.5302438
                  2157.6                       -2.533246
                  2160.2                      -2.5364608
                  2162.8                      -2.5398865
                  2165.4                      -2.5435254
                    2168                      -2.5473567
                  2170.6                      -2.5513768
                  2173.2                      -2.5555867
                  2175.8                      -2.5600021
                  2178.4                        -2.56465
                    2181                      -2.5695396
                  2183.6                      -2.5746729
                  2186.2                      -2.5800333
                  2188.8                       -2.585607
                  2191.4                      -2.5913933
                    2194                      -2.5974063
                  2196.6                       -2.603666
                  2199.2                      -2.6101956
                  2201.8                      -2.6169949
                  2204.4                      -2.6240518
                    2207                      -2.6313494
                  2209.6                      -2.6388773
                  2212.2                       -2.646648
                  2214.8                      -2.6546804
                  2217.4                      -2.6629964
                    2220                       -2.671612
                  2222.6                      -2.6805148
                  2225.2                      -2.6896838
                  2227.8                      -2.6991102
                  2230.4                      -2.7087945
                    2233                       -2.718757
                  2235.6                      -2.7290302
                  2238.2                      -2.7396325
                  2240.8                      -2.7505685
                  2243.4                       -2.761824
                    2246                      -2.7733775
                  2248.6                       -2.785232
                  2251.2                      -2.7973975
                  2253.8                      -2.8098958
                  2256.4                      -2.8227404
                    2259                      -2.8359112
                  2261.6                       -2.849362
                  2264.2                      -2.8630292
                  2266.8                      -2.8768488
                  2269.4                      -2.8907849
                    2272                      -2.9048305
                  2274.6                      -2.9189826
                  2277.2                      -2.9332333
                  2279.8                      -2.9475611
                  2282.4                      -2.9619321
                    2285                      -2.9763057
                  2287.6                      -2.9906693
                  2290.2                      -3.0050316
                  2292.8                      -3.0193991
                  2295.4                       -3.033776
                    2298                      -3.0481275
                  2300.6                      -3.0623884
                  2303.2                      -3.0764998
                  2305.8                      -3.0903967
                  2308.4                      -3.1040461
                    2311                      -3.1174302
                  2313.6                      -3.1305093
                  2316.2                      -3.1432292
                  2318.8                      -3.1554902
                  2321.4                      -3.1671738
                    2324                        -3.17818
                  2326.6                      -3.1884156
                  2329.2                      -3.1978056
                  2331.8                       -3.206281
                  2334.4                      -3.2137292
                    2337                      -3.2199949
                  2339.6                      -3.2249023
                  2342.2                      -3.2282604
                  2344.8                      -3.2299071
                  2347.4                      -3.2296949
                    2350                      -3.2274736
                  2352.6                      -3.2230647
                  2355.2                      -3.2162462
                  2357.8                      -3.2067564
                  2360.4                      -3.1943397
                    2363                      -3.1787697
                  2365.6                       -3.159865
                  2368.2                       -3.137486
                  2370.8                      -3.1115012
                  2373.4                      -3.0817954
                    2376                      -3.0482899
                  2378.6                      -3.0110014
                  2381.2                      -2.9700985
                  2383.8                      -2.9259359
                  2386.4                      -2.8790591
                    2389                      -2.8301932
                  2391.6                      -2.7802045
                  2394.2                      -2.7300959
                  2396.8                      -2.6809928
                  2399.4                      -2.6340761
                    2402                      -2.5905197
                  2404.6                       -2.551353
                  2407.2                      -2.5173344
                  2409.8                      -2.4888667
                  2412.4                      -2.4659547
                    2415                      -2.4482355
                  2417.6                      -2.4350507
                  2420.2                      -2.4255488
                  2422.8                      -2.4187687
                  2425.4                      -2.4137205
                    2428                       -2.409458
                  2430.6                      -2.4050983
                  2433.2                      -2.3998697
                  2435.8                      -2.3931545
                  2438.4                       -2.384482
                    2441                      -2.3735416
                  2443.6                      -2.3601632
                  2446.2                      -2.3442665
                  2448.8                      -2.3258363
                  2451.4                      -2.3048899
                    2454                      -2.2814822
                  2456.6                      -2.2557119
                  2459.2                      -2.2277283
                  2461.8                      -2.1977185
                  2464.4                      -2.1658834
                    2467                      -2.1324154
                  2469.6                      -2.0974791
                  2472.2                      -2.0612205
                  2474.8                      -2.0237886
                  2477.4                      -1.9853445
                    2480                      -1.9460641
                  2482.6                       -1.906125
                  2485.2                      -1.8656859
                  2487.8                      -1.8248732
                  2490.4                      -1.7837847
                    2493                       -1.742518
                  2495.6                      -1.7011721
                  2498.2                      -1.6598567
                  2500.8                      -1.6186896
                  2503.4                      -1.5777635
                    2506                      -1.5371539
                  2508.6                      -1.4969134
                  2511.2                      -1.4570779
                  2513.8                      -1.4177022
                  2516.4                      -1.3788451
                    2519                      -1.3405685
                  2521.6                      -1.3029298
                  2524.2                      -1.2659598
                  2526.8                      -1.2296779
                  2529.4                      -1.1940987
                    2532                      -1.1592359
                  2534.6                      -1.1251257
                  2537.2                      -1.0918103
                  2539.8                       -1.059319
                  2542.4                      -1.0276742
                    2545                     -0.99688383
                  2547.6                     -0.96694905
                  2550.2                     -0.93788413
                  2552.8                     -0.90971536
                  2555.4                     -0.88247672
                    2558                     -0.85620423
                  2560.6                     -0.83091578
                  2563.2                     -0.80661314
                  2565.8                     -0.78329084
                  2568.4                     -0.76093852
                    2571                     -0.73955256
                  2573.6                     -0.71912733
                  2576.2                     -0.69964341
                  2578.8                     -0.68105961
                  2581.4                     -0.66330499
                    2584                     -0.64628732
                  2586.6                     -0.62990931
                  2589.2                     -0.61407925
                  2591.8                     -0.59871783
                  2594.4                     -0.58375766
                    2597                     -0.56913816
                  2599.6                     -0.55479824
                  2602.2                     -0.54068161
                  2604.8                     -0.52674528
                  2607.4                     -0.51296548
                    2610                     -0.49934411
                  2612.6                      -0.4859005
                  2615.2                     -0.47265782
                  2617.8                     -0.45963683
                  2620.4                      -0.4468458
                    2623                     -0.43428785
                  2625.6                     -0.42196923
                  2628.2                     -0.40990387
                  2630.8                     -0.39811617
                  2633.4                      -0.3866329
                    2636                     -0.37547173
                  2638.6                     -0.36463998
                  2641.2                     -0.35413439
                  2643.8                     -0.34394766
                  2646.4                     -0.33407965
                    2649                     -0.32453882
                  2651.6                     -0.31533798
                  2654.2                     -0.30648793
                  2656.8                     -0.29798898
                  2659.4                     -0.28982971
                    2662                     -0.28199178
                  2664.6                     -0.27445612
                  2667.2                     -0.26720686
                  2669.8                     -0.26023131
                  2672.4                      -0.2535131
                    2675                     -0.24702736
                  2677.6                     -0.24073764
                  2680.2                     -0.23460125
                  2682.8                     -0.22857677
                  2685.4                     -0.22263209
                    2688                     -0.21674825
                  2690.6                     -0.21091722
                  2693.2                     -0.20513728
                  2695.8                     -0.19940825
                  2698.4                     -0.19373083
                    2701                     -0.18810954
                  2703.6                     -0.18255489
                  2706.2                     -0.17708403
                  2708.8                     -0.17171787
                  2711.4                     -0.16647488
                    2714                     -0.16136778
                  2716.6                     -0.15640279
                  2719.2                     -0.15158112
                  2721.8                     -0.14690472
                  2724.4                     -0.14237768
                    2727                     -0.13800608
                  2729.6                     -0.13379534
                  2732.2                     -0.12974714
                  2734.8                     -0.12585887
                  2737.4                     -0.12212544
                    2740                     -0.11854169
                  2742.6                     -0.11510579
                  2745.2                     -0.11181875
                  2747.8                     -0.10868209
                  2750.4                     -0.10569602
                    2753                     -0.10285766
                  2755.6                     -0.10016181
                  2758.2                    -0.097603286
                  2760.8                    -0.095178603
                  2763.4                    -0.092885932
                    2766                    -0.090724378
                  2768.6                    -0.088690826
                  2771.2                    -0.086779303
                  2773.8                    -0.084980536
                  2776.4                     -0.08328412
                    2779                    -0.081680239
                  2781.6                    -0.080160414
                  2784.2                    -0.078717982
                  2786.8                    -0.077346931
                  2789.4                    -0.076041794
                    2792                    -0.074797982
                  2794.6                    -0.073613029
                  2797.2                    -0.072486992
                  2799.8                    -0.071422956
                  2802.4                    -0.070425268
                    2805                    -0.069499273
                  2807.6                    -0.068649297
                  2810.2                    -0.067878417
                  2812.8                     -0.06718982
                  2815.4                    -0.066585519
                    2818                    -0.066067535
                  2820.6                    -0.065637804
                  2823.2                    -0.065297139
                  2825.8                    -0.065046101
                  2828.4                    -0.064885533
                    2831                    -0.064815469
                  2833.6                    -0.064836506
                  2836.2                    -0.064948858
                  2838.8                    -0.065152526
                  2841.4                    -0.065447411
                    2844                    -0.065833475
                  2846.6                    -0.066311562
                  2849.2                    -0.066883895
                  2851.8                    -0.067552395
                  2854.4                    -0.068319107
                    2857                    -0.069185712
                  2859.6                    -0.070153566
                  2862.2                    -0.071224802
                  2864.8                    -0.072402752
                  2867.4                    -0.073693031
                    2870                    -0.075101053
                  2872.6                    -0.076632136
                  2875.2                    -0.078288998
                  2877.8                      -0.0800735
                  2880.4                    -0.081986473
                    2883                     -0.08402898
                  2885.6                     -0.08620213
                  2888.2                    -0.088505134
                  2890.8                    -0.090934044
                  2893.4                    -0.093480289
                    2896                    -0.096131964
                  2898.6                    -0.098876646
                  2901.2                      -0.1017054
                  2903.8                     -0.10461335
                  2906.4                     -0.10759884
                    2909                     -0.11066187
                  2911.6                     -0.11380082
                  2914.2                     -0.11701388
                  2916.8                     -0.12030108
                  2919.4                     -0.12366597
                    2922                     -0.12711757
                  2924.6                      -0.1306683
                  2927.2                     -0.13432756
                  2929.8                     -0.13810114
                  2932.4                     -0.14198989
                    2935                     -0.14599314
                  2937.6                     -0.15011448
                  2940.2                     -0.15436257
                  2942.8                     -0.15875029
                  2945.4                     -0.16328928
                    2948                     -0.16798351
                  2950.6                     -0.17283039
                  2953.2                     -0.17782613
                  2955.8                     -0.18297053
                  2958.4                     -0.18827293
                    2961                     -0.19374976
                  2963.6                     -0.19941731
                  2966.2                     -0.20528184
                  2968.8                     -0.21134095
                  2971.4                     -0.21758637
                    2974                     -0.22401561
                  2976.6                     -0.23064009
                  2979.2                     -0.23748287
                  2981.8                      -0.2445692
                  2984.4                     -0.25191429
                    2987                     -0.25951566
                  2989.6                      -0.2673599
                  2992.2                     -0.27543455
                  2994.8                     -0.28374586
                  2997.4                     -0.29231595
                    3000                     -0.30117445

        Frequency / MHz                S1,1 (31740)/abs,dB
----------------------------------------------------------------------
                     400                   -0.0084462165
                   402.6                   -0.0076088552
                   405.2                    -0.006712732
                   407.8                   -0.0065379417
                   410.4                    -0.007388307
                     413                   -0.0088810819
                   415.6                    -0.010198333
                   418.2                    -0.010640079
                   420.8                    -0.010105079
                   423.4                   -0.0091633029
                     426                   -0.0086751141
                   428.6                   -0.0092137838
                   431.2                    -0.010673184
                   433.8                    -0.012325589
                   436.4                    -0.013307753
                     439                    -0.013212266
                   441.6                    -0.012372745
                   444.2                    -0.011646775
                   446.8                    -0.011845428
                   449.4                    -0.013183492
                     452                    -0.015114579
                   454.6                     -0.01668478
                   457.2                    -0.017179338
                   459.8                    -0.016622445
                   462.4                    -0.015775348
                     465                    -0.015638265
                   467.6                    -0.016780154
                   470.2                    -0.018934709
                   472.8                    -0.021147348
                   475.4                    -0.022411279
                     478                    -0.022367173
                   480.6                    -0.021571571
                   483.2                    -0.021146875
                   485.8                    -0.022041699
                   488.4                    -0.024377444
                     491                    -0.027315488
                   493.6                    -0.029589551
                   496.2                    -0.030376356
                   498.8                    -0.029892157
                   501.4                    -0.029290487
                     504                    -0.029924328
                   506.6                    -0.032435114
                   509.2                    -0.036257475
                   511.8                     -0.03992105
                   514.4                    -0.042034142
                     517                    -0.042283119
                   519.6                    -0.041722332
                   522.2                    -0.042140389
                   524.8                     -0.04490008
                   527.4                    -0.049953318
                     530                     -0.05572243
                   532.6                    -0.060083061
                   535.2                    -0.061869408
                   537.8                    -0.061809845
                   540.4                    -0.062199467
                     543                    -0.065499711
                   545.6                     -0.07266747
                   548.2                    -0.082242173
                   550.8                    -0.091052794
                   553.4                    -0.096393632
                     556                    -0.098168798
                   558.6                    -0.099380808
                   561.2                     -0.10460339
                   563.8                     -0.11721788
                   566.4                     -0.13677153
                     569                     -0.15842816
                   571.6                     -0.17602607
                   574.2                     -0.18737413
                   576.8                     -0.19791311
                   579.4                     -0.22053093
                     582                     -0.27162264
                   584.6                      -0.3622048
                   587.2                     -0.48329215
                   589.8                      -0.5976166
                   592.4                     -0.65984376
                     595                      -0.6520916
                   597.6                     -0.59021986
                   600.2                     -0.50255033
                   602.8                     -0.41347183
                   605.4                     -0.34012431
                     608                     -0.29369326
                   610.6                     -0.27915308
                   613.2                     -0.29287929
                   615.8                     -0.32230024
                   618.4                     -0.35187522
                     621                     -0.37239692
                   623.6                     -0.38530746
                   626.2                      -0.3994625
                   628.8                     -0.42452061
                   631.4                     -0.46513942
                     634                     -0.51828083
                   636.6                      -0.5753893
                   639.2                     -0.62871716
                   641.8                     -0.67711466
                   644.4                     -0.72680664
                     647                     -0.78731928
                   649.6                     -0.86567205
                   652.2                     -0.96217449
                   654.8                       -1.070511
                   657.4                      -1.1827516
                     660                       -1.296047
                   662.6                      -1.4157241
                   665.2                      -1.5526395
                   667.8                      -1.7168881
                   670.4                      -1.9118385
                     673                       -2.132523
                   675.6                      -2.3703013
                   678.2                      -2.6211033
                   680.8                      -2.8908095
                   683.4                      -3.1933563
                     686                      -3.5429069
                   688.6                      -3.9452259
                   691.2                      -4.3944946
                   693.8                      -4.8789969
                   696.4                      -5.3924967
                     699                      -5.9422046
                   701.6                      -6.5459212
                   704.2                      -7.2198171
                   706.8                      -7.9651408
                   709.4                      -8.7634484
                     712                       -9.586205
                   714.6                      -10.412509
                   717.2                      -11.237878
                   719.8                      -12.061129
                   722.4                      -12.856038
                     725                      -13.552559
                   727.6                      -14.057837
                   730.2                      -14.316112
                   732.8                      -14.346509
                   735.4                      -14.212397
                     738                      -13.967438
                   740.6                      -13.639125
                   743.2                      -13.246681
                   745.8                      -12.819427
                   748.4                      -12.394748
                     751                      -12.002904
                   753.6                      -11.656407
                   756.2                      -11.351075
                   758.8                      -11.075398
                   761.4                       -10.82115
                     764                      -10.588899
                   766.6                       -10.38582
                   769.2                       -10.21884
                   771.8                      -10.088915
                   774.4                      -9.9900939
                     777                      -9.9132905
                   779.6                      -9.8518681
                   782.2                      -9.8053663
                   784.8                      -9.7787854
                   787.4                      -9.7781919
                     790                      -9.8058293
                   792.6                      -9.8582272
                   795.2                      -9.9281221
                   797.8                      -10.009092
                   800.4                      -10.099607
                     803                      -10.203608
                   805.6                      -10.327091
                   808.2                      -10.472778
                   810.8                      -10.636679
                   813.4                      -10.808764
                     816                      -10.977493
                   818.6                      -11.135186
                   821.2                      -11.279855
                   823.8                        -11.4115
                   826.4                       -11.52503
                     829                      -11.605472
                   831.6                      -11.629909
                   834.2                      -11.576638
                   836.8                      -11.434999
                   839.4                      -11.208211
                     842                      -10.906811
                   844.6                      -10.540115
                   847.2                      -10.113497
                   849.8                      -9.6327517
                   852.4                       -9.110059
                     855                      -8.5648421
                   857.6                       -8.018918
                   860.2                       -7.490004
                   862.8                      -6.9884261
                   865.4                      -6.5183844
                     868                       -6.081488
                   870.6                      -5.6800748
                   873.2                      -5.3180776
                   875.8                      -4.9997168
                   878.4                      -4.7274237
                     881                      -4.5006198
                   883.6                      -4.3159822
                   886.2                      -4.1687725
                   888.8                      -4.0544125
                   891.4                      -3.9694761
                     894                      -3.9117885
                   896.6                      -3.8797257
                   899.2                      -3.8713746
                   901.8                      -3.8839584
                   904.4                       -3.913887
                     907                      -3.9573508
                   909.6                      -4.0111176
                   912.2                      -4.0731254
                   914.8                       -4.142472
                   917.4                      -4.2188725
                     920                      -4.3018431
                   922.6                      -4.3901463
                   925.2                      -4.4817746
                   927.8                      -4.5745406
                   930.4                      -4.6668555
                     933                      -4.7582143
                   935.6                       -4.849056
                   938.2                       -4.940052
                   940.8                      -5.0313033
                   943.4                      -5.1219198
                     946                      -5.2103438
                   948.6                      -5.2950998
                   951.2                      -5.3756037
                   953.8                      -5.4523559
                   956.4                      -5.5264491
                     959                      -5.5986787
                   961.6                      -5.6688895
                   964.2                      -5.7359564
                   966.8                      -5.7984875
                   969.4                      -5.8556901
                     972                      -5.9078898
                   974.6                      -5.9562412
                   977.2                      -6.0019123
                   979.8                      -6.0452428
                   982.4                      -6.0855036
                     985                        -6.12139
                   987.6                      -6.1519294
                   990.2                      -6.1771685
                   992.8                      -6.1981392
                   995.4                      -6.2161632
                     998                      -6.2319343
                  1000.6                       -6.245072
                  1003.2                      -6.2544121
                  1005.8                      -6.2588428
                  1008.4                      -6.2581197
                    1011                      -6.2530327
                  1013.6                      -6.2449123
                  1016.2                      -6.2347049
                  1018.8                      -6.2223542
                  1021.4                      -6.2068972
                    1024                      -6.1871529
                  1026.6                      -6.1625974
                  1029.2                      -6.1337526
                  1031.8                      -6.1018335
                  1034.4                      -6.0679228
                    1037                      -6.0322392
                  1039.6                       -5.993994
                  1042.2                      -5.9519285
                  1044.8                      -5.9051524
                  1047.4                      -5.8536132
                    1050                      -5.7979052
                  1052.6                      -5.7382881
                  1055.2                      -5.6734347
                  1057.8                      -5.5989014
                  1060.4                      -5.5041937
                    1063                      -5.3625704
                  1065.6                      -5.0862824
                  1068.2                       -4.306102
                  1070.8                       -2.681655
                  1073.4                       -3.879543
                    1076                      -4.6065421
                  1078.6                      -4.8060516
                  1081.2                      -4.8495834
                  1083.8                      -4.8353141
                  1086.4                      -4.7948801
                    1089                      -4.7414023
                  1091.6                      -4.6812513
                  1094.2                      -4.6173821
                  1096.8                      -4.5507555
                  1099.4                       -4.481443
                    1102                      -4.4095937
                  1104.6                      -4.3359577
                  1107.2                      -4.2617804
                  1109.8                       -4.188223
                  1112.4                      -4.1157486
                    1115                      -4.0439711
                  1117.6                      -3.9720655
                  1120.2                      -3.8994969
                  1122.8                       -3.826504
                  1125.4                      -3.7540729
                    1128                      -3.6833404
                  1130.6                      -3.6148876
                  1133.2                      -3.5484032
                  1135.8                      -3.4829784
                  1138.4                      -3.4178201
                    1141                      -3.3529242
                  1143.6                      -3.2892135
                  1146.2                      -3.2280174
                  1148.8                      -3.1702747
                  1151.4                      -3.1159873
                    1154                      -3.0643441
                  1156.6                      -3.0144483
                  1159.2                      -2.9661929
                  1161.8                       -2.920677
                  1164.4                      -2.8798426
                    1167                      -2.8455677
                  1169.6                      -2.8188599
                  1172.2                       -2.799748
                  1174.8                      -2.7880526
                  1177.4                      -2.7845997
                    1180                      -2.7920923
                  1182.6                      -2.8148938
                  1185.2                       -2.857582
                  1187.8                      -2.9227503
                  1190.4                      -3.0088421
                    1193                      -3.1084334
                  1195.6                      -3.2073632
                  1198.2                      -3.2854723
                  1200.8                      -3.3201658
                  1203.4                      -3.2937091
                    1206                      -3.2017986
                  1208.6                      -3.0571501
                  1211.2                      -2.8839404
                  1213.8                      -2.7068234
                  1216.4                      -2.5423892
                    1219                      -2.3972464
                  1221.6                      -2.2709846
                  1224.2                      -2.1603217
                  1226.8                      -2.0621331
                  1229.4                      -1.9745794
                    1232                      -1.8968126
                  1234.6                      -1.8281031
                  1237.2                      -1.7672392
                  1239.8                      -1.7125442
                  1242.4                       -1.662326
                    1245                      -1.6153966
                  1247.6                      -1.5712745
                  1250.2                      -1.5299874
                  1252.8                      -1.4916587
                  1255.4                      -1.4561594
                    1258                      -1.4230207
                  1260.6                      -1.3916155
                  1263.2                      -1.3614466
                  1265.8                      -1.3323349
                  1268.4                      -1.3043953
                    1271                      -1.2778369
                  1273.6                      -1.2527467
                  1276.2                      -1.2289851
                  1278.8                      -1.2062503
                  1281.4                      -1.1842446
                    1284                      -1.1628309
                  1286.6                      -1.1420653
                  1289.2                       -1.122102
                  1291.8                      -1.1030556
                  1294.4                      -1.0848896
                    1297                      -1.0674323
                  1299.6                      -1.0504721
                  1302.2                      -1.0338748
                  1304.8                      -1.0176467
                  1307.4                      -1.0018982
                    1310                     -0.98675205
                  1312.6                     -0.97224622
                  1315.2                     -0.95830872
                  1317.8                     -0.94480264
                  1320.4                     -0.93160981
                    1323                     -0.91869667
                  1325.6                     -0.90611953
                  1328.2                      -0.8939708
                  1330.8                     -0.88230843
                  1333.4                      -0.8711112
                    1336                     -0.86029246
                  1338.6                     -0.84975307
                  1341.2                     -0.83943902
                  1343.8                     -0.82936535
                  1346.4                     -0.81959525
                    1349                     -0.81018712
                  1351.6                     -0.80115352
                  1354.2                     -0.79244803
                  1356.8                     -0.78399634
                  1359.4                      -0.7757406
                    1362                        -0.76767
                  1364.6                     -0.75981907
                  1367.2                     -0.75223786
                  1369.8                     -0.74495272
                  1372.4                     -0.73794732
                    1375                     -0.73117227
                  1377.6                     -0.72457523
                  1380.2                     -0.71813144
                  1382.8                     -0.71185447
                  1385.4                     -0.70577936
                    1388                     -0.69993702
                  1390.6                     -0.69432896
                  1393.2                     -0.68892592
                  1395.8                      -0.6836866
                  1398.4                     -0.67858112
                    1401                     -0.67360823
                  1403.6                     -0.66879025
                  1406.2                     -0.66415512
                  1408.8                     -0.65971402
                  1411.4                      -0.6554542
                    1414                     -0.65134518
                  1416.6                     -0.64735979
                  1419.2                     -0.64348866
                  1421.8                     -0.63974546
                  1424.4                     -0.63615624
                    1427                      -0.6327426
                  1429.6                     -0.62950899
                  1432.2                     -0.62644452
                  1434.8                      -0.6235331
                  1437.4                     -0.62076508
                    1440                     -0.61814287
                  1442.6                     -0.61567421
                  1445.2                     -0.61335994
                  1447.8                      -0.6111861
                  1450.4                      -0.6091243
                    1453                     -0.60714175
                  1455.6                     -0.60521618
                  1458.2                     -0.60334464
                  1460.8                     -0.60154252
                  1463.4                     -0.59983317
                    1466                     -0.59823294
                  1468.6                      -0.5967437
                  1471.2                     -0.59535349
                  1473.8                     -0.59404602
                  1476.4                     -0.59281231
                    1479                     -0.59165709
