        Frequency / MHz                S2,1 (31736)/abs,dB
                  2131.6                      -20.118755
                  2134.2                      -20.109507
                  2136.8                        -20.1017
                  2139.4                      -20.095271
                    2142                      -20.089912
                  2144.6                      -20.085143
                  2147.2                      -20.080544
                  2149.8                      -20.075935
                  2152.4                      -20.071403
                    2155                      -20.067167
                  2157.6                      -20.063353
                  2160.2                      -20.059828
                  2162.8                      -20.056259
                  2165.4                      -20.052256
                    2168                      -20.047629
                  2170.6                      -20.042468
                  2173.2                      -20.037083
                  2175.8                      -20.031777
                  2178.4                      -20.026638
                    2181                      -20.021479
                  2183.6                      -20.015988
                  2186.2                       -20.00994
                  2188.8                      -20.003417
                  2191.4                      -19.996771
                    2194                      -19.990465
                  2196.6                      -19.984823
                  2199.2                      -19.979867
                  2201.8                      -19.975384
                  2204.4                      -19.971156
                    2207                      -19.967196
                  2209.6                      -19.963875
                  2212.2                      -19.961794
                  2214.8                      -19.961536
                  2217.4                      -19.963415
                    2220                      -19.967431
                  2222.6                      -19.973413
                  2225.2                      -19.981316
                  2227.8                      -19.991408
                  2230.4                       -20.00425
                    2233                      -20.020451
                  2235.6                      -20.040318
                  2238.2                      -20.063588
                  2240.8                      -20.089399
                  2243.4                      -20.116416
                    2246                       -20.14299
                  2248.6                        -20.1672
                  2251.2                       -20.18667
                  2253.8                      -20.198372
                  2256.4                      -20.198677
                    2259                      -20.183824
                  2261.6                      -20.150864
                  2264.2                      -20.098666
                  2266.8                      -20.028537
                  2269.4                      -19.944013
                    2272                      -19.849972
                  2274.6                      -19.751463
                  2277.2                       -19.65274
                  2279.8                      -19.556818
                  2282.4                      -19.465587
                    2285                      -19.380221
                  2287.6                       -19.30145
                  2290.2                      -19.229725
                  2292.8                      -19.165182
                  2295.4                      -19.107481
                    2298                      -19.055867
                  2300.6                      -19.009372
                  2303.2                      -18.967088
                  2305.8                      -18.928479
                  2308.4                      -18.893383
                    2311                      -18.861852
                  2313.6                      -18.833883
                  2316.2                      -18.809192
                  2318.8                      -18.787241
                  2321.4                      -18.767443
                    2324                      -18.749412
                  2326.6                      -18.733137
                  2329.2                      -18.718876
                  2331.8                       -18.70692
                  2334.4                       -18.69733
                    2337                      -18.689822
                  2339.6                      -18.683902
                  2342.2                      -18.679118
                  2344.8                      -18.675289
                  2347.4                      -18.672535
                    2350                      -18.671063
                  2352.6                      -18.670873
                  2355.2                      -18.671526
                  2357.8                      -18.672162
                  2360.4                      -18.671712
                    2363                      -18.669164
                  2365.6                      -18.663671
                  2368.2                      -18.654382
                  2370.8                      -18.640113
                  2373.4                      -18.618988
                    2376                      -18.588358
                  2378.6                      -18.545036
                  2381.2                      -18.485727
                  2383.8                      -18.407425
                  2386.4                      -18.307617
                    2389                       -18.18434
                  2391.6                      -18.036167
                  2394.2                       -17.86252
                  2396.8                      -17.664297
                  2399.4                      -17.444358
                    2402                      -17.207867
                  2404.6                      -16.961854
                  2407.2                      -16.714086
                  2409.8                      -16.472208
                  2412.4                      -16.242553
                    2415                      -16.029789
                  2417.6                       -15.83695
                  2420.2                       -15.66556
                  2422.8                      -15.516075
                  2425.4                       -15.38804
                    2428                      -15.280155
                  2430.6                      -15.190531
                  2433.2                      -15.116758
                  2435.8                      -15.056207
                  2438.4                      -15.006433
                    2441                      -14.965428
                  2443.6                      -14.931714
                  2446.2                      -14.904267
                  2448.8                      -14.882243
                  2451.4                      -14.864751
                    2454                      -14.850772
                  2456.6                      -14.839253
                  2459.2                      -14.829347
                  2461.8                      -14.820584
                  2464.4                      -14.812897
                    2467                      -14.806439
                  2469.6                      -14.801304
                  2472.2                      -14.797339
                  2474.8                      -14.794133
                  2477.4                      -14.791206
                    2480                      -14.788263
                  2482.6                      -14.785351
                  2485.2                      -14.782803
                  2487.8                      -14.781022
                  2490.4                      -14.780203
                    2493                      -14.780232
                  2495.6                      -14.780769
                  2498.2                      -14.781495
                  2500.8                      -14.782353
                  2503.4                      -14.783614
                    2506                      -14.785721
                  2508.6                      -14.789037
                  2511.2                      -14.793628
                  2513.8                      -14.799245
                  2516.4                       -14.80553
                    2519                      -14.812281
                  2521.6                      -14.819615
                  2524.2                      -14.827906
                  2526.8                      -14.837533
                  2529.4                      -14.848594
                    2532                      -14.860814
                  2534.6                      -14.873647
                  2537.2                       -14.88656
                  2539.8                      -14.899291
                  2542.4                      -14.911851
                    2545                      -14.924289
                  2547.6                      -14.936367
                  2550.2                      -14.947299
                  2552.8                       -14.95582
                  2555.4                      -14.960478
                    2558                      -14.959988
                  2560.6                       -14.95343
                  2563.2                      -14.940107
                  2565.8                      -14.919231
                  2568.4                       -14.88965
                    2571                      -14.849962
                  2573.6                      -14.798891
                  2576.2                      -14.735892
                  2578.8                      -14.661525
                  2581.4                      -14.577387
                    2584                      -14.485662
                  2586.6                      -14.388574
                  2589.2                      -14.288046
                  2591.8                      -14.185695
                  2594.4                      -14.083121
                    2597                      -13.982193
                  2599.6                      -13.884966
                  2602.2                      -13.793398
                  2604.8                      -13.708919
                  2607.4                      -13.632043
                    2610                      -13.562479
                  2612.6                      -13.499472
                  2615.2                      -13.442309
                  2617.8                      -13.390771
                  2620.4                      -13.345079
                    2623                      -13.305632
                  2625.6                      -13.272544
                  2628.2                      -13.245358
                  2630.8                      -13.223159
                  2633.4                      -13.204971
                    2636                      -13.190256
                  2638.6                      -13.179198
                  2641.2                      -13.172573
                  2643.8                      -13.171305
                  2646.4                      -13.175984
                    2649                      -13.186641
                  2651.6                      -13.202944
                  2654.2                       -13.22466
                  2656.8                      -13.252138
                  2659.4                      -13.286459
                    2662                      -13.329143
                  2664.6                      -13.381607
                  2667.2                      -13.444619
                  2669.8                      -13.518088
                  2672.4                      -13.601306
                    2675                      -13.693362
                  2677.6                      -13.793558
                  2680.2                      -13.901456
                  2682.8                       -14.01647
                  2685.4                      -14.137452
                    2688                      -14.262331
                  2690.6                      -14.388268
                  2693.2                      -14.512282
                  2695.8                      -14.632093
                  2698.4                      -14.746562
                    2701                      -14.855619
                  2703.6                      -14.959714
                  2706.2                      -15.059141
                  2708.8                      -15.153638
                  2711.4                      -15.242712
                    2714                      -15.326169
                  2716.6                      -15.404656
                  2719.2                      -15.479703
                  2721.8                      -15.553131
                  2724.4                      -15.626339
                    2727                      -15.699838
                  2729.6                      -15.773333
                  2732.2                      -15.846399
                  2734.8                      -15.919132
                  2737.4                      -15.992447
                    2740                      -16.067742
                  2742.6                      -16.146093
                  2745.2                      -16.227636
                  2747.8                      -16.311556
                  2750.4                      -16.396523
                    2753                      -16.481557
                  2755.6                      -16.566485
                  2758.2                      -16.651685
                  2760.8                      -16.737337
                  2763.4                      -16.822568
                    2766                      -16.905153
                  2768.6                      -16.982071
                  2771.2                      -17.050535
                  2773.8                      -17.108919
                  2776.4                      -17.157012
                    2779                      -17.195479
                  2781.6                      -17.225011
                  2784.2                      -17.245872
                  2786.8                      -17.258163
                  2789.4                      -17.262653
                    2792                      -17.261539
                  2794.6                       -17.25847
                  2797.2                      -17.257728
                  2799.8                       -17.26291
                  2802.4                      -17.275898
                    2805                      -17.296728
                  2807.6                      -17.324322
                  2810.2                      -17.357736
                  2812.8                      -17.397124
                  2815.4                      -17.443765
                    2818                      -17.499189
                  2820.6                      -17.564072
                  2823.2                      -17.637489
                  2825.8                      -17.717159
                  2828.4                      -17.800685
                    2831                      -17.886791
                  2833.6                      -17.975925
                  2836.2                       -18.06983
                  2838.8                      -18.170129
                  2841.4                      -18.277019
                    2844                      -18.388943
                  2846.6                      -18.503255
                  2849.2                      -18.617735
                  2851.8                      -18.731879
                  2854.4                      -18.846903
                    2857                       -18.96472
                  2859.6                      -19.086264
                  2862.2                      -19.210372
                  2864.8                      -19.334008
                  2867.4                      -19.453538
                    2870                      -19.566418
                  2872.6                       -19.67211
                  2875.2                      -19.771477
                  2877.8                      -19.865261
                  2880.4                       -19.95265
                    2883                       -20.03099
                  2885.6                      -20.096999
                  2888.2                      -20.148699
                  2890.8                      -20.186848
                  2893.4                      -20.214875
                    2896                      -20.237399
                  2898.6                      -20.258322
                  2901.2                      -20.279685
                  2903.8                      -20.301874
                  2906.4                      -20.324904
                    2909                      -20.349773
                  2911.6                      -20.378884
                  2914.2                      -20.415282
                  2916.8                      -20.461172
                  2919.4                      -20.516744
                    2922                      -20.580123
                  2924.6                      -20.648478
                  2927.2                      -20.719711
                  2929.8                      -20.793524
                  2932.4                      -20.871287
                    2935                      -20.954733
                  2937.6                      -21.044368
                  2940.2                      -21.138757
                  2942.8                      -21.235075
                  2945.4                      -21.330676
                    2948                      -21.424693
                  2950.6                      -21.518363
                  2953.2                      -21.614037
                  2955.8                      -21.713427
                  2958.4                      -21.816158
                    2961                      -21.919843
                  2963.6                      -22.021501
                  2966.2                      -22.119451
                  2968.8                      -22.214471
                  2971.4                      -22.309293
                    2974                      -22.406754
                  2976.6                      -22.507898
                  2979.2                      -22.611205
                  2981.8                      -22.713578
                  2984.4                      -22.812503
                    2987                      -22.907903
                  2989.6                      -23.002506
                  2992.2                      -23.100337
                  2994.8                      -23.204314
                  2997.4                      -23.314623
                    3000                      -23.428774

        Frequency / MHz                S2,1 (31747)/abs,dB
----------------------------------------------------------------------
                     400                      -46.455025
                   402.6                      -46.451199
                   405.2                      -46.315397
                   407.8                      -46.084925
                   410.4                      -45.859092
                     413                      -45.724549
                   415.6                      -45.705312
                   418.2                      -45.752623
                   420.8                      -45.770949
                   423.4                      -45.679347
                     426                      -45.474203
                   428.6                      -45.231005
                   431.2                      -45.043604
                   433.8                      -44.962946
                   436.4                      -44.971236
                     439                       -44.99183
                   441.6                      -44.934446
                   444.2                      -44.760244
                   446.8                      -44.512961
                   449.4                      -44.282242
                     452                      -44.139309
                   454.6                      -44.096152
                   457.2                      -44.100222
                   459.8                      -44.063485
                   462.4                      -43.920849
                     465                      -43.680742
                   467.6                      -43.417551
                   470.2                      -43.214544
                   472.8                      -43.110925
                   475.4                      -43.081281
                     478                      -43.049123
                   480.6                       -42.93355
                   483.2                      -42.708523
                   485.8                      -42.423779
                   488.4                      -42.165091
                     491                      -41.994809
                   493.6                      -41.916069
                   496.2                      -41.870991
                   498.8                      -41.773204
                   501.4                      -41.566583
                     504                      -41.269462
                   506.6                      -40.959972
                   509.2                      -40.718202
                   511.8                      -40.576137
                   514.4                      -40.499814
                     517                      -40.406535
                   519.6                      -40.216298
                   522.2                      -39.911894
                   524.8                      -39.553763
                   527.4                      -39.233516
                     530                      -39.012029
                   532.6                      -38.883875
                   535.2                      -38.777737
                   537.8                      -38.595688
                   540.4                      -38.281555
                     543                      -37.867614
                   545.6                       -37.45055
                   548.2                      -37.121859
                   550.8                      -36.910929
                   553.4                      -36.764991
                     556                      -36.571295
                   558.6                        -36.2266
                   561.2                      -35.719259
                   563.8                      -35.144005
                   566.4                      -34.631135
                     569                      -34.259564
                   571.6                      -34.004856
                   574.2                      -33.732459
                   576.8                      -33.257427
                   579.4                       -32.47827
                     582                      -31.482898
                   584.6                      -30.508388
                   587.2                      -29.817642
                   589.8                      -29.601119
                   592.4                       -29.92947
                     595                      -30.770312
                   597.6                       -32.04861
                   600.2                      -33.679879
                   602.8                        -35.5046
                   605.4                      -37.067629
                     608                      -37.562822
                   610.6                      -36.813827
                   613.2                      -35.636192
                   615.8                      -34.661166
                   618.4                      -34.028629
                     621                      -33.623393
                   623.6                      -33.246906
                   626.2                      -32.744137
                   628.8                      -32.092358
                   631.4                      -31.387016
                     634                      -30.745447
                   636.6                      -30.227025
                   639.2                      -29.812548
                   641.8                      -29.429246
                   644.4                      -28.999947
                     647                      -28.491137
                   649.6                      -27.929148
                   652.2                      -27.373327
                   654.8                      -26.871707
                   657.4                      -26.432847
                     660                      -26.026638
                   662.6                      -25.607977
                   665.2                       -25.14732
                   667.8                      -24.649025
                   670.4                      -24.145223
                     673                      -23.671253
                   675.6                      -23.242586
                   678.2                      -22.848367
                   680.8                      -22.462742
                   683.4                      -22.064486
                     686                      -21.651635
                   688.6                      -21.241765
                   691.2                      -20.858366
                   693.8                      -20.514723
                   696.4                      -20.207346
                     699                      -19.921574
                   701.6                       -19.64347
                   704.2                      -19.369343
                   706.8                       -19.10683
                   709.4                      -18.867708
                     712                      -18.658661
                   714.6                      -18.477117
                   717.2                      -18.313999
                   719.8                      -18.159961
                   722.4                      -18.010499
                     725                      -17.866944
                   727.6                      -17.733439
                   730.2                       -17.61254
                   732.8                      -17.502845
                   735.4                      -17.399647
                     738                      -17.297559
                   740.6                      -17.193009
                   743.2                       -17.08533
                   745.8                      -16.975941
                   748.4                      -16.866541
                     751                      -16.757467
                   753.6                      -16.647267
                   756.2                      -16.533364
                   758.8                      -16.413275
                   761.4                      -16.285704
                     764                      -16.150865
                   766.6                      -16.010065
                   769.2                      -15.864689
                   771.8                      -15.715259
                   774.4                       -15.56108
                     777                      -15.400536
                   779.6                      -15.231957
                   782.2                      -15.054505
                   784.8                      -14.868669
                   787.4                      -14.675998
                     790                      -14.478202
                   792.6                      -14.276157
                   795.2                      -14.069412
                   797.8                      -13.856448
                   800.4                      -13.635642
                     803                      -13.406375
                   805.6                      -13.169564
                   808.2                       -12.92734
                   810.8                      -12.681918
                   813.4                      -12.434453
                     816                        -12.1845
                   818.6                       -11.93051
                   821.2                       -11.67106
                   823.8                      -11.406122
                   826.4                      -11.137582
                     829                      -10.868538
                   831.6                       -10.60196
                   834.2                      -10.339414
                   836.8                       -10.08069
                   839.4                      -9.8246937
                     842                      -9.5709504
                   844.6                      -9.3209007
                   847.2                      -9.0780238
                   849.8                      -8.8467644
                   852.4                      -8.6308687
                     855                      -8.4321998
                   857.6                       -8.250812
                   860.2                      -8.0861853
                   862.8                      -7.9388024
                   865.4                      -7.8109797
                     868                      -7.7063928
                   870.6                       -7.628523
                   873.2                      -7.5791592
                   875.8                      -7.5577698
                   878.4                      -7.5621519
                     881                      -7.5899236
                   883.6                      -7.6397393
                   886.2                      -7.7115528
                   888.8                      -7.8058465
                   891.4                       -7.922435
                     894                      -8.0596866
                   896.6                      -8.2145601
                   899.2                       -8.383536
                   901.8                      -8.5636797
                   904.4                      -8.7532656
                     907                      -8.9516715
                   909.6                      -9.1586265
                   912.2                      -9.3734937
                   914.8                      -9.5948501
                   917.4                      -9.8207048
                     920                      -10.049088
                   922.6                      -10.278644
                   925.2                      -10.508814
                   927.8                      -10.739668
                   930.4                      -10.971365
                     933                      -11.203783
                   935.6                       -11.43635
                   938.2                      -11.668254
                   940.8                      -11.898791
                   943.4                      -12.127602
                     946                      -12.354742
                   948.6                      -12.580467
                   951.2                       -12.80502
                   953.8                      -13.028468
                   956.4                      -13.250691
                     959                      -13.471536
                   961.6                      -13.690972
                   964.2                       -13.90914
                   966.8                      -14.126307
                   969.4                      -14.342704
                     972                      -14.558513
                   974.6                      -14.773808
                   977.2                      -14.988681
                   979.8                      -15.203397
                   982.4                      -15.418354
                     985                      -15.634051
                   987.6                      -15.850895
                   990.2                      -16.069087
                   992.8                      -16.288639
                   995.4                      -16.509555
                     998                      -16.732084
                  1000.6                      -16.956823
                  1003.2                      -17.184677
                  1005.8                      -17.416551
                  1008.4                      -17.653022
                    1011                      -17.894222
                  1013.6                      -18.140046
                  1016.2                      -18.390569
                  1018.8                      -18.646516
                  1021.4                       -18.90935
                    1024                      -19.181008
                  1026.6                      -19.463343
                  1029.2                      -19.757756
                  1031.8                      -20.065307
                  1034.4                       -20.38743
                    1037                      -20.726886
                  1039.6                      -21.088637
                  1042.2                      -21.480278
                  1044.8                      -21.912333
                  1047.4                      -22.399303
                    1050                       -22.96282
                  1052.6                      -23.639405
                  1055.2                      -24.498064
                  1057.8                      -25.685004
                  1060.4                      -27.567777
                    1063                       -31.44079
                  1065.6                      -44.849347
                  1068.2                      -23.942144
                  1070.8                      -14.675436
                  1073.4                      -15.595199
                    1076                        -17.7411
                  1078.6                      -19.172238
                  1081.2                      -20.181725
                  1083.8                      -20.956816
                  1086.4                      -21.592541
                    1089                      -22.139149
                  1091.6                      -22.624443
                  1094.2                      -23.064834
                  1096.8                      -23.471232
                  1099.4                      -23.851973
                    1102                      -24.213763
                  1104.6                      -24.561573
                  1107.2                      -24.898367
                  1109.8                      -25.225344
                  1112.4                      -25.542888
                    1115                      -25.851576
                  1117.6                       -26.15274
                  1120.2                      -26.448214
                  1122.8                      -26.739611
                  1125.4                        -27.0276
                    1128                      -27.311809
                  1130.6                      -27.591427
                  1133.2                      -27.866091
                  1135.8                       -28.13636
                  1138.4                      -28.403517
                    1141                      -28.668697
                  1143.6                      -28.932084
                  1146.2                      -29.192796
                  1148.8                       -29.44947
                  1151.4                      -29.701268
                    1154                      -29.948514
                  1156.6                      -30.192447
                  1159.2                       -30.43414
                  1161.8                      -30.673327
                  1164.4                      -30.908023
                    1167                      -31.135229
                  1169.6                      -31.352283
                  1172.2                      -31.557827
                  1174.8                      -31.751538
                  1177.4                      -31.932476
                    1180                      -32.096965
                  1182.6                      -32.237653
                  1185.2                      -32.344807
                  1187.8                      -32.409873
                  1190.4                      -32.429864
                    1193                      -32.410898
                  1195.6                      -32.369386
                  1198.2                      -32.330404
                  1200.8                      -32.323267
                  1203.4                      -32.374599
                    1206                      -32.500516
                  1208.6                      -32.701457
                  1211.2                      -32.962975
                  1213.8                      -33.262484
                  1216.4                      -33.577994
                    1219                      -33.894212
                  1221.6                      -34.203825
                  1224.2                      -34.505231
                  1226.8                      -34.799049
                  1229.4                      -35.085682
                    1232                      -35.364582
                  1234.6                      -35.635069
                  1237.2                      -35.897406
                  1239.8                      -36.153127
                  1242.4                      -36.404572
                    1245                      -36.653844
                  1247.6                      -36.902137
                  1250.2                      -37.149837
                  1252.8                      -37.397234
                  1255.4                      -37.645387
                    1258                      -37.896552
                  1260.6                       -38.15404
                  1263.2                      -38.421626
                  1265.8                       -38.70316
                  1268.4                      -39.002764
                    1271                      -39.325574
                  1273.6                       -39.67853
                  1276.2                      -40.070676
                  1278.8                      -40.512317
                  1281.4                      -41.012676
                    1284                      -41.575764
                  1286.6                       -42.19496
                  1289.2                      -42.847554
                  1291.8                      -43.492934
                  1294.4                       -44.07978
                    1297                      -44.563372
                  1299.6                      -44.924651
                  1302.2                      -45.175603
                  1304.8                      -45.347641
                  1307.4                      -45.474586
                    1310                      -45.582611
                  1312.6                      -45.688565
                  1315.2                      -45.802785
                  1317.8                      -45.932111
                  1320.4                      -46.081209
                    1323                      -46.252705
                  1325.6                      -46.447053
                  1328.2                      -46.662879
                  1330.8                      -46.898046
                  1333.4                       -47.15088
                    1336                      -47.421203
                  1338.6                      -47.710293
                  1341.2                       -48.02015
                  1343.8                       -48.35242
                  1346.4                      -48.707688
                    1349                      -49.085691
                  1351.6                      -49.486191
                  1354.2                      -49.910054
                  1356.8                      -50.359971
                  1359.4                        -50.8402
                    1362                      -51.355649
                  1364.6                      -51.910722
                  1367.2                      -52.508787
                  1369.8                       -53.15266
                  1372.4                      -53.845878
                    1375                      -54.594062
                  1377.6                      -55.405244
                  1380.2                      -56.288007
                  1382.8                       -57.24701
                  1385.4                      -58.274833
                    1388                      -59.339382
                  1390.6                      -60.365559
                  1393.2                      -61.216746
                  1395.8                       -61.70421
                  1398.4                      -61.667735
                    1401                      -61.094997
                  1403.6                      -60.133778
                  1406.2                      -58.978545
                  1408.8                      -57.778072
                  1411.4                      -56.617904
                    1414                      -55.537403
                  1416.6                      -54.548979
                  1419.2                      -53.652558
                  1421.8                      -52.845827
                  1424.4                      -52.130455
                    1427                      -51.515647
                  1429.6                      -51.018808
                  1432.2                      -50.663451
                  1434.8                      -50.475393
                  1437.4                      -50.476943
                    1440                      -50.678474
                  1442.6                      -51.065838
                  1445.2                      -51.583333
                  1447.8                      -52.117173
                  1450.4                      -52.499759
                    1453                       -52.56796
                  1455.6                      -52.259524
                  1458.2                      -51.644906
                  1460.8                      -50.854942
                  1463.4                      -50.000889
                    1466                      -49.149875
                  1468.6                      -48.334587
                  1471.2                       -47.56825
                  1473.8                      -46.854303
                  1476.4                      -46.190906
                    1479                      -45.573238
                  1481.6                      -44.995086
                  1484.2                      -44.450088
                  1486.8                       -43.93292
                  1489.4                      -43.439816
                    1492                        -42.9685
                  1494.6                      -42.517434
                  1497.2                      -42.085024
                  1499.8                      -41.669185
                  1502.4                       -41.26741
                    1505                      -40.877295
                  1507.6                      -40.497118
                  1510.2                      -40.126026
                  1512.8                      -39.763838
                  1515.4                      -39.410528
                    1518                      -39.065712
                  1520.6                      -38.728422
                  1523.2                      -38.397364
                  1525.8                      -38.071377
                  1528.4                      -37.749816
                    1531                      -37.432629
                  1533.6                      -37.120124
                  1536.2                      -36.812524
                  1538.8                      -36.509638
