        Frequency / MHz                S1,2 (31736)/abs,dB
                   449.4                      -44.187996
                     452                      -44.056423
                   454.6                      -43.937822
                   457.2                      -43.829253
                   459.8                      -43.722606
                   462.4                      -43.607944
                     465                       -43.47756
                   467.6                      -43.329298
                   470.2                      -43.167726
                   472.8                      -43.002426
                   475.4                      -42.843887
                     478                       -42.69876
                   480.6                      -42.566619
                   483.2                      -42.439482
                   485.8                      -42.304549
                   488.4                      -42.149689
                     491                      -41.969845
                   493.6                      -41.770773
                   496.2                      -41.567075
                   498.8                      -41.375188
                   501.4                      -41.205249
                     504                       -41.05541
                   506.6                       -40.91089
                   509.2                      -40.749276
                   511.8                      -40.551897
                   514.4                      -40.315759
                     517                      -40.057133
                   519.6                      -39.803596
                   522.2                      -39.579854
                   524.8                      -39.394797
                   527.4                      -39.234349
                     530                      -39.064226
                   532.6                      -38.846184
                   535.2                      -38.561918
                   537.8                      -38.227206
                   540.4                       -37.88431
                     543                      -37.579243
                   545.6                      -37.337974
                   548.2                      -37.149467
                   550.8                      -36.962723
                   553.4                      -36.707957
                     556                      -36.339274
                   558.6                      -35.869145
                   561.2                      -35.363553
                   563.8                      -34.904728
                   566.4                      -34.548262
                     569                       -34.28813
                   571.6                      -34.039351
                   574.2                      -33.661472
                   576.8                      -33.039135
                   579.4                      -32.172859
                     582                      -31.194679
                   584.6                      -30.309104
                   587.2                      -29.723323
                   589.8                      -29.586637
                   592.4                      -29.947443
                     595                      -30.763404
                   597.6                      -31.957282
                   600.2                      -33.454452
                   602.8                       -35.14418
                   605.4                      -36.713774
                     608                      -37.480139
                   610.6                      -36.983681
                   613.2                      -35.785734
                   615.8                      -34.630452
                   618.4                      -33.805362
                     621                      -33.293277
                   623.6                      -32.951945
                   626.2                      -32.608022
                   628.8                      -32.133696
                   631.4                      -31.509963
                     634                      -30.819984
                   636.6                      -30.171912
                   639.2                      -29.629112
                   641.8                      -29.191739
                   644.4                      -28.813535
                     647                      -28.430512
                   649.6                      -27.992451
                   652.2                      -27.487579
                   654.8                      -26.944271
                   657.4                      -26.407484
                     660                      -25.910732
                   662.6                      -25.463192
                   665.2                      -25.052056
                   667.8                      -24.652336
                   670.4                      -24.239141
                     673                      -23.799254
                   675.6                      -23.336845
                   678.2                      -22.869858
                   680.8                      -22.420488
                   683.4                      -22.006099
                     686                      -21.633126
                   688.6                      -21.294667
                   691.2                      -20.973013
                   693.8                      -20.648588
                   696.4                      -20.311815
                     699                      -19.969833
                   701.6                      -19.643184
                   704.2                      -19.354527
                   706.8                      -19.115782
                   709.4                      -18.920778
                     712                      -18.748139
                   714.6                      -18.573751
                   717.2                      -18.385185
                   719.8                      -18.188328
                   722.4                      -18.002095
                     725                      -17.845334
                   727.6                      -17.724741
                   730.2                      -17.630867
                   732.8                       -17.54399
                   735.4                      -17.445474
                     738                      -17.327699
                   740.6                      -17.196692
                   743.2                      -17.066513
                   745.8                      -16.949543
                   748.4                      -16.849121
                     751                      -16.758344
                   753.6                      -16.664736
                   756.2                      -16.557267
                   758.8                      -16.431767
                   761.4                      -16.292054
                     764                      -16.146497
                   766.6                      -16.002673
                   769.2                      -15.863336
                   771.8                       -15.72564
                   774.4                      -15.583347
                     777                       -15.43026
                   779.6                      -15.263175
                   782.2                       -15.08292
                   784.8                      -14.893375
                   787.4                      -14.699166
                     790                      -14.503422
                   792.6                      -14.306577
                   795.2                      -14.106518
                   797.8                      -13.899715
                   800.4                       -13.68291
                     803                      -13.454651
                   805.6                      -13.215987
                   808.2                      -12.970079
                   810.8                      -12.720766
                   813.4                      -12.470844
                     816                      -12.220787
                   818.6                      -11.968631
                   821.2                      -11.711139
                   823.8                      -11.445813
                   826.4                      -11.172722
                     829                      -10.894954
                   831.6                      -10.617519
                   834.2                      -10.345134
                   836.8                      -10.080191
                   839.4                      -9.8221677
                     842                      -9.5687535
                   844.6                       -9.318241
                   847.2                      -9.0716663
                   849.8                      -8.8334663
                   852.4                      -8.6101363
                     855                      -8.4077384
                   857.6                      -8.2297778
                   860.2                      -8.0766289
                   862.8                      -7.9467982
                   865.4                      -7.8391163
                     868                      -7.7544848
                   870.6                      -7.6960249
                   873.2                      -7.6677241
                   875.8                      -7.6723359
                   878.4                      -7.7098784
                     881                      -7.7775581
                   883.6                      -7.8709547
                   886.2                       -7.985777
                   888.8                      -8.1192283
                   891.4                      -8.2703192
                     894                      -8.4391066
                   896.6                      -8.6253045
                   899.2                      -8.8272613
                   901.8                      -9.0417221
                   904.4                      -9.2645507
                     907                      -9.4920272
                   909.6                      -9.7218869
                   912.2                      -9.9536981
                   914.8                      -10.188189
                   917.4                      -10.426103
                     920                      -10.667154
                   922.6                      -10.909738
                   925.2                      -11.151463
                   927.8                       -11.39023
                   930.4                      -11.625105
                     933                      -11.856568
                   935.6                      -12.085931
                   938.2                       -12.31437
                   940.8                      -12.542123
                   943.4                      -12.768297
                     946                      -12.991418
                   948.6                      -13.210255
                   951.2                      -13.424515
                   953.8                      -13.634933
                   956.4                       -13.84276
                     959                      -14.049014
                   961.6                       -14.25394
                   964.2                      -14.456958
                   966.8                       -14.65713
                   969.4                      -14.853751
                     972                      -15.046848
                   974.6                      -15.237108
                   977.2                      -15.425517
                   979.8                      -15.612885
                   982.4                      -15.799445
                     985                      -15.984928
                   987.6                      -16.168853
                   990.2                      -16.350914
                   992.8                      -16.531232
                   995.4                      -16.710365
                     998                      -16.889107
                  1000.6                      -17.068189
                  1003.2                       -17.24812
                  1005.8                      -17.429128
                  1008.4                      -17.611256
                    1011                      -17.794552
                  1013.6                      -17.979256
                  1016.2                      -18.165945
                  1018.8                      -18.355615
                  1021.4                      -18.549595
                    1024                       -18.74941
                  1026.6                      -18.956572
                  1029.2                      -19.172505
                  1031.8                      -19.398671
                  1034.4                      -19.637022
                    1037                      -19.890591
                  1039.6                      -20.164225
                  1042.2                      -20.465197
                  1044.8                       -20.80395
                  1047.4                       -21.19548
                    1050                       -21.66248
                  1052.6                      -22.242642
                  1055.2                      -23.005649
                  1057.8                      -24.097381
                  1060.4                      -25.883356
                    1063                      -29.646296
                  1065.6                      -42.658398
                  1068.2                      -21.985252
                  1070.8                      -12.124213
                  1073.4                       -12.91407
                    1076                      -15.103534
                  1078.6                      -16.494599
                  1081.2                       -17.43043
                  1083.8                      -18.116988
                  1086.4                      -18.656571
                    1089                       -19.10309
                  1091.6                      -19.486472
                  1094.2                      -19.824171
                  1096.8                      -20.127324
                  1099.4                      -20.404134
                    1102                       -20.66142
                  1104.6                      -20.904831
                  1107.2                      -21.138403
                  1109.8                      -21.364242
                  1112.4                       -21.58286
                    1115                      -21.794075
                  1117.6                      -21.998038
                  1120.2                      -22.195808
                  1122.8                      -22.389244
                  1125.4                       -22.58025
                    1128                      -22.769954
                  1130.6                      -22.958358
                  1133.2                      -23.144629
                  1135.8                       -23.32782
                  1138.4                      -23.507584
                    1141                      -23.684367
                  1143.6                      -23.859098
                  1146.2                      -24.032643
                  1148.8                      -24.205308
                  1151.4                      -24.376783
                    1154                      -24.546385
                  1156.6                      -24.713459
                  1159.2                      -24.877482
                  1161.8                      -25.037954
                  1164.4                       -25.19423
                    1167                       -25.34544
                  1169.6                      -25.490577
                  1172.2                      -25.628506
                  1174.8                      -25.757716
                  1177.4                      -25.875594
                    1180                      -25.977636
                  1182.6                      -26.057247
                  1185.2                      -26.106695
                  1187.8                      -26.119265
                  1190.4                      -26.092016
                    1193                      -26.028233
                  1195.6                      -25.938884
                  1198.2                      -25.842429
                  1200.8                      -25.762682
                  1203.4                      -25.724152
                    1206                      -25.745521
                  1208.6                       -25.83357
                  1211.2                      -25.981115
                  1213.8                      -26.170597
                  1216.4                      -26.381448
                    1219                      -26.597094
                  1221.6                      -26.808256
                  1224.2                      -27.012286
                  1226.8                      -27.210124
                  1229.4                      -27.403109
                    1232                       -27.59113
                  1234.6                      -27.772726
                  1237.2                      -27.946301
                  1239.8                      -28.111319
                  1242.4                       -28.26882
                    1245                      -28.420813
                  1247.6                      -28.569232
                  1250.2                      -28.715104
                  1252.8                      -28.858358
                  1255.4                      -28.998318
                    1258                      -29.134467
                  1260.6                      -29.267025
                  1263.2                      -29.396916
                  1265.8                      -29.525291
                  1268.4                      -29.652954
                    1271                      -29.779984
                  1273.6                      -29.905728
                  1276.2                      -30.029136
                  1278.8                      -30.149052
                  1281.4                      -30.264362
                    1284                      -30.373858
                  1286.6                       -30.47614
                  1289.2                      -30.569793
                  1291.8                      -30.653896
                  1294.4                      -30.728704
                    1297                      -30.795917
                  1299.6                      -30.858311
                  1302.2                       -30.91889
                  1304.8                      -30.979941
                  1307.4                      -31.042586
                    1310                      -31.106845
                  1312.6                      -31.172093
                  1315.2                      -31.237602
                  1317.8                      -31.302922
                  1320.4                      -31.368016
                    1323                      -31.433064
                  1325.6                      -31.498187
                  1328.2                      -31.563246
                  1330.8                      -31.627828
                  1333.4                      -31.691409
                    1336                      -31.753573
                  1338.6                      -31.814167
                  1341.2                      -31.873316
                  1343.8                      -31.931294
                  1346.4                      -31.988335
                    1349                      -32.044487
                  1351.6                      -32.099593
                  1354.2                      -32.153383
                  1356.8                      -32.205578
                  1359.4                      -32.256028
                    1362                      -32.304746
                  1364.6                      -32.351886
                  1367.2                      -32.397653
                  1369.8                        -32.4422
                  1372.4                      -32.485542
                    1375                       -32.52754
                  1377.6                      -32.567923
                  1380.2                      -32.606393
                  1382.8                      -32.642726
                  1385.4                      -32.676874
                    1388                      -32.708951
                  1390.6                      -32.739161
                  1393.2                      -32.767623
                  1395.8                      -32.794213
                  1398.4                      -32.818517
                    1401                      -32.839892
                  1403.6                      -32.857677
                  1406.2                      -32.871394
                  1408.8                      -32.880842
                  1411.4                      -32.886006
                    1414                      -32.886811
                  1416.6                      -32.882851
                  1419.2                      -32.873255
                  1421.8                      -32.856877
                  1424.4                      -32.832783
                    1427                      -32.800893
                  1429.6                      -32.762655
                  1432.2                      -32.721387
                  1434.8                      -32.682228
                  1437.4                      -32.651483
                    1440                      -32.635435
                  1442.6                      -32.638831
                  1445.2                      -32.663568
                  1447.8                      -32.708153
                  1450.4                      -32.768259
                    1453                      -32.838039
                  1455.6                      -32.911575
                  1458.2                      -32.983955
                  1460.8                      -33.051722
                  1463.4                       -33.11289
                    1466                      -33.166748
                  1468.6                      -33.213566
                  1471.2                      -33.254214
                  1473.8                      -33.289763
                  1476.4                      -33.321174
                    1479                      -33.349047
                  1481.6                      -33.373613
                  1484.2                      -33.394872
                  1486.8                      -33.412841
                  1489.4                      -33.427751
                    1492                      -33.440101
                  1494.6                      -33.450544
                  1497.2                       -33.45965
                  1499.8                      -33.467726
                  1502.4                      -33.474743
                    1505                      -33.480445
                  1507.6                       -33.48457
                  1510.2                      -33.487052
                  1512.8                      -33.488096
                  1515.4                      -33.488119
                    1518                      -33.487537
                  1520.6                      -33.486589
                  1523.2                      -33.485248
                  1525.8                      -33.483277
                  1528.4                        -33.4804
                    1531                      -33.476474
                  1533.6                      -33.471566
                  1536.2                      -33.465952
                  1538.8                       -33.45996
                  1541.4                      -33.453817
                    1544                      -33.447572
                  1546.6                      -33.441078
                  1549.2                      -33.434122
                  1551.8                      -33.426535
                  1554.4                      -33.418296
                    1557                      -33.409553
                  1559.6                      -33.400551
                  1562.2                      -33.391517
                  1564.8                      -33.382566
                  1567.4                      -33.373673
                    1570                      -33.364706
                  1572.6                      -33.355501
                  1575.2                      -33.345955
                  1577.8                      -33.336113
                  1580.4                      -33.326137
                    1583                      -33.316237
                  1585.6                      -33.306604
                  1588.2                      -33.297318
                  1590.8                      -33.288327
                  1593.4                      -33.279476
                    1596                      -33.270623
                  1598.6                      -33.261719
                  1601.2                      -33.252842
                  1603.8                      -33.244207
                  1606.4                      -33.236042
                    1609                        -33.2285
                  1611.6                      -33.221618
                  1614.2                      -33.215253
                  1616.8                      -33.209235
                  1619.4                      -33.203458
                    1622                      -33.197951
                  1624.6                      -33.192901
                  1627.2                      -33.188554
                  1629.8                      -33.185135
                  1632.4                      -33.182691
                    1635                      -33.181134
                  1637.6                      -33.180292
                  1640.2                      -33.180024
                  1642.8                       -33.18034
                  1645.4                      -33.181393
                    1648                      -33.183432
                  1650.6                      -33.186681
                  1653.2                      -33.191201
                  1655.8                      -33.196949
                  1658.4                      -33.203758
                    1661                      -33.211503
                  1663.6                      -33.220212
                  1666.2                      -33.229977
                  1668.8                      -33.241032
                  1671.4                      -33.253538
                    1674                      -33.267582
                  1676.6                      -33.283117
                  1679.2                      -33.300013
                  1681.8                      -33.318197
                  1684.4                      -33.337675
                    1687                      -33.358557
                  1689.6                      -33.380969
                  1692.2                      -33.405016
                  1694.8                      -33.430726
                  1697.4                      -33.458024
                    1700                      -33.486845
                  1702.6                      -33.517145
                  1705.2                      -33.548938
                  1707.8                      -33.582297
                  1710.4                      -33.617238
                    1713                      -33.653725
                  1715.6                      -33.691669
                  1718.2                      -33.730959
                  1720.8                      -33.771478
                  1723.4                      -33.813199
                    1726                      -33.856126
                  1728.6                      -33.900199
                  1731.2                      -33.945256
                  1733.8                      -33.991081
                  1736.4                      -34.037361
                    1739                      -34.083778
                  1741.6                       -34.13014
                  1744.2                      -34.176272
                  1746.8                      -34.222064
                  1749.4                      -34.267257
                    1752                      -34.311528
                  1754.6                      -34.354385
                  1757.2                      -34.395325
                  1759.8                      -34.433961
                  1762.4                      -34.470024
                    1765                      -34.503549
                  1767.6                      -34.534784
                  1770.2                      -34.564199
                  1772.8                      -34.592487
                  1775.4                      -34.620759
                    1778                      -34.650765
                  1780.6                      -34.685085
                  1783.2                      -34.727329
                  1785.8                       -34.78237
                  1788.4                       -34.85606
                    1791                      -34.954827
                  1793.6                       -35.08489
                  1796.2                      -35.250987
                  1798.8                      -35.454945
                  1801.4                      -35.694344
                    1804                      -35.961834
                  1806.6                      -36.245415
                  1809.2                      -36.529693
                  1811.8                      -36.797904
                  1814.4                      -37.034067
                    1817                      -37.224913
                  1819.6                      -37.361187
                  1822.2                      -37.438401
                  1824.8                      -37.456625
                  1827.4                      -37.419688
                    1830                      -37.333891
                  1832.6                      -37.206704
                  1835.2                      -37.045609
                  1837.8                      -36.857425
                  1840.4                      -36.648093
                    1843                       -36.42273
                  1845.6                      -36.185804
                  1848.2                       -35.94129
                  1850.8                      -35.692678
                  1853.4                      -35.442927
                    1856                      -35.194442
                  1858.6                      -34.949053
                  1861.2                      -34.708136
                  1863.8                      -34.472754
                  1866.4                      -34.243795
                    1869                      -34.022083
                  1871.6                      -33.808395
                  1874.2                      -33.603423
                  1876.8                      -33.407678
                  1879.4                      -33.221469
                    1882                      -33.044872
                  1884.6                      -32.877793
                  1887.2                      -32.720069
                  1889.8                      -32.571554
                  1892.4                      -32.432142
                    1895                      -32.301744
                  1897.6                      -32.180187
                  1900.2                      -32.067115
                  1902.8                      -31.961947
                  1905.4                      -31.863929
                    1908                      -31.772211
                  1910.6                      -31.685996
                  1913.2                      -31.604579
                  1915.8                      -31.527315
                  1918.4                      -31.453537
                    1921                      -31.382393
                  1923.6                      -31.312815
                  1926.2                       -31.24357
                  1928.8                      -31.173378
                  1931.4                      -31.101088
                    1934                      -31.025753
                  1936.6                      -30.946628
                  1939.2                      -30.863043
                  1941.8                      -30.774273
                  1944.4                      -30.679476
                    1947                      -30.577723
                  1949.6                      -30.468161
                  1952.2                      -30.350188
                  1954.8                      -30.223553
                  1957.4                      -30.088326
                    1960                      -29.944784
                  1962.6                      -29.793199
                  1965.2                      -29.633743
                  1967.8                      -29.466487
                  1970.4                      -29.291535
                    1973                      -29.109179
                  1975.6                      -28.920045
                  1978.2                      -28.724977
                  1980.8                      -28.524941
                  1983.4                      -28.320818
                    1986                      -28.113291
                  1988.6                      -27.902785
                  1991.2                      -27.689638
                  1993.8                      -27.474284
                  1996.4                      -27.257325
                    1999                      -27.039533
                  2001.6                      -26.821754
                  2004.2                      -26.604745
                  2006.8                      -26.389015
                  2009.4                      -26.174836
                    2012                      -25.962347
                  2014.6                      -25.751679
                  2017.2                      -25.543113
                  2019.8                      -25.337106
                  2022.4                       -25.13419
                    2025                      -24.934893
                  2027.6                      -24.739597
                  2030.2                      -24.548436
                  2032.8                      -24.361373
                  2035.4                      -24.178347
                    2038                      -23.999404
                  2040.6                      -23.824732
                  2043.2                       -23.65468
                  2045.8                      -23.489672
                  2048.4                      -23.330021
                    2051                      -23.175841
                  2053.6                      -23.027061
                  2056.2                      -22.883476
                  2058.8                       -22.74497
                  2061.4                      -22.611552
                    2064                      -22.483429
                  2066.6                      -22.360923
                  2069.2                      -22.244322
                  2071.8                      -22.133711
                  2074.4                      -22.028973
                    2077                      -21.929836
                  2079.6                      -21.835993
                  2082.2                      -21.747282
                  2084.8                      -21.663736
                  2087.4                      -21.585538
                    2090                      -21.512879
                  2092.6                      -21.445798
                  2095.2                       -21.38411
                  2097.8                      -21.327439
                  2100.4                      -21.275328
                    2103                      -21.227433
                  2105.6                      -21.183589
                  2108.2                      -21.143808
                  2110.8                      -21.108175
                  2113.4                      -21.076663
                    2116                      -21.049043
                  2118.6                      -21.024891
                  2121.2                      -21.003684
                  2123.8                      -20.984942
                  2126.4                      -20.968378
                    2129                      -20.953891
                  2131.6                      -20.941495
                  2134.2                       -20.93117
                  2136.8                      -20.922744
                  2139.4                      -20.915868
                    2142                      -20.910069
                  2144.6                      -20.904899
                  2147.2                       -20.90005
                  2149.8                      -20.895401
                  2152.4                       -20.89099
                    2155                      -20.886888
                  2157.6                      -20.883081
                  2160.2                      -20.879416
                  2162.8                      -20.875606
                  2165.4                      -20.871335
                    2168                      -20.866367
                  2170.6                      -20.860632
                  2173.2                      -20.854229
                  2175.8                       -20.84736
                  2178.4                      -20.840212
                    2181                      -20.832872
                  2183.6                      -20.825289
                  2186.2                      -20.817315
                  2188.8                      -20.808827
                  2191.4                      -20.799817
                    2194                      -20.790445
                  2196.6                      -20.781027
                  2199.2                      -20.771946
                  2201.8                      -20.763519
                  2204.4                       -20.75595
                    2207                      -20.749304
                  2209.6                        -20.7436
                  2212.2                      -20.738929
                  2214.8                      -20.735544
                  2217.4                      -20.733895
                    2220                      -20.734569
                  2222.6                      -20.738152
                  2225.2                      -20.745121
                  2227.8                      -20.755771
                  2230.4                       -20.77023
                    2233                      -20.788528
                  2235.6                      -20.810689
                  2238.2                      -20.836699
                  2240.8                      -20.866392
                  2243.4                      -20.899181
                    2246                      -20.933689
                  2248.6                      -20.967539
                  2251.2                      -20.997163
                  2253.8                      -21.018054
                  2256.4                      -21.025313
                    2259                       -21.01446
                  2261.6                      -20.982386
                  2264.2                       -20.92807
                  2266.8                      -20.852895
                  2269.4                      -20.760355
                    2272                      -20.655346
                  2274.6                      -20.543287
                  2277.2                      -20.429288
                  2279.8                      -20.317569
                  2282.4                      -20.211233
                    2285                      -20.112271
                  2287.6                      -20.021649
                  2290.2                      -19.939557
                  2292.8                      -19.865663
                  2295.4                      -19.799298
                    2298                      -19.739699
                  2300.6                      -19.686146
                  2303.2                      -19.638032
                  2305.8                      -19.594923
                  2308.4                      -19.556492
                    2311                      -19.522438
                  2313.6                      -19.492443
                  2316.2                      -19.466105
                  2318.8                      -19.442995
                  2321.4                      -19.422708
                    2324                      -19.404956
                  2326.6                      -19.389621
                  2329.2                      -19.376718
                  2331.8                      -19.366346
                  2334.4                      -19.358544
                    2337                      -19.353218
                  2339.6                       -19.35012
                  2342.2                      -19.348887
                  2344.8                       -19.34917
                  2347.4                      -19.350726
                    2350                      -19.353441
                  2352.6                       -19.35727
                  2355.2                      -19.362078
                  2357.8                      -19.367482
                  2360.4                       -19.37275
                    2363                      -19.376791
                  2365.6                      -19.378252
                  2368.2                       -19.37563
                  2370.8                      -19.367335
                  2373.4                      -19.351615
                    2376                      -19.326416
                  2378.6                       -19.28918
                  2381.2                      -19.236782
                  2383.8                      -19.165663
                  2386.4                      -19.072203
                    2389                      -18.953319
                  2391.6                      -18.807003
                  2394.2                      -18.632832
                  2396.8                      -18.432278
                  2399.4                      -18.208663
                    2402                      -17.967079
                  2404.6                      -17.714024
                  2407.2                      -17.456712
                  2409.8                      -17.202733
                  2412.4                      -16.959118
                    2415                      -16.731806
                  2417.6                       -16.52522
                  2420.2                      -16.341902
                  2422.8                      -16.182661
                  2425.4                      -16.046774
                    2428                      -15.932362
                  2430.6                      -15.837028
                  2433.2                       -15.75822
                  2435.8                      -15.693562
                  2438.4                      -15.641036
                    2441                      -15.598915
                  2443.6                       -15.56562
                  2446.2                      -15.539607
                  2448.8                      -15.519331
                  2451.4                      -15.503334
                    2454                      -15.490401
                  2456.6                      -15.479696
                  2459.2                      -15.470802
                  2461.8                      -15.463588
                  2464.4                      -15.458029
