        Frequency / MHz                S2,2 (31736)/abs,dB
                  2872.6                      -4.5168571
                  2875.2                      -4.4240524
                  2877.8                      -4.3333615
                  2880.4                      -4.2447786
                    2883                      -4.1586523
                  2885.6                      -4.0753109
                  2888.2                      -3.9947079
                  2890.8                      -3.9163287
                  2893.4                      -3.8392329
                    2896                       -3.762484
                  2898.6                      -3.6855267
                  2901.2                      -3.6083605
                  2903.8                      -3.5315271
                  2906.4                      -3.4557528
                    2909                      -3.3816082
                  2911.6                      -3.3092182
                  2914.2                      -3.2382672
                  2916.8                      -3.1682763
                  2919.4                      -3.0989001
                    2922                      -3.0302311
                  2924.6                      -2.9627731
                  2927.2                       -2.897191
                  2929.8                       -2.834035
                  2932.4                      -2.7734119
                    2935                      -2.7149666
                  2937.6                       -2.658088
                  2940.2                      -2.6022084
                  2942.8                      -2.5471254
                  2945.4                      -2.4930762
                    2948                      -2.4405663
                  2950.6                      -2.3901121
                  2953.2                      -2.3419003
                  2955.8                       -2.295682
                  2958.4                      -2.2508893
                    2961                      -2.2069313
                  2963.6                      -2.1634752
                  2966.2                      -2.1206289
                  2968.8                       -2.078842
                  2971.4                      -2.0386555
                    2974                      -2.0003853
                  2976.6                      -1.9639319
                  2979.2                      -1.9288301
                  2981.8                      -1.8945009
                  2984.4                      -1.8605335
                    2987                      -1.8269259
                  2989.6                      -1.7940417
                  2992.2                      -1.7624082
                  2994.8                      -1.7324081
                  2997.4                      -1.7040401
                    3000                      -1.6769007

        Frequency / MHz                S2,2 (31738)/abs,dB
----------------------------------------------------------------------
                     400                   -0.0032435203
                   402.6                   -0.0035134176
                   405.2                   -0.0038592852
                   407.8                    -0.004138033
                   410.4                   -0.0042532068
                     413                   -0.0042054313
                   415.6                   -0.0040848529
                   418.2                   -0.0040168456
                   420.8                   -0.0040907622
                   423.4                   -0.0043138665
                     426                   -0.0046144354
                   428.6                    -0.004886139
                   431.2                   -0.0050485023
                   433.8                   -0.0050882422
                   436.4                   -0.0050606794
                     439                   -0.0050548173
                   441.6                   -0.0051418633
                   444.2                   -0.0053387829
                   446.8                   -0.0056046115
                   449.4                   -0.0058688357
                     452                   -0.0060717976
                   454.6                   -0.0061956524
                   457.2                   -0.0062699423
                   459.8                   -0.0063489603
                   462.4                    -0.006480153
                     465                   -0.0066791973
                   467.6                   -0.0069260871
                   470.2                   -0.0071832107
                   472.8                   -0.0074193932
                   475.4                   -0.0076259088
                     478                   -0.0078172225
                   480.6                   -0.0080163371
                   483.2                   -0.0082377444
                   485.8                   -0.0084793745
                   488.4                   -0.0087289317
                     491                   -0.0089795628
                   493.6                    -0.009240744
                   496.2                   -0.0095330867
                   498.8                   -0.0098721506
                   501.4                    -0.010251619
                     504                    -0.010637434
                   506.6                    -0.010984226
                   509.2                    -0.011267279
                   511.8                    -0.011511078
                   514.4                    -0.011788602
                     517                    -0.012183023
                   519.6                    -0.012736714
                   522.2                    -0.013413387
                   524.8                    -0.014100419
                   527.4                    -0.014663154
                     530                    -0.015032032
                   532.6                    -0.015269705
                   535.2                    -0.015560978
                   537.8                    -0.016118127
                   540.4                    -0.017057499
                     543                    -0.018309019
                   545.6                    -0.019614592
                   548.2                     -0.02065026
                   550.8                    -0.021237901
                   553.4                    -0.021509217
                     556                    -0.021890819
                   558.6                    -0.022902282
                   561.2                    -0.024876769
                   563.8                    -0.027717019
                   566.4                    -0.030833874
                     569                    -0.033422273
                   571.6                    -0.035045565
                   574.2                    -0.036147439
                   576.8                     -0.03813343
                   579.4                    -0.043021228
                     582                    -0.052733681
                   584.6                    -0.067785832
                   587.2                    -0.085552203
                   589.8                     -0.10020845
                   592.4                     -0.10637054
                     595                     -0.10299979
                   597.6                    -0.092862449
                   600.2                    -0.079590528
                   602.8                     -0.06605021
                   605.4                    -0.054268275
                     608                     -0.04574354
                   610.6                    -0.041444385
                   613.2                     -0.04138929
                   615.8                    -0.044319198
                   618.4                    -0.048152144
                     621                    -0.051112799
                   623.6                    -0.052564584
                   626.2                    -0.053015942
                   628.8                    -0.053587219
                   631.4                    -0.055347401
                     634                    -0.058748295
                   636.6                    -0.063405005
                   639.2                     -0.06839135
                   641.8                    -0.072851996
                   644.4                    -0.076469859
                     647                    -0.079558692
                   649.6                    -0.082824634
                   652.2                    -0.086962369
                   654.8                    -0.092277778
                   657.4                    -0.098549211
                     660                     -0.10521207
                   662.6                     -0.11170611
                   665.2                     -0.11775843
                   667.8                     -0.12347754
                   670.4                     -0.12926024
                     673                     -0.13556417
                   675.6                     -0.14265232
                   678.2                     -0.15044533
                   680.8                     -0.15854717
                   683.4                     -0.16641453
                     686                     -0.17359069
                   688.6                      -0.1799189
                   691.2                     -0.18562131
                   693.8                     -0.19114953
                   696.4                     -0.19686738
                     699                     -0.20276557
                   701.6                     -0.20840671
                   704.2                     -0.21314499
                   706.8                     -0.21651683
                   709.4                     -0.21855557
                     712                     -0.21977731
                   714.6                     -0.22084371
                   717.2                      -0.2221558
                   719.8                     -0.22366311
                   722.4                     -0.22497974
                     725                     -0.22571342
                   727.6                     -0.22577626
                   730.2                     -0.22547482
                   732.8                     -0.22533212
                   735.4                      -0.2258018
                     738                     -0.22707979
                   740.6                     -0.22908508
                   743.2                     -0.23159557
                   745.8                     -0.23443882
                   748.4                     -0.23761771
                     751                     -0.24131951
                   753.6                     -0.24582012
                   756.2                     -0.25137007
                   758.8                     -0.25811729
                   761.4                     -0.26609783
                     764                     -0.27527475
                   766.6                     -0.28561052
                   769.2                     -0.29712694
                   771.8                     -0.30993323
                   774.4                     -0.32421673
                     777                     -0.34022082
                   779.6                     -0.35820225
                   782.2                     -0.37840231
                   784.8                     -0.40102999
                   787.4                     -0.42626267
                     790                     -0.45427144
                   792.6                     -0.48525789
                   795.2                     -0.51950879
                   797.8                     -0.55743123
                   800.4                      -0.5995729
                     803                      -0.6466036
                   805.6                     -0.69925091
                   808.2                     -0.75823307
                   810.8                     -0.82422009
                   813.4                     -0.89786342
                     816                     -0.97992084
                   818.6                      -1.0714181
                   821.2                      -1.1737846
                   823.8                      -1.2888703
                   826.4                      -1.4187919
                     829                       -1.565722
                   831.6                         -1.7317
                   834.2                      -1.9186453
                   836.8                      -2.1286788
                   839.4                      -2.3644977
                     842                      -2.6296584
                   844.6                      -2.9284031
                   847.2                      -3.2649829
                   849.8                       -3.642692
                   852.4                      -4.0629669
                     855                      -4.5250291
                   857.6                      -5.0257728
                   860.2                      -5.5593781
                   862.8                      -6.1155854
                   865.4                      -6.6761489
                     868                      -7.2110749
                   870.6                      -7.6776402
                   873.2                      -8.0266419
                   875.8                      -8.2165239
                   878.4                      -8.2287119
                     881                      -8.0734085
                   883.6                      -7.7826316
                   886.2                      -7.3973232
                   888.8                      -6.9569187
                   891.4                      -6.4940649
                     894                      -6.0329868
                   896.6                       -5.589858
                   899.2                      -5.1739435
                   901.8                      -4.7893126
                   904.4                      -4.4366376
                     907                      -4.1146306
                   909.6                      -3.8211964
                   912.2                       -3.554027
                   914.8                      -3.3109373
                   917.4                      -3.0899186
                     920                      -2.8890937
                   922.6                      -2.7066266
                   925.2                      -2.5406708
                   927.8                      -2.3893818
                   930.4                      -2.2510081
                     933                      -2.1240036
                   935.6                      -2.0071279
                   938.2                      -1.8994483
                   940.8                      -1.8002495
                   943.4                      -1.7089018
                     946                      -1.6247295
                   948.6                      -1.5469803
                   951.2                      -1.4748671
                   953.8                      -1.4076804
                   956.4                      -1.3448841
                     959                      -1.2861433
                   961.6                      -1.2312644
                   964.2                      -1.1800831
                   966.8                      -1.1323649
                   969.4                      -1.0877726
                     972                      -1.0459048
                   974.6                      -1.0063902
                   977.2                     -0.96896679
                   979.8                     -0.93350173
                   982.4                     -0.89996239
                     985                      -0.8683259
                   987.6                     -0.83850833
                   990.2                     -0.81033685
                   992.8                     -0.78358037
                   995.4                     -0.75801348
                     998                     -0.73347737
                  1000.6                     -0.70990559
                  1003.2                     -0.68729439
                  1005.8                     -0.66564945
                  1008.4                     -0.64493229
                    1011                     -0.62503586
                  1013.6                     -0.60580053
                  1016.2                     -0.58706038
                  1018.8                     -0.56868074
                  1021.4                     -0.55058175
                    1024                     -0.53272096
                  1026.6                     -0.51505814
                  1029.2                     -0.49751129
                  1031.8                     -0.47993471
                  1034.4                     -0.46211593
                    1037                     -0.44379713
                  1039.6                     -0.42468952
                  1042.2                     -0.40447168
                  1044.8                     -0.38275841
                  1047.4                     -0.35902966
                    1050                     -0.33253536
                  1052.6                     -0.30216489
                  1055.2                      -0.2662711
                  1057.8                     -0.22244081
                  1060.4                     -0.16734684
                    1063                    -0.098062395
                  1065.6                    -0.026984077
                  1068.2                     -0.15398226
                  1070.8                      -2.7209599
                  1073.4                      -2.8117002
                    1076                      -1.6186775
                  1078.6                      -1.1810712
                  1081.2                     -0.97166796
                  1083.8                     -0.85065307
                  1086.4                     -0.77182747
                    1089                     -0.71619603
                  1091.6                     -0.67467465
                  1094.2                     -0.64240971
                  1096.8                     -0.61656273
                  1099.4                     -0.59533809
                    1102                     -0.57752703
                  1104.6                     -0.56228824
                  1107.2                     -0.54903907
                  1109.8                     -0.53738902
                  1112.4                     -0.52707966
                    1115                     -0.51793161
                  1117.6                     -0.50979656
                  1120.2                     -0.50253171
                  1122.8                     -0.49599215
                  1125.4                     -0.49004528
                    1128                     -0.48459004
                  1130.6                     -0.47956827
                  1133.2                     -0.47495801
                  1135.8                     -0.47075709
                  1138.4                     -0.46695681
                    1141                     -0.46352934
                  1143.6                     -0.46042588
                  1146.2                      -0.4575896
                  1148.8                     -0.45497416
                  1151.4                     -0.45255686
                    1154                     -0.45033963
                  1156.6                     -0.44833762
                  1159.2                     -0.44656455
                  1161.8                     -0.44502102
                  1164.4                     -0.44369066
                    1167                     -0.44254683
                  1169.6                      -0.4415635
                  1172.2                     -0.44072659
                  1174.8                     -0.44003868
                  1177.4                     -0.43951944
                    1180                     -0.43920074
                  1182.6                     -0.43912074
                  1185.2                     -0.43931729
                  1187.8                      -0.4398233
                  1190.4                     -0.44066269
                    1193                     -0.44184539
                  1195.6                     -0.44336287
                  1198.2                     -0.44517853
                  1200.8                     -0.44721959
                  1203.4                     -0.44937838
                    1206                     -0.45153488
                  1208.6                     -0.45359278
                  1211.2                     -0.45551603
                  1213.8                     -0.45733571
                  1216.4                     -0.45912914
                    1219                     -0.46098771
                  1221.6                     -0.46299254
                  1224.2                     -0.46520847
                  1226.8                     -0.46768426
                  1229.4                     -0.47045873
                    1232                     -0.47356137
                  1234.6                     -0.47701506
                  1237.2                     -0.48083931
                  1239.8                     -0.48506274
                  1242.4                     -0.48973573
                    1245                     -0.49494091
                  1247.6                     -0.50079322
                  1250.2                     -0.50743163
                  1252.8                     -0.51500241
                  1255.4                     -0.52364988
                    1258                     -0.53352047
                  1260.6                     -0.54479023
                  1263.2                     -0.55769565
                  1265.8                      -0.5725562
                  1268.4                     -0.58976594
                    1271                     -0.60973436
                  1273.6                     -0.63276567
                  1276.2                     -0.65889373
                  1278.8                     -0.68767967
                  1281.4                     -0.71802757
                    1284                     -0.74807248
                  1286.6                     -0.77528208
                  1289.2                     -0.79686188
                  1291.8                     -0.81046039
                  1294.4                     -0.81493189
                    1297                     -0.81075102
                  1299.6                     -0.79981614
                  1302.2                     -0.78474359
                  1304.8                     -0.76807413
                  1307.4                     -0.75174241
                    1310                     -0.73691829
                  1312.6                     -0.72411348
                  1315.2                     -0.71341759
                  1317.8                      -0.7047188
                  1320.4                     -0.69785058
                    1323                     -0.69265991
                  1325.6                     -0.68901703
                  1328.2                     -0.68679418
                  1330.8                      -0.6858485
                  1333.4                     -0.68601863
                    1336                     -0.68714525
                  1338.6                     -0.68909132
                  1341.2                     -0.69175887
                  1343.8                     -0.69508844
                  1346.4                     -0.69904726
                    1349                     -0.70361169
                  1351.6                     -0.70875446
                  1354.2                     -0.71444135
                  1356.8                     -0.72063856
                  1359.4                     -0.72732041
                    1362                      -0.7344739
                  1364.6                     -0.74209862
                  1367.2                     -0.75019899
                  1369.8                     -0.75878022
                  1372.4                     -0.76784944
                    1375                     -0.77742055
                  1377.6                     -0.78751998
                  1380.2                     -0.79818937
                  1382.8                     -0.80947975
                  1385.4                     -0.82144125
                    1388                     -0.83411752
                  1390.6                     -0.84754765
                  1393.2                      -0.8617829
                  1395.8                     -0.87690728
                  1398.4                     -0.89305423
                    1401                     -0.91040569
                  1403.6                     -0.92917503
                  1406.2                     -0.94958613
                  1408.8                     -0.97185557
                  1411.4                     -0.99620069
                    1414                      -1.0228667
                  1416.6                       -1.052175
                  1419.2                      -1.0845362
                  1421.8                       -1.120395
                  1424.4                      -1.1600899
                    1427                      -1.2036044
                  1429.6                      -1.2502268
                  1432.2                      -1.2982275
                  1434.8                      -1.3446795
                  1437.4                      -1.3856615
                    1440                      -1.4169967
                  1442.6                      -1.4354725
                  1445.2                      -1.4400276
                  1447.8                      -1.4322336
                  1450.4                      -1.4157277
                    1453                      -1.3949657
                  1455.6                      -1.3739866
                  1458.2                      -1.3556689
                  1460.8                      -1.3415872
                  1463.4                      -1.3322397
                    1466                      -1.3274203
                  1468.6                      -1.3265823
                  1471.2                      -1.3291248
                  1473.8                      -1.3345549
                  1476.4                      -1.3425306
                    1479                      -1.3528271
                  1481.6                      -1.3652613
                  1484.2                      -1.3796302
                  1486.8                      -1.3956889
                  1489.4                      -1.4131739
                    1492                      -1.4318504
                  1494.6                      -1.4515629
                  1497.2                      -1.4722533
                  1499.8                      -1.4939391
                  1502.4                       -1.516663
                    1505                      -1.5404424
                  1507.6                      -1.5652373
                  1510.2                      -1.5909549
                  1512.8                      -1.6174918
                  1515.4                      -1.6447721
                    1518                       -1.672783
                  1520.6                      -1.7015764
                  1523.2                      -1.7312357
                  1525.8                      -1.7618291
                  1528.4                       -1.793377
                    1531                      -1.8258466
                  1533.6                      -1.8591696
                  1536.2                      -1.8932871
                  1538.8                      -1.9281837
                  1541.4                      -1.9639031
                    1544                      -2.0005281
                  1546.6                      -2.0381448
                  1549.2                      -2.0768055
                  1551.8                      -2.1165109
                  1554.4                      -2.1572206
                    1557                      -2.1988824
                  1559.6                      -2.2414698
                  1562.2                      -2.2850083
                  1564.8                      -2.3295697
                  1567.4                      -2.3752467
                    1570                      -2.4221116
                  1572.6                      -2.4701997
                  1575.2                      -2.5194972
                  1577.8                      -2.5699598
                  1580.4                      -2.6215517
                    1583                      -2.6742768
                  1585.6                      -2.7281877
                  1588.2                      -2.7833734
                  1590.8                      -2.8399284
                  1593.4                      -2.8979205
                    1596                      -2.9573651
                  1598.6                      -3.0182325
                  1601.2                      -3.0804785
                  1603.8                        -3.14408
                  1606.4                      -3.2090687
                    1609                      -3.2755266
                  1611.6                      -3.3435607
                  1614.2                      -3.4132738
                  1616.8                      -3.4847183
                  1619.4                      -3.5578832
                    1622                      -3.6327133
                  1624.6                      -3.7091644
                  1627.2                      -3.7872406
                  1629.8                      -3.8670069
                  1632.4                      -3.9485871
                    1635                      -4.0321182
                  1637.6                      -4.1176849
                  1640.2                      -4.2053023
                  1642.8                      -4.2949149
                  1645.4                      -4.3864554
                    1648                      -4.4798933
                  1650.6                       -4.575281
                  1653.2                      -4.6727506
                  1655.8                       -4.772462
                  1658.4                      -4.8745458
                    1661                      -4.9790467
                  1663.6                      -5.0859105
                  1666.2                      -5.1950537
                  1668.8                       -5.306421
                  1671.4                        -5.42004
                    1674                      -5.5360365
                  1676.6                      -5.6546043
                  1679.2                      -5.7759115
                  1681.8                      -5.9000369
                  1684.4                      -6.0269522
                    1687                      -6.1565695
                  1689.6                      -6.2888031
                  1692.2                      -6.4236538
                  1694.8                      -6.5612384
                  1697.4                       -6.701773
                    1700                      -6.8454658
                  1702.6                      -6.9924518
                  1705.2                      -7.1427548
                  1707.8                      -7.2962879
                  1710.4                      -7.4529614
                    1713                      -7.6127501
                  1715.6                      -7.7757423
                  1718.2                      -7.9421729
                  1720.8                      -8.1123246
                  1723.4                      -8.2864177
                    1726                      -8.4645511
                  1728.6                       -8.646708
                  1731.2                      -8.8328086
                  1733.8                      -9.0227991
                  1736.4                      -9.2167746
                    1739                      -9.4150152
                  1741.6                      -9.6178978
                  1744.2                      -9.8258119
                  1746.8                      -10.039025
                  1749.4                      -10.257652
                    1752                      -10.481658
                  1754.6                      -10.711012
                  1757.2                      -10.945815
                  1759.8                      -11.186357
                  1762.4                      -11.433137
                    1765                      -11.686633
                  1767.6                      -11.947081
                  1770.2                      -12.214325
                  1772.8                       -12.48768
                  1775.4                      -12.765927
                    1778                      -13.047326
                  1780.6                      -13.329583
                  1783.2                      -13.609483
                  1785.8                      -13.882318
                  1788.4                      -14.141344
                    1791                      -14.377613
                  1793.6                      -14.580594
                  1796.2                      -14.740149
                  1798.8                      -14.849412
                  1801.4                      -14.907529
                    1804                      -14.920847
                  1806.6                      -14.901529
                  1809.2                      -14.864373
                  1811.8                      -14.823264
                  1814.4                       -14.78875
                    1817                      -14.767254
                  1819.6                      -14.761454
                  1822.2                      -14.771182
                  1824.8                      -14.794458
                  1827.4                      -14.828296
                    1830                      -14.869244
                  1832.6                      -14.913763
                  1835.2                      -14.958516
                  1837.8                      -15.000642
                  1840.4                      -15.037848
                    1843                      -15.068478
                  1845.6                      -15.091413
                  1848.2                      -15.105912
                  1850.8                      -15.111442
                  1853.4                       -15.10753
                    1856                       -15.09377
                  1858.6                      -15.069883
                  1861.2                      -15.035789
                  1863.8                      -14.991677
                  1866.4                      -14.937993
                    1869                      -14.875355
                  1871.6                      -14.804463
                  1874.2                      -14.725918
                  1876.8                      -14.640224
                  1879.4                      -14.547787
                    1882                      -14.449008
                  1884.6                      -14.344326
                  1887.2                      -14.234272
                  1889.8                      -14.119541
                  1892.4                       -14.00084
                    1895                      -13.878812
                  1897.6                      -13.754001
                  1900.2                       -13.62678
                  1902.8                      -13.497423
                  1905.4                      -13.366148
                    1908                      -13.233237
                  1910.6                      -13.099064
                  1913.2                      -12.964075
                  1915.8                      -12.828734
                  1918.4                      -12.693423
                    1921                      -12.558403
                  1923.6                      -12.423824
                  1926.2                      -12.289732
                  1928.8                      -12.156174
                  1931.4                      -12.023271
                    1934                      -11.891244
                  1936.6                      -11.760356
                  1939.2                      -11.630862
                  1941.8                      -11.502966
                  1944.4                      -11.376759
                    1947                      -11.252208
                  1949.6                      -11.129261
                  1952.2                      -11.007876
                  1954.8                      -10.888098
                  1957.4                      -10.770041
                    1960                      -10.653878
                  1962.6                      -10.539765
                  1965.2                       -10.42778
                  1967.8                      -10.317911
                  1970.4                      -10.210054
                    1973                      -10.104101
                  1975.6                      -9.9999958
                  1978.2                      -9.8977528
                  1980.8                      -9.7974688
                  1983.4                      -9.6992679
                    1986                      -9.6032547
                  1988.6                      -9.5094367
                  1991.2                      -9.4177387
                  1993.8                      -9.3280425
                  1996.4                      -9.2402413
                    1999                      -9.1542825
                  2001.6                      -9.0702138
                  2004.2                      -8.9881373
                  2006.8                      -8.9081644
                  2009.4                      -8.8303382
                    2012                      -8.7546367
                  2014.6                      -8.6809612
                  2017.2                      -8.6091996
                  2019.8                      -8.5392696
                  2022.4                      -8.4711667
                    2025                      -8.4049577
                  2027.6                      -8.3407464
                  2030.2                      -8.2786142
                  2032.8                      -8.2185821
                  2035.4                      -8.1605871
                    2038                      -8.1045276
                  2040.6                      -8.0502958
                  2043.2                      -7.9978364
                  2045.8                      -7.9471629
                  2048.4                      -7.8983528
                    2051                      -7.8514819
                  2053.6                      -7.8065994
                  2056.2                      -7.7636679
                  2058.8                      -7.7225902
                  2061.4                       -7.683223
                    2064                      -7.6454343
                  2066.6                      -7.6091624
                  2069.2                      -7.5744174
                  2071.8                      -7.5412467
                  2074.4                      -7.5096893
                    2077                      -7.4797068
                  2079.6                      -7.4511823
                  2082.2                      -7.4239216
                  2084.8                      -7.3977233
                  2087.4                      -7.3724297
                    2090                      -7.3479719
                  2092.6                      -7.3243666
                  2095.2                      -7.3016288
                  2097.8                      -7.2797212
                  2100.4                      -7.2585213
                    2103                      -7.2378241
                  2105.6                      -7.2173904
                  2108.2                      -7.1970412
                  2110.8                      -7.1766781
                  2113.4                       -7.156306
                    2116                      -7.1359774
                  2118.6                      -7.1157161
                  2121.2                      -7.0954432
                  2123.8                      -7.0750236
                  2126.4                       -7.054286
                    2129                      -7.0330765
                  2131.6                      -7.0113395
                  2134.2                      -6.9891334
                  2136.8                      -6.9665683
                  2139.4                      -6.9437435
                    2142                      -6.9206854
                  2144.6                      -6.8973665
                  2147.2                      -6.8736803
                  2149.8                      -6.8495472
                  2152.4                      -6.8249476
                    2155                      -6.7999502
                  2157.6                      -6.7747096
                  2160.2                      -6.7493716
                  2162.8                      -6.7240367
                  2165.4                      -6.6987452
                    2168                      -6.6734498
                  2170.6                      -6.6481046
                  2173.2                      -6.6226857
                  2175.8                      -6.5972442
                  2178.4                       -6.571918
                    2181                      -6.5468682
                  2183.6                      -6.5222374
                  2186.2                      -6.4981207
                  2188.8                      -6.4745198
                  2191.4                      -6.4513986
                    2194                      -6.4287304
                  2196.6                       -6.406553
                  2199.2                      -6.3849816
                  2201.8                      -6.3642125
                  2204.4                      -6.3444474
                    2207                      -6.3258599
                  2209.6                      -6.3085543
                  2212.2                      -6.2925707
                  2214.8                      -6.2779466
                  2217.4                      -6.2647765
                    2220                      -6.2532733
                  2222.6                      -6.2437533
                  2225.2                      -6.2366111
                  2227.8                      -6.2322579
                  2230.4                      -6.2310296
                    2233                      -6.2332032
                  2235.6                       -6.239007
                  2238.2                      -6.2486764
                  2240.8                      -6.2624864
                  2243.4                      -6.2807025
                    2246                      -6.3034442
                  2248.6                      -6.3305021
                  2251.2                      -6.3610782
                  2253.8                       -6.393675
                  2256.4                      -6.4261025
                    2259                      -6.4556735
                  2261.6                      -6.4795952
                  2264.2                      -6.4954322
                  2266.8                      -6.5015226
                  2269.4                      -6.4972443
                    2272                      -6.4830376
                  2274.6                      -6.4602105
                  2277.2                       -6.430631
                  2279.8                      -6.3963842
