        Frequency / MHz                S1,1/abs,dB
                  2361.9                      -7.4609616
                    2364                      -7.4410469
                  2366.1                      -7.4211429
                  2368.2                      -7.4012642
                  2370.3                      -7.3814114
                  2372.4                      -7.3615983
                  2374.5                      -7.3418239
                  2376.6                      -7.3221031
                  2378.7                      -7.3024361
                  2380.8                      -7.2828346
                  2382.9                      -7.2632971
                    2385                      -7.2438375
                  2387.1                      -7.2244483
                  2389.2                      -7.2051457
                  2391.3                      -7.1859269
                  2393.4                      -7.1667908
                  2395.5                      -7.1477422
                  2397.6                      -7.1287866
                  2399.7                      -7.1099156
                  2401.8                      -7.0911394
                  2403.9                      -7.0724503
                    2406                      -7.0538519
                  2408.1                      -7.0353412
                  2410.2                      -7.0169148
                  2412.3                      -6.9985713
                  2414.4                      -6.9803058
                  2416.5                       -6.962118
                  2418.6                       -6.943999
                  2420.7                      -6.9259505
                  2422.8                      -6.9079596
                  2424.9                      -6.8900322
                    2427                        -6.87215
                  2429.1                      -6.8543159
                  2431.2                      -6.8365175
                  2433.3                      -6.8187552
                  2435.4                      -6.8010168
                  2437.5                      -6.7832969
                  2439.6                      -6.7655904
                  2441.7                       -6.747889
                  2443.8                      -6.7301819
                  2445.9                      -6.7124684
                    2448                      -6.6947352
                  2450.1                       -6.676979
                  2452.2                      -6.6591959
                  2454.3                      -6.6413733
                  2456.4                      -6.6235105
                  2458.5                      -6.6055982
                  2460.6                       -6.587631
                  2462.7                      -6.5696042
                  2464.8                      -6.5515108
                  2466.9                      -6.5333477
                    2469                      -6.5151142
                  2471.1                      -6.4968002
                  2473.2                      -6.4784133
                  2475.3                      -6.4599366
                  2477.4                      -6.4413806
                  2479.5                      -6.4227347
                  2481.6                      -6.4040065
                  2483.7                      -6.3851895
                  2485.8                      -6.3662899
                  2487.9                      -6.3473044
                    2490                      -6.3282373
                  2492.1                      -6.3090973
                  2494.2                      -6.2898739
                  2496.3                      -6.2705821
                  2498.4                       -6.251223
                  2500.5                      -6.2318028
                  2502.6                      -6.2123263
                  2504.7                      -6.1928023
                  2506.8                      -6.1732381
                  2508.9                      -6.1536375
                    2511                      -6.1340092
                  2513.1                      -6.1143671
                  2515.2                      -6.0947127
                  2517.3                      -6.0750639
                  2519.4                      -6.0554223
                  2521.5                      -6.0358051
                  2523.6                      -6.0162181
                  2525.7                      -5.9966796
                  2527.8                      -5.9771882
                  2529.9                       -5.957766
                    2532                      -5.9384155
                  2534.1                      -5.9191548
                  2536.2                      -5.8999927
                  2538.3                      -5.8809385
                  2540.4                      -5.8620084
                  2542.5                       -5.843206
                  2544.6                      -5.8245482
                  2546.7                      -5.8060402
                  2548.8                      -5.7876955
                  2550.9                      -5.7695209
                    2553                      -5.7515306
                  2555.1                       -5.733726
                  2557.2                      -5.7161214
                  2559.3                      -5.6987239
                  2561.4                      -5.6815376
                  2563.5                      -5.6645697
                  2565.6                      -5.6478267
                  2567.7                      -5.6313113
                  2569.8                      -5.6150321
                  2571.9                      -5.5989885
                    2574                      -5.5831886
                  2576.1                      -5.5676302
                  2578.2                      -5.5523139
                  2580.3                      -5.5372437
                  2582.4                      -5.5224161
                  2584.5                      -5.5078311
                  2586.6                      -5.4934861
                  2588.7                      -5.4793801
                  2590.8                      -5.4655059
                  2592.9                      -5.4518656
                    2595                      -5.4384477
                  2597.1                      -5.4252472
                  2599.2                      -5.4122586
                  2601.3                      -5.3994752
                  2603.4                       -5.386886
                  2605.5                      -5.3744878
                  2607.6                      -5.3622675
                  2609.7                      -5.3502141
                  2611.8                      -5.3383192
                  2613.9                       -5.326573
                    2616                      -5.3149599
                  2618.1                      -5.3034718
                  2620.2                      -5.2920992
                  2622.3                      -5.2808256
                  2624.4                       -5.269643
                  2626.5                      -5.2585348
                  2628.6                      -5.2474913
                  2630.7                      -5.2364982
                  2632.8                      -5.2255471
                  2634.9                      -5.2146208
                    2637                      -5.2037134
                  2639.1                      -5.1928076
                  2641.2                      -5.1818989
                  2643.3                      -5.1709704
                  2645.4                      -5.1600155
                  2647.5                      -5.1490234
                  2649.6                       -5.137986
                  2651.7                      -5.1268944
                  2653.8                      -5.1157427
                  2655.9                      -5.1045227
                    2658                      -5.0932296
                  2660.1                      -5.0818602
                  2662.2                      -5.0704063
                  2664.3                      -5.0588707
                  2666.4                      -5.0472447
                  2668.5                      -5.0355339
                  2670.6                      -5.0237346
                  2672.7                      -5.0118497
                  2674.8                      -4.9998809
                  2676.9                       -4.987832
                    2679                      -4.9757045
                  2681.1                      -4.9635079
                  2683.2                      -4.9512468
                  2685.3                      -4.9389289
                  2687.4                      -4.9265616
                  2689.5                      -4.9141569
                  2691.6                      -4.9017207
                  2693.7                       -4.889271
                  2695.8                      -4.8768102
                  2697.9                      -4.8643587
                    2700                      -4.8519235

        Frequency / MHz                S1,2/abs,dB
----------------------------------------------------------------------
                     600                      -27.391825
                   602.1                      -27.053334
                   604.2                      -26.715547
                   606.3                      -26.378572
                   608.4                      -26.042531
                   610.5                      -25.707547
                   612.6                      -25.373771
                   614.7                      -25.041335
                   616.8                      -24.710377
                   618.9                      -24.381053
                     621                      -24.053525
                   623.1                      -23.727947
                   625.2                       -23.40448
                   627.3                      -23.083296
                   629.4                      -22.764574
                   631.5                      -22.448477
                   633.6                      -22.135183
                   635.7                      -21.824865
                   637.8                      -21.517707
                   639.9                      -21.213877
                     642                      -20.913537
                   644.1                      -20.616857
                   646.2                      -20.324003
                   648.3                       -20.03512
                   650.4                      -19.750354
                   652.5                      -19.469833
                   654.6                      -19.193697
                   656.7                      -18.922053
                   658.8                      -18.654976
                   660.9                      -18.392563
                     663                      -18.134905
                   665.1                      -17.882022
                   667.2                      -17.633958
                   669.3                      -17.390726
                   671.4                      -17.152329
                   673.5                      -16.918754
                   675.6                      -16.689953
                   677.7                      -16.465884
                   679.8                      -16.246475
                   681.9                      -16.031646
                     684                      -15.821292
                   686.1                      -15.615307
                   688.2                      -15.413561
                   690.3                      -15.215916
                   692.4                      -15.022236
                   694.5                      -14.832373
                   696.6                      -14.646147
                   698.7                      -14.463415
                   700.8                      -14.283995
                   702.9                      -14.107726
                     705                      -13.934424
                   707.1                      -13.763928
                   709.2                       -13.59605
                   711.3                      -13.430647
                   713.4                      -13.267535
                   715.5                      -13.106565
                   717.6                       -12.94756
                   719.7                      -12.790392
                   721.8                      -12.634894
                   723.9                      -12.480955
                     726                      -12.328421
                   728.1                      -12.177177
                   730.2                      -12.027108
                   732.3                      -11.878094
                   734.4                      -11.730054
                   736.5                      -11.582872
                   738.6                      -11.436488
                   740.7                      -11.290818
                   742.8                      -11.145783
                   744.9                      -11.001344
                     747                      -10.857452
                   749.1                      -10.714043
                   751.2                      -10.571104
                   753.3                      -10.428608
                   755.4                      -10.286529
                   757.5                      -10.144873
                   759.6                      -10.003633
                   761.7                      -9.8628237
                   763.8                      -9.7224713
                   765.9                      -9.5825871
                     768                      -9.4432161
                   770.1                       -9.304401
                   772.2                      -9.1661981
                   774.3                      -9.0286662
                   776.4                      -8.8918746
                   778.5                       -8.755903
                   780.6                      -8.6208468
                   782.7                       -8.486794
                   784.8                      -8.3538502
                   786.9                      -8.2221316
                     789                      -8.0917583
                   791.1                      -7.9628578
                   793.2                      -7.8355676
                   795.3                      -7.7100284
                   797.4                      -7.5863969
                   799.5                      -7.4648242
                   801.6                      -7.3454734
                   803.7                      -7.2285119
                   805.8                       -7.114112
                   807.9                      -7.0024472
                     810                       -6.893689
                   812.1                      -6.7880166
                   814.2                      -6.6856116
                   816.3                      -6.5866436
                   818.4                      -6.4912865
                   820.5                      -6.3997052
                   822.6                        -6.31207
                   824.7                      -6.2285296
                   826.8                      -6.1492316
                   828.9                      -6.0743138
                     831                      -6.0039014
                   833.1                      -5.9381047
                   835.2                      -5.8770227
                   837.3                      -5.8207368
                   839.4                      -5.7693189
                   841.5                      -5.7228168
                   843.6                      -5.6812639
                   845.7                       -5.644674
                   847.8                      -5.6130517
                   849.9                      -5.5863712
                     852                      -5.5646007
                   854.1                      -5.5476827
                   856.2                      -5.5355515
                   858.3                      -5.5281205
                   860.4                      -5.5252914
                   862.5                      -5.5269513
                   864.6                       -5.532978
                   866.7                      -5.5432371
                   868.8                      -5.5575842
                   870.9                      -5.5758708
                     873                      -5.5979382
                   875.1                      -5.6236264
                   877.2                      -5.6527643
                   879.3                        -5.68519
                   881.4                      -5.7207342
                   883.5                      -5.7592264
                   885.6                      -5.8004995
                   887.7                       -5.844386
                   889.8                      -5.8907263
                   891.9                      -5.9393586
                     894                      -5.9901296
                   896.1                      -6.0428883
                   898.2                      -6.0974875
                   900.3                      -6.1537911
                   902.4                      -6.2116635
                   904.5                      -6.2709802
                   906.6                      -6.3316105
                   908.7                      -6.3934447
                   910.8                      -6.4563732
                   912.9                      -6.5202907
                     915                      -6.5850986
                   917.1                      -6.6507058
                   919.2                      -6.7170276
                   921.3                      -6.7839811
                   923.4                      -6.8514907
                   925.5                      -6.9194878
                   927.6                      -6.9879051
                   929.7                      -7.0566829
                   931.8                      -7.1257625
                   933.9                      -7.1950948
                     936                      -7.2646311
                   938.1                      -7.3343267
                   940.2                      -7.4041387
                   942.3                      -7.4740319
                   944.4                      -7.5439718
                   946.5                      -7.6139274
                   948.6                      -7.6838662
                   950.7                      -7.7537657
                   952.8                      -7.8236013
                   954.9                      -7.8933521
                     957                      -7.9629954
                   959.1                      -8.0325154
                   961.2                       -8.101898
                   963.3                      -8.1711268
                   965.4                      -8.2401893
                   967.5                      -8.3090728
                   969.6                      -8.3777693
                   971.7                      -8.4462677
                   973.8                      -8.5145597
                   975.9                      -8.5826382
                     978                      -8.6504996
                   980.1                      -8.7181365
                   982.2                      -8.7855407
                   984.3                      -8.8527126
                   986.4                      -8.9196491
                   988.5                       -8.986347
                   990.6                      -9.0527992
                   992.7                      -9.1190051
                   994.8                      -9.1849655
                   996.9                      -9.2506785
                     999                      -9.3161399
                  1001.1                      -9.3813508
                  1003.2                      -9.4463114
                  1005.3                      -9.5110179
                  1007.4                      -9.5754728
                  1009.5                       -9.639675
                  1011.6                      -9.7036247
                  1013.7                      -9.7673204
                  1015.8                      -9.8307597
                  1017.9                      -9.8939462
                    1020                      -9.9568797
                  1022.1                      -10.019559
                  1024.2                      -10.081984
                  1026.3                      -10.144151
                  1028.4                      -10.206068
                  1030.5                      -10.267726
                  1032.6                       -10.32913
                  1034.7                      -10.390276
                  1036.8                      -10.451167
                  1038.9                        -10.5118
                    1041                      -10.572177
                  1043.1                      -10.632293
                  1045.2                       -10.69215
                  1047.3                      -10.751748
                  1049.4                      -10.811078
                  1051.5                       -10.87015
                  1053.6                      -10.928956
                  1055.7                      -10.987497
                  1057.8                      -11.045769
                  1059.9                      -11.103774
                    1062                      -11.161509
                  1064.1                      -11.218972
                  1066.2                      -11.276161
                  1068.3                      -11.333072
                  1070.4                      -11.389708
                  1072.5                      -11.446064
                  1074.6                       -11.50214
                  1076.7                       -11.55793
                  1078.8                      -11.613438
                  1080.9                      -11.668657
                    1083                      -11.723586
                  1085.1                      -11.778228
                  1087.2                      -11.832575
                  1089.3                      -11.886627
                  1091.4                      -11.940382
                  1093.5                      -11.993835
                  1095.6                      -12.046989
                  1097.7                      -12.099842
                  1099.8                      -12.152388
                  1101.9                       -12.20463
                    1104                      -12.256566
                  1106.1                      -12.308193
                  1108.2                      -12.359509
                  1110.3                       -12.41051
                  1112.4                      -12.461202
                  1114.5                       -12.51158
                  1116.6                      -12.561641
                  1118.7                      -12.611389
                  1120.8                       -12.66082
                  1122.9                      -12.709935
                    1125                      -12.758734
                  1127.1                      -12.807211
                  1129.2                      -12.855373
                  1131.3                      -12.903219
                  1133.4                      -12.950743
                  1135.5                      -12.997953
                  1137.6                      -13.044845
                  1139.7                      -13.091421
                  1141.8                      -13.137683
                  1143.9                      -13.183625
                    1146                      -13.229257
                  1148.1                      -13.274576
                  1150.2                      -13.319581
                  1152.3                      -13.364277
                  1154.4                      -13.408665
                  1156.5                      -13.452745
                  1158.6                      -13.496521
                  1160.7                      -13.539991
                  1162.8                      -13.583162
                  1164.9                       -13.62603
                    1167                        -13.6686
                  1169.1                      -13.710879
                  1171.2                      -13.752865
                  1173.3                      -13.794556
                  1175.4                      -13.835963
                  1177.5                       -13.87708
                  1179.6                      -13.917916
                  1181.7                      -13.958472
                  1183.8                      -13.998748
                  1185.9                      -14.038753
                    1188                      -14.078482
                  1190.1                      -14.117946
                  1192.2                      -14.157138
                  1194.3                      -14.196068
                  1196.4                      -14.234739
                  1198.5                      -14.273151
                  1200.6                      -14.311306
                  1202.7                      -14.349212
                  1204.8                      -14.386868
                  1206.9                      -14.424277
                    1209                      -14.461446
                  1211.1                      -14.498371
                  1213.2                      -14.535057
                  1215.3                      -14.571511
                  1217.4                      -14.607728
                  1219.5                      -14.643718
                  1221.6                      -14.679483
                  1223.7                       -14.71502
                  1225.8                       -14.75034
                  1227.9                      -14.785436
                    1230                      -14.820318
                  1232.1                      -14.854986
                  1234.2                      -14.889442
                  1236.3                      -14.923689
                  1238.4                      -14.957731
                  1240.5                      -14.991565
                  1242.6                      -15.025199
                  1244.7                      -15.058631
                  1246.8                      -15.091867
                  1248.9                      -15.124906
                    1251                      -15.157751
                  1253.1                      -15.190405
                  1255.2                      -15.222868
                  1257.3                      -15.255142
                  1259.4                       -15.28723
                  1261.5                       -15.31913
                  1263.6                      -15.350851
                  1265.7                      -15.382389
                  1267.8                      -15.413744
                  1269.9                      -15.444924
                    1272                      -15.475926
                  1274.1                      -15.506754
                  1276.2                      -15.537405
                  1278.3                      -15.567883
                  1280.4                      -15.598191
                  1282.5                      -15.628326
                  1284.6                      -15.658291
                  1286.7                      -15.688091
                  1288.8                      -15.717723
                  1290.9                      -15.747187
                    1293                       -15.77649
                  1295.1                      -15.805624
                  1297.2                      -15.834595
                  1299.3                      -15.863405
                  1301.4                      -15.892049
                  1303.5                      -15.920534
                  1305.6                       -15.94886
                  1307.7                      -15.977025
                  1309.8                      -16.005032
                  1311.9                      -16.032877
                    1314                      -16.060566
                  1316.1                      -16.088099
                  1318.2                      -16.115471
                  1320.3                       -16.14269
                  1322.4                      -16.169752
                  1324.5                      -16.196659
                  1326.6                      -16.223411
                  1328.7                      -16.250004
                  1330.8                      -16.276445
                  1332.9                      -16.302732
                    1335                      -16.328864
                  1337.1                      -16.354842
                  1339.2                      -16.380667
                  1341.3                      -16.406338
                  1343.4                      -16.431855
                  1345.5                      -16.457216
                  1347.6                      -16.482426
                  1349.7                      -16.507482
                  1351.8                      -16.532384
                  1353.9                      -16.557134
                    1356                       -16.58173
                  1358.1                      -16.606172
                  1360.2                      -16.630462
                  1362.3                      -16.654595
                  1364.4                      -16.678576
                  1366.5                      -16.702404
                  1368.6                      -16.726075
                  1370.7                      -16.749593
                  1372.8                      -16.772957
                  1374.9                      -16.796166
                    1377                      -16.819222
                  1379.1                      -16.842117
                  1381.2                      -16.864858
                  1383.3                      -16.887443
                  1385.4                      -16.909869
                  1387.5                      -16.932138
                  1389.6                       -16.95425
                  1391.7                      -16.976202
                  1393.8                      -16.997994
                  1395.9                      -17.019624
                    1398                      -17.041095
                  1400.1                      -17.062403
                  1402.2                      -17.083546
                  1404.3                      -17.104527
                  1406.4                      -17.125343
                  1408.5                      -17.145991
                  1410.6                      -17.166472
                  1412.7                      -17.186782
                  1414.8                      -17.206922
                  1416.9                       -17.22689
                    1419                      -17.246684
                  1421.1                      -17.266301
                  1423.2                       -17.28574
                  1425.3                      -17.304999
                  1427.4                      -17.324075
                  1429.5                      -17.342964
                  1431.6                      -17.361668
                  1433.7                      -17.380181
                  1435.8                      -17.398498
                  1437.9                      -17.416622
                    1440                      -17.434545
                  1442.1                      -17.452264
                  1444.2                      -17.469778
                  1446.3                      -17.487077
                  1448.4                      -17.504164
                  1450.5                      -17.521031
                  1452.6                      -17.537673
                  1454.7                      -17.554087
                  1456.8                      -17.570266
                  1458.9                      -17.586207
                    1461                      -17.601904
                  1463.1                      -17.617347
                  1465.2                      -17.632535
                  1467.3                       -17.64746
                  1469.4                      -17.662113
                  1471.5                      -17.676491
                  1473.6                      -17.690585
                  1475.7                      -17.704388
                  1477.8                      -17.717892
                  1479.9                      -17.731086
                    1482                      -17.743968
                  1484.1                      -17.756526
                  1486.2                       -17.76875
                  1488.3                      -17.780635
                  1490.4                      -17.792167
                  1492.5                       -17.80334
                  1494.6                      -17.814144
                  1496.7                      -17.824565
                  1498.8                      -17.834598
                  1500.9                      -17.844232
                    1503                      -17.853455
                  1505.1                      -17.862256
                  1507.2                      -17.870626
                  1509.3                      -17.878554
                  1511.4                      -17.886027
                  1513.5                      -17.893035
                  1515.6                      -17.899569
                  1517.7                      -17.905616
                  1519.8                      -17.911164
                  1521.9                      -17.916205
                    1524                      -17.920727
                  1526.1                      -17.924719
                  1528.2                       -17.92817
                  1530.3                      -17.931069
                  1532.4                      -17.933407
                  1534.5                      -17.935174
                  1536.6                       -17.93636
                  1538.7                      -17.936956
                  1540.8                      -17.936954
                  1542.9                      -17.936344
                    1545                      -17.935118
                  1547.1                      -17.933268
                  1549.2                       -17.93079
                  1551.3                      -17.927675
                  1553.4                      -17.923918
                  1555.5                      -17.919514
                  1557.6                       -17.91446
                  1559.7                      -17.908751
                  1561.8                      -17.902385
                  1563.9                      -17.895361
                    1566                      -17.887676
                  1568.1                      -17.879331
                  1570.2                       -17.87033
                  1572.3                      -17.860672
                  1574.4                      -17.850361
                  1576.5                      -17.839403
                  1578.6                      -17.827801
                  1580.7                      -17.815563
                  1582.8                      -17.802699
                  1584.9                      -17.789215
                    1587                      -17.775124
                  1589.1                      -17.760437
                  1591.2                      -17.745168
                  1593.3                       -17.72933
                  1595.4                       -17.71294
                  1597.5                      -17.696017
                  1599.6                      -17.678577
                  1601.7                      -17.660642
                  1603.8                      -17.642234
                  1605.9                      -17.623374
                    1608                      -17.604088
                  1610.1                      -17.584402
                  1612.2                      -17.564343
                  1614.3                      -17.543941
                  1616.4                      -17.523224
                  1618.5                      -17.502225
                  1620.6                      -17.480977
                  1622.7                      -17.459513
                  1624.8                       -17.43787
                  1626.9                      -17.416082
                    1629                       -17.39419
                  1631.1                      -17.372232
                  1633.2                      -17.350251
                  1635.3                      -17.328283
                  1637.4                      -17.306375
                  1639.5                      -17.284568
                  1641.6                      -17.262909
                  1643.7                      -17.241441
                  1645.8                      -17.220211
                  1647.9                      -17.199269
                    1650                      -17.178657
                  1652.1                      -17.158428
                  1654.2                      -17.138631
                  1656.3                      -17.119313
                  1658.4                      -17.100524
                  1660.5                      -17.082319
                  1662.6                      -17.064742
                  1664.7                       -17.04785
                  1666.8                       -17.03169
                  1668.9                      -17.016315
                    1671                      -17.001776
                  1673.1                      -16.988124
                  1675.2                      -16.975408
                  1677.3                      -16.963682
                  1679.4                      -16.952994
                  1681.5                      -16.943394
                  1683.6                      -16.934932
                  1685.7                      -16.927657
                  1687.8                      -16.921616
                  1689.9                      -16.916856
                    1692                      -16.913426
                  1694.1                      -16.911368
                  1696.2                      -16.910729
                  1698.3                      -16.911551
                  1700.4                      -16.913875
                  1702.5                      -16.917746
                  1704.6                      -16.923197
                  1706.7                      -16.930272
                  1708.8                      -16.939004
                  1710.9                      -16.949429
                    1713                       -16.96158
                  1715.1                      -16.975484
                  1717.2                      -16.991176
                  1719.3                       -17.00868
                  1721.4                       -17.02802
                  1723.5                       -17.04922
                  1725.6                      -17.072301
                  1727.7                      -17.097279
                  1729.8                       -17.12417
                  1731.9                      -17.152985
                    1734                      -17.183737
                  1736.1                       -17.21643
                  1738.2                      -17.251066
                  1740.3                       -17.28765
                  1742.4                      -17.326176
                  1744.5                      -17.366637
                  1746.6                      -17.409024
                  1748.7                      -17.453318
                  1750.8                      -17.499507
                  1752.9                      -17.547565
                    1755                      -17.597464
                  1757.1                      -17.649173
                  1759.2                      -17.702654
                  1761.3                      -17.757865
                  1763.4                      -17.814756
                  1765.5                      -17.873272
                  1767.6                      -17.933358
                  1769.7                      -17.994944
                  1771.8                      -18.057954
                  1773.9                      -18.122313
                    1776                      -18.187931
                  1778.1                       -18.25471
                  1780.2                      -18.322549
                  1782.3                       -18.39133
                  1784.4                      -18.460939
                  1786.5                      -18.531243
                  1788.6                      -18.602099
                  1790.7                      -18.673365
                  1792.8                      -18.744878
                  1794.9                       -18.81647
                    1797                      -18.887968
                  1799.1                      -18.959168
                  1801.2                      -19.029889
                  1803.3                      -19.099914
                  1805.4                      -19.169027
                  1807.5                      -19.237008
                  1809.6                      -19.303621
                  1811.7                      -19.368625
                  1813.8                      -19.431774
                  1815.9                      -19.492814
                    1818                      -19.551496
                  1820.1                       -19.60756
                  1822.2                      -19.660747
                  1824.3                      -19.710806
                  1826.4                      -19.757486
                  1828.5                       -19.80054
                  1830.6                      -19.839731
                  1832.7                      -19.874833
                  1834.8                      -19.905639
                  1836.9                      -19.931949
                    1839                      -19.953582
                  1841.1                      -19.970386
                  1843.2                      -19.982221
                  1845.3                      -19.988977
                  1847.4                      -19.990568
                  1849.5                      -19.986934
                  1851.6                      -19.978043
                  1853.7                      -19.963891
                  1855.8                      -19.944501
                  1857.9                      -19.919923
                    1860                      -19.890234
                  1862.1                      -19.855534
                  1864.2                      -19.815952
                  1866.3                      -19.771636
                  1868.4                      -19.722749
                  1870.5                      -19.669478
                  1872.6                      -19.612027
                  1874.7                      -19.550601
                  1876.8                       -19.48543
                  1878.9                      -19.416737
                    1881                      -19.344769
                  1883.1                      -19.269767
