# Version 1.00
#
freq[Hz]	Trc1_S21[dB]	Ch1_SG_S11_S11[dB]	Ch1_SG_S12_S12[dB]	Ch1_SG_S21_S21[dB]	Ch1_SG_S22_S22[dB]	RX_S22[dB]	TX_S11[dB]	ISO_S21[dB]	
2.100000000000000E+009	-3.804914606286083E+001	-1.006391766760537E+001	-3.811540006061471E+001	-3.804914606286083E+001	-7.321666294419598E-001	-7.321666294419598E-001	-1.006391766760537E+001	-3.804914606286083E+001	
2.112000000000000E+009	-4.046930926838999E+001	-1.046948929133666E+001	-4.047983211323786E+001	-4.046930926838999E+001	-6.824048705175951E-001	-6.824048705175951E-001	-1.046948929133666E+001	-4.046930926838999E+001	
2.124000000000000E+009	-3.651995486709978E+001	-9.750530241198591E+000	-3.652938700312233E+001	-3.651995486709978E+001	-6.936122660960866E-001	-6.936122660960866E-001	-9.750530241198591E+000	-3.651995486709978E+001	
2.136000000000000E+009	-3.178721577563788E+001	-8.670045904628221E+000	-3.178332281175786E+001	-3.178721577563788E+001	-7.682180489284050E-001	-7.682180489284050E-001	-8.670045904628221E+000	-3.178721577563788E+001	
2.148000000000000E+009	-2.804707047064840E+001	-7.931036072166958E+000	-2.803303297582816E+001	-2.804707047064840E+001	-9.043785118338600E-001	-9.043785118338600E-001	-7.931036072166958E+000	-2.804707047064840E+001	
2.160000000000000E+009	-2.521517605887078E+001	-7.412255273802430E+000	-2.520830663288808E+001	-2.521517605887078E+001	-1.119517920300735E+000	-1.119517920300735E+000	-7.412255273802430E+000	-2.521517605887078E+001	
2.172000000000000E+009	-2.297490286487760E+001	-6.846732775608357E+000	-2.298067225500478E+001	-2.297490286487760E+001	-1.393739274173857E+000	-1.393739274173857E+000	-6.846732775608357E+000	-2.297490286487760E+001	
2.184000000000000E+009	-2.134014135518056E+001	-6.543564552937374E+000	-2.133973761751238E+001	-2.134014135518056E+001	-1.749902070848227E+000	-1.749902070848227E+000	-6.543564552937374E+000	-2.134014135518056E+001	
2.196000000000000E+009	-2.016453733878407E+001	-6.428620950082833E+000	-2.018167766702311E+001	-2.016453733878407E+001	-2.171269369342274E+000	-2.171269369342274E+000	-6.428620950082833E+000	-2.016453733878407E+001	
2.208000000000000E+009	-1.939677628262977E+001	-6.375546113201025E+000	-1.941496613138329E+001	-1.939677628262977E+001	-2.601210117796646E+000	-2.601210117796646E+000	-6.375546113201025E+000	-1.939677628262977E+001	
2.220000000000000E+009	-1.878893487544300E+001	-6.465428237595567E+000	-1.880265960012338E+001	-1.878893487544300E+001	-3.045237533413153E+000	-3.045237533413153E+000	-6.465428237595567E+000	-1.878893487544300E+001	
2.232000000000000E+009	-1.836669831048985E+001	-6.718628603390845E+000	-1.837903217753075E+001	-1.836669831048985E+001	-3.504849307138215E+000	-3.504849307138215E+000	-6.718628603390845E+000	-1.836669831048985E+001	
2.244000000000000E+009	-1.773994629839048E+001	-6.921286361549599E+000	-1.774668598016557E+001	-1.773994629839048E+001	-3.976613050908209E+000	-3.976613050908209E+000	-6.921286361549599E+000	-1.773994629839048E+001	
2.256000000000000E+009	-1.723282755283957E+001	-7.150290401761707E+000	-1.723711599265918E+001	-1.723282755283957E+001	-4.426813625954368E+000	-4.426813625954368E+000	-7.150290401761707E+000	-1.723282755283957E+001	
2.268000000000000E+009	-1.692809230462064E+001	-7.317765165537875E+000	-1.692506467688438E+001	-1.692809230462064E+001	-4.848424867571300E+000	-4.848424867571300E+000	-7.317765165537875E+000	-1.692809230462064E+001	
2.280000000000000E+009	-1.659321769589830E+001	-7.594623650455931E+000	-1.657485798302777E+001	-1.659321769589830E+001	-5.329706730128242E+000	-5.329706730128242E+000	-7.594623650455931E+000	-1.659321769589830E+001	
2.292000000000000E+009	-1.639562775055373E+001	-7.877437477278428E+000	-1.638452431232617E+001	-1.639562775055373E+001	-5.902694300495087E+000	-5.902694300495087E+000	-7.877437477278428E+000	-1.639562775055373E+001	
2.304000000000000E+009	-1.608773745974467E+001	-8.241566462488461E+000	-1.607889839244831E+001	-1.608773745974467E+001	-6.539073283865309E+000	-6.539073283865309E+000	-8.241566462488461E+000	-1.608773745974467E+001	
2.316000000000000E+009	-1.583096320902691E+001	-8.785615290015734E+000	-1.583141640520260E+001	-1.583096320902691E+001	-7.206344255945101E+000	-7.206344255945101E+000	-8.785615290015734E+000	-1.583096320902691E+001	
2.328000000000000E+009	-1.578978965121936E+001	-9.096657832047463E+000	-1.578373219166417E+001	-1.578978965121936E+001	-7.799884461309173E+000	-7.799884461309173E+000	-9.096657832047463E+000	-1.578978965121936E+001	
2.340000000000000E+009	-1.568367721328785E+001	-9.362188270058248E+000	-1.566363794482413E+001	-1.568367721328785E+001	-8.301923008022536E+000	-8.301923008022536E+000	-9.362188270058248E+000	-1.568367721328785E+001	
2.352000000000000E+009	-1.579122205094151E+001	-9.397396217415366E+000	-1.575701400803315E+001	-1.579122205094151E+001	-8.795796563600439E+000	-8.795796563600439E+000	-9.397396217415366E+000	-1.579122205094151E+001	
2.364000000000000E+009	-1.575053485884556E+001	-9.283901206868432E+000	-1.571740099544136E+001	-1.575053485884556E+001	-9.121055677110402E+000	-9.121055677110402E+000	-9.283901206868432E+000	-1.575053485884556E+001	
2.376000000000000E+009	-1.563841271253633E+001	-9.350187999980406E+000	-1.561527458605316E+001	-1.563841271253633E+001	-9.241616607204778E+000	-9.241616607204778E+000	-9.350187999980406E+000	-1.563841271253633E+001	
2.388000000000000E+009	-1.550653410139076E+001	-9.300487838138679E+000	-1.548971845124511E+001	-1.550653410139076E+001	-9.086557037230284E+000	-9.086557037230284E+000	-9.300487838138679E+000	-1.550653410139076E+001	
2.400000000000000E+009	-1.558343958680342E+001	-9.226910801308542E+000	-1.557351470108833E+001	-1.558343958680342E+001	-8.706719227590902E+000	-8.706719227590902E+000	-9.226910801308542E+000	-1.558343958680342E+001	
2.412000000000000E+009	-1.573756064983913E+001	-9.198063564733092E+000	-1.572378687300395E+001	-1.573756064983913E+001	-8.266820134718463E+000	-8.266820134718463E+000	-9.198063564733092E+000	-1.573756064983913E+001	
2.424000000000000E+009	-1.599991162041427E+001	-8.871334276969725E+000	-1.598502769618981E+001	-1.599991162041427E+001	-7.809853240917644E+000	-7.809853240917644E+000	-8.871334276969725E+000	-1.599991162041427E+001	
2.436000000000000E+009	-1.647631682295454E+001	-8.448230832197094E+000	-1.647752749173160E+001	-1.647631682295454E+001	-7.360541440133895E+000	-7.360541440133895E+000	-8.448230832197094E+000	-1.647631682295454E+001	
2.448000000000000E+009	-1.671973080350500E+001	-7.971117114128904E+000	-1.670708420977208E+001	-1.671973080350500E+001	-6.754436216157698E+000	-6.754436216157698E+000	-7.971117114128904E+000	-1.671973080350500E+001	
2.460000000000000E+009	-1.691093319192598E+001	-7.389322480337512E+000	-1.690361194155632E+001	-1.691093319192598E+001	-6.195124426481193E+000	-6.195124426481193E+000	-7.389322480337512E+000	-1.691093319192598E+001	
2.472000000000000E+009	-1.718377329158361E+001	-6.952428341760347E+000	-1.718436628738914E+001	-1.718377329158361E+001	-5.644434239752905E+000	-5.644434239752905E+000	-6.952428341760347E+000	-1.718377329158361E+001	
2.484000000000000E+009	-1.766824669507252E+001	-6.376133559032797E+000	-1.766829420649777E+001	-1.766824669507252E+001	-5.163972725755404E+000	-5.163972725755404E+000	-6.376133559032797E+000	-1.766824669507252E+001	
2.496000000000000E+009	-1.820119105224132E+001	-5.942926421733207E+000	-1.820328777772842E+001	-1.820119105224132E+001	-4.734025448229693E+000	-4.734025448229693E+000	-5.942926421733207E+000	-1.820119105224132E+001	
2.508000000000000E+009	-1.870488234718324E+001	-5.534184289993806E+000	-1.871827721032015E+001	-1.870488234718324E+001	-4.339781738474268E+000	-4.339781738474268E+000	-5.534184289993806E+000	-1.870488234718324E+001	
2.520000000000000E+009	-1.947483756639174E+001	-5.124956128294788E+000	-1.948924695427530E+001	-1.947483756639174E+001	-3.976697390057475E+000	-3.976697390057475E+000	-5.124956128294788E+000	-1.947483756639174E+001	
2.532000000000000E+009	-2.040750755776250E+001	-4.708366680110680E+000	-2.040806762835277E+001	-2.040750755776250E+001	-3.583211686501022E+000	-3.583211686501022E+000	-4.708366680110680E+000	-2.040750755776250E+001	
2.544000000000000E+009	-2.140606029263659E+001	-4.303001493619620E+000	-2.140171970754840E+001	-2.140606029263659E+001	-3.131695987134032E+000	-3.131695987134032E+000	-4.303001493619620E+000	-2.140606029263659E+001	
2.556000000000000E+009	-2.255355899130034E+001	-3.909831530861696E+000	-2.254650032301003E+001	-2.255355899130034E+001	-2.656250838751302E+000	-2.656250838751302E+000	-3.909831530861696E+000	-2.255355899130034E+001	
2.568000000000000E+009	-2.500327412019098E+001	-3.513051494419282E+000	-2.500469583168935E+001	-2.500327412019098E+001	-2.167309052187013E+000	-2.167309052187013E+000	-3.513051494419282E+000	-2.500327412019098E+001	
2.580000000000000E+009	-2.831326988349523E+001	-3.138436404116680E+000	-2.832635665745927E+001	-2.831326988349523E+001	-3.390500080187250E+000	-3.390500080187250E+000	-3.138436404116680E+000	-2.831326988349523E+001	
2.592000000000000E+009	-2.238956716593581E+001	-2.779658330086014E+000	-2.240548321764009E+001	-2.238956716593581E+001	-1.458635293543200E+001	-1.458635293543200E+001	-2.779658330086014E+000	-2.238956716593581E+001	
2.604000000000000E+009	-2.356483279348528E+001	-2.505595353353670E+000	-2.356651187080585E+001	-2.356483279348528E+001	-6.494952862925207E+000	-6.494952862925207E+000	-2.505595353353670E+000	-2.356483279348528E+001	
2.616000000000000E+009	-2.569841605403114E+001	-2.229105174172707E+000	-2.569505089841210E+001	-2.569841605403114E+001	-4.703965487343283E+000	-4.703965487343283E+000	-2.229105174172707E+000	-2.569841605403114E+001	
2.628000000000000E+009	-2.821666840288696E+001	-2.015059850391231E+000	-2.823370730379446E+001	-2.821666840288696E+001	-3.930970767300512E+000	-3.930970767300512E+000	-2.015059850391231E+000	-2.821666840288696E+001	
2.640000000000000E+009	-3.129029057493716E+001	-1.850297073057947E+000	-3.132654864760391E+001	-3.129029057493716E+001	-3.451782746671686E+000	-3.451782746671686E+000	-1.850297073057947E+000	-3.129029057493716E+001	
2.652000000000000E+009	-3.332370453321526E+001	-1.838087815730216E+000	-3.333536548353116E+001	-3.332370453321526E+001	-3.099974993248433E+000	-3.099974993248433E+000	-1.838087815730216E+000	-3.332370453321526E+001	
2.664000000000000E+009	-3.044383783230782E+001	-2.082095813071460E+000	-3.047695476086409E+001	-3.044383783230782E+001	-2.820795715469129E+000	-2.820795715469129E+000	-2.082095813071460E+000	-3.044383783230782E+001	
2.676000000000000E+009	-2.670514440034483E+001	-2.732391059731688E+000	-2.671632784075332E+001	-2.670514440034483E+001	-2.607448569219774E+000	-2.607448569219774E+000	-2.732391059731688E+000	-2.670514440034483E+001	
2.688000000000000E+009	-2.368857619242441E+001	-4.020406133048519E+000	-2.369665923988011E+001	-2.368857619242441E+001	-2.409426862430962E+000	-2.409426862430962E+000	-4.020406133048519E+000	-2.368857619242441E+001	
2.700000000000000E+009	-2.177966789958557E+001	-6.257482470848257E+000	-2.179571799107906E+001	-2.177966789958557E+001	-2.283563894189873E+000	-2.283563894189873E+000	-6.257482470848257E+000	-2.177966789958557E+001	
2.712000000000000E+009	-2.069777832580895E+001	-1.002210020930395E+001	-2.069673543503039E+001	-2.069777832580895E+001	-2.187510934748429E+000	-2.187510934748429E+000	-1.002210020930395E+001	-2.069777832580895E+001	
2.724000000000000E+009	-2.017766599889035E+001	-1.625243233780291E+001	-2.014998486442288E+001	-2.017766599889035E+001	-2.118525292933012E+000	-2.118525292933012E+000	-1.625243233780291E+001	-2.017766599889035E+001	
2.736000000000000E+009	-2.000489135811704E+001	-2.385897055952940E+001	-1.998901945265385E+001	-2.000489135811704E+001	-2.082260408394844E+000	-2.082260408394844E+000	-2.385897055952940E+001	-2.000489135811704E+001	
2.748000000000000E+009	-2.012434917099414E+001	-1.640692338991574E+001	-2.011855236242921E+001	-2.012434917099414E+001	-2.055167929311621E+000	-2.055167929311621E+000	-1.640692338991574E+001	-2.012434917099414E+001	
2.760000000000000E+009	-2.050722303160131E+001	-1.212730812353226E+001	-2.051597998161550E+001	-2.050722303160131E+001	-2.018799838521207E+000	-2.018799838521207E+000	-1.212730812353226E+001	-2.050722303160131E+001	
2.772000000000000E+009	-2.110774662263411E+001	-9.655138089548613E+000	-2.112924228691841E+001	-2.110774662263411E+001	-1.954828691620822E+000	-1.954828691620822E+000	-9.655138089548613E+000	-2.110774662263411E+001	
2.784000000000000E+009	-2.168136289433452E+001	-8.111156296588549E+000	-2.168310436883397E+001	-2.168136289433452E+001	-1.882817965019161E+000	-1.882817965019161E+000	-8.111156296588549E+000	-2.168136289433452E+001	
2.796000000000000E+009	-2.221353161492807E+001	-7.058996391949357E+000	-2.222935881227540E+001	-2.221353161492807E+001	-1.824125915839637E+000	-1.824125915839637E+000	-7.058996391949357E+000	-2.221353161492807E+001	
2.808000000000000E+009	-2.273067308207476E+001	-6.245918997056078E+000	-2.273564778233799E+001	-2.273067308207476E+001	-1.765294821169776E+000	-1.765294821169776E+000	-6.245918997056078E+000	-2.273067308207476E+001	
2.820000000000000E+009	-2.307361475452052E+001	-5.548109208852440E+000	-2.308884167231457E+001	-2.307361475452052E+001	-1.724981557881271E+000	-1.724981557881271E+000	-5.548109208852440E+000	-2.307361475452052E+001	
2.832000000000000E+009	-2.364476493920782E+001	-4.989356705435108E+000	-2.368880459677266E+001	-2.364476493920782E+001	-1.697538599020766E+000	-1.697538599020766E+000	-4.989356705435108E+000	-2.364476493920782E+001	
2.844000000000000E+009	-2.402111069724798E+001	-4.540855664565282E+000	-2.405219263602908E+001	-2.402111069724798E+001	-1.670012430664508E+000	-1.670012430664508E+000	-4.540855664565282E+000	-2.402111069724798E+001	
2.856000000000000E+009	-2.440602601797195E+001	-4.180583891820366E+000	-2.443152202614212E+001	-2.440602601797195E+001	-1.633525606047013E+000	-1.633525606047013E+000	-4.180583891820366E+000	-2.440602601797195E+001	
2.868000000000000E+009	-2.482336328988991E+001	-3.892841315013067E+000	-2.486165845675797E+001	-2.482336328988991E+001	-1.583177670623983E+000	-1.583177670623983E+000	-3.892841315013067E+000	-2.482336328988991E+001	
2.880000000000000E+009	-2.525012006304190E+001	-3.659215180821756E+000	-2.525185332006372E+001	-2.525012006304190E+001	-1.537157984245131E+000	-1.537157984245131E+000	-3.659215180821756E+000	-2.525012006304190E+001	
2.892000000000000E+009	-2.577007362869987E+001	-3.427634253466322E+000	-2.576221722542210E+001	-2.577007362869987E+001	-1.493974752761341E+000	-1.493974752761341E+000	-3.427634253466322E+000	-2.577007362869987E+001	
2.904000000000000E+009	-2.623397569836477E+001	-3.194724812373274E+000	-2.620299596556880E+001	-2.623397569836477E+001	-1.445920615154951E+000	-1.445920615154951E+000	-3.194724812373274E+000	-2.623397569836477E+001	
2.916000000000000E+009	-2.657744195519704E+001	-2.975554776565140E+000	-2.656881743194684E+001	-2.657744195519704E+001	-1.406119278242818E+000	-1.406119278242818E+000	-2.975554776565140E+000	-2.657744195519704E+001	
2.928000000000000E+009	-2.709580646184119E+001	-2.792784911176991E+000	-2.706596209039528E+001	-2.709580646184119E+001	-1.376318599030228E+000	-1.376318599030228E+000	-2.792784911176991E+000	-2.709580646184119E+001	
2.940000000000000E+009	-2.765185653024209E+001	-2.661098968605286E+000	-2.761431495124052E+001	-2.765185653024209E+001	-1.354222486289118E+000	-1.354222486289118E+000	-2.661098968605286E+000	-2.765185653024209E+001	
2.952000000000000E+009	-2.820141498357022E+001	-2.565054817794363E+000	-2.815190627722165E+001	-2.820141498357022E+001	-1.348387353072529E+000	-1.348387353072529E+000	-2.565054817794363E+000	-2.820141498357022E+001	
2.964000000000000E+009	-2.870702893102855E+001	-2.495827044097810E+000	-2.865017686364008E+001	-2.870702893102855E+001	-1.342111168233928E+000	-1.342111168233928E+000	-2.495827044097810E+000	-2.870702893102855E+001	
2.976000000000000E+009	-2.916859710250257E+001	-2.435504682860869E+000	-2.912495944103732E+001	-2.916859710250257E+001	-1.337735560042797E+000	-1.337735560042797E+000	-2.435504682860869E+000	-2.916859710250257E+001	
2.988000000000000E+009	-2.950997635647554E+001	-2.399156437568168E+000	-2.948113113792582E+001	-2.950997635647554E+001	-1.318351147566415E+000	-1.318351147566415E+000	-2.399156437568168E+000	-2.950997635647554E+001	
3.000000000000000E+009	-2.986555284004736E+001	-2.352539385552130E+000	-2.982025596338282E+001	-2.986555284004736E+001	-1.299342024930162E+000	-1.299342024930162E+000	-2.352539385552130E+000	-2.986555284004736E+001	
