# Version 1.00
#
freq[Hz]	Trc1_S11[dB]	Trc2_S11[dB]	Trc3_S22[dB]	Trc4_S21[dB]	
2.665625000000000E+009	-5.183745437502062E+000	-5.183745437502062E+000	-8.693207196344559E+000	-2.388601142809311E+001	
2.668750000000000E+009	-5.278740747194800E+000	-5.278740747194800E+000	-8.847249547637109E+000	-2.410977336129523E+001	
2.671875000000000E+009	-5.406694812782571E+000	-5.406694812782571E+000	-9.021000306933678E+000	-2.427366858525555E+001	
2.675000000000000E+009	-5.597594707498593E+000	-5.597594707498593E+000	-9.176053098299763E+000	-2.434018524074573E+001	
2.678125000000000E+009	-5.830107623201671E+000	-5.830107623201671E+000	-9.356704292921265E+000	-2.449207229746127E+001	
2.681250000000000E+009	-6.047686924492067E+000	-6.047686924492067E+000	-9.569989987747364E+000	-2.452293170072563E+001	
2.684375000000000E+009	-6.282383418255096E+000	-6.282383418255096E+000	-9.748160053794175E+000	-2.453521832033141E+001	
2.687500000000000E+009	-6.530450858351420E+000	-6.530450858351420E+000	-9.931321404987584E+000	-2.456898380188479E+001	
2.690625000000000E+009	-6.770861482359708E+000	-6.770861482359708E+000	-1.014509023824759E+001	-2.472244169586934E+001	
2.693750000000000E+009	-7.019283108267451E+000	-7.019283108267451E+000	-1.038654490540825E+001	-2.483821021663308E+001	
2.696875000000000E+009	-7.284871980257699E+000	-7.284871980257699E+000	-1.057368872027087E+001	-2.484044297616133E+001	
2.700000000000000E+009	-7.621021670182161E+000	-7.621021670182161E+000	-1.067942635361420E+001	-2.482379519796450E+001	
2.703125000000000E+009	-7.982277269326617E+000	-7.982277269326617E+000	-1.079670111862898E+001	-2.476724832675619E+001	
2.706250000000000E+009	-8.327497992233273E+000	-8.327497992233273E+000	-1.099679813712614E+001	-2.476450060319113E+001	
2.709375000000000E+009	-8.630443249080976E+000	-8.630443249080976E+000	-1.128099219899498E+001	-2.466003005293351E+001	
2.712500000000000E+009	-8.896225254013709E+000	-8.896225254013709E+000	-1.161692506090352E+001	-2.446488169828034E+001	
2.715625000000000E+009	-9.157309776796822E+000	-9.157309776796822E+000	-1.195676315375081E+001	-2.429929788302157E+001	
2.718750000000000E+009	-9.427390465146640E+000	-9.427390465146640E+000	-1.223934253507924E+001	-2.423310087190973E+001	
2.721875000000000E+009	-9.734237484916891E+000	-9.734237484916891E+000	-1.247447942404676E+001	-2.428269665948152E+001	
2.725000000000000E+009	-1.007427607392095E+001	-1.007427607392095E+001	-1.278586411224217E+001	-2.432641543791393E+001	
2.728125000000000E+009	-1.047016502053037E+001	-1.047016502053037E+001	-1.311631717918245E+001	-2.439054202525784E+001	
2.731250000000000E+009	-1.089062026943257E+001	-1.089062026943257E+001	-1.341487291747613E+001	-2.456858720059589E+001	
2.734375000000000E+009	-1.131233245559575E+001	-1.131233245559575E+001	-1.364216102300805E+001	-2.480920402210197E+001	
2.737500000000000E+009	-1.178118882563122E+001	-1.178118882563122E+001	-1.386976488402272E+001	-2.505338428737978E+001	
2.740625000000000E+009	-1.227782871084258E+001	-1.227782871084258E+001	-1.408872430545620E+001	-2.531814610968506E+001	
2.743750000000000E+009	-1.274283003766234E+001	-1.274283003766234E+001	-1.428223069256484E+001	-2.539537123593580E+001	
2.746875000000000E+009	-1.319401658916978E+001	-1.319401658916978E+001	-1.444215303635653E+001	-2.530357935304785E+001	
2.750000000000000E+009	-1.362773691057390E+001	-1.362773691057390E+001	-1.461194490311347E+001	-2.531544014926804E+001	
2.753125000000000E+009	-1.404129968727121E+001	-1.404129968727121E+001	-1.484719606648303E+001	-2.546058926929765E+001	
2.756250000000000E+009	-1.436025977203658E+001	-1.436025977203658E+001	-1.520200462211310E+001	-2.549382306880352E+001	
2.759375000000000E+009	-1.471494906335622E+001	-1.471494906335622E+001	-1.557253937964255E+001	-2.546793248299395E+001	
2.762500000000000E+009	-1.495817802087240E+001	-1.495817802087240E+001	-1.584051542077590E+001	-2.541281231726088E+001	
2.765625000000000E+009	-1.499252505594653E+001	-1.499252505594653E+001	-1.597307797216846E+001	-2.537936532618051E+001	
2.768750000000000E+009	-1.495089345286689E+001	-1.495089345286689E+001	-1.607448242722296E+001	-2.535349699016241E+001	
2.771875000000000E+009	-1.497861688900105E+001	-1.497861688900105E+001	-1.622446543326410E+001	-2.527671945022836E+001	
2.775000000000000E+009	-1.499662293222316E+001	-1.499662293222316E+001	-1.644964561235167E+001	-2.516884083445851E+001	
2.778125000000000E+009	-1.508423365844955E+001	-1.508423365844955E+001	-1.678449674346539E+001	-2.508482243685434E+001	
2.781250000000000E+009	-1.516523960739208E+001	-1.516523960739208E+001	-1.719007673635912E+001	-2.510288567243190E+001	
2.784375000000000E+009	-1.516763827601731E+001	-1.516763827601731E+001	-1.756363259003138E+001	-2.521948146114128E+001	
2.787500000000000E+009	-1.503805255896001E+001	-1.503805255896001E+001	-1.794643886810512E+001	-2.542232513660057E+001	
2.790625000000000E+009	-1.482146553870246E+001	-1.482146553870246E+001	-1.834012519008124E+001	-2.548844480912628E+001	
2.793750000000000E+009	-1.452605046862167E+001	-1.452605046862167E+001	-1.865421545344725E+001	-2.555685757166521E+001	
2.796875000000000E+009	-1.420201551375408E+001	-1.420201551375408E+001	-1.895093722129200E+001	-2.567394819462397E+001	
2.800000000000000E+009	-1.387813572778557E+001	-1.387813572778557E+001	-1.924354114661752E+001	-2.572363010414154E+001	
2.803125000000000E+009	-1.357362908926406E+001	-1.357362908926406E+001	-1.942669052134602E+001	-2.582760674696471E+001	
2.806250000000000E+009	-1.324696793495090E+001	-1.324696793495090E+001	-1.957080815164921E+001	-2.616402736393772E+001	
2.809375000000000E+009	-1.289602996792390E+001	-1.289602996792390E+001	-1.980140938612190E+001	-2.674606649852295E+001	
2.812500000000000E+009	-1.259543630345987E+001	-1.259543630345987E+001	-1.993602222594906E+001	-2.730159640800127E+001	
2.815625000000000E+009	-1.228587620248334E+001	-1.228587620248334E+001	-2.013944586109324E+001	-2.758976816957901E+001	
2.818750000000000E+009	-1.189348829802791E+001	-1.189348829802791E+001	-2.049489038181406E+001	-2.764722070866687E+001	
2.821875000000000E+009	-1.158675070368957E+001	-1.158675070368957E+001	-2.077609233777909E+001	-2.745046516698149E+001	
2.825000000000000E+009	-1.128301296699292E+001	-1.128301296699292E+001	-2.089033051655579E+001	-2.732833958457651E+001	
2.828125000000000E+009	-1.094024668378418E+001	-1.094024668378418E+001	-2.091567968554033E+001	-2.709554895458213E+001	
2.831250000000000E+009	-1.065326198579072E+001	-1.065326198579072E+001	-2.087234543852045E+001	-2.671743072770333E+001	
2.834375000000000E+009	-1.043865568271534E+001	-1.043865568271534E+001	-2.086493925311022E+001	-2.647159942156545E+001	
2.837500000000000E+009	-1.022546992317213E+001	-1.022546992317213E+001	-2.080069866904430E+001	-2.645420607692541E+001	
2.840625000000000E+009	-1.001081274499741E+001	-1.001081274499741E+001	-2.077272296003074E+001	-2.649337454360541E+001	
2.843750000000000E+009	-9.796886683218251E+000	-9.796886683218251E+000	-2.093567713486963E+001	-2.651342249977063E+001	
2.846875000000000E+009	-9.589989351683679E+000	-9.589989351683679E+000	-2.124333215553756E+001	-2.665822087664087E+001	
2.850000000000000E+009	-9.366903194810250E+000	-9.366903194810250E+000	-2.159989548586431E+001	-2.680997691805116E+001	
2.853125000000000E+009	-9.164004715865303E+000	-9.164004715865303E+000	-2.192231264402194E+001	-2.681917015463184E+001	
2.856250000000000E+009	-9.030120642577142E+000	-9.030120642577142E+000	-2.211628812974191E+001	-2.666807906933816E+001	
2.859375000000000E+009	-8.873486784593681E+000	-8.873486784593681E+000	-2.209694524375785E+001	-2.670840684070036E+001	
2.862500000000000E+009	-8.711052525564345E+000	-8.711052525564345E+000	-2.189779445708806E+001	-2.696719717238160E+001	
2.865625000000000E+009	-8.583476214219209E+000	-8.583476214219209E+000	-2.167449832509383E+001	-2.736449277455385E+001	
2.868750000000000E+009	-8.522183195733229E+000	-8.522183195733229E+000	-2.138811516838411E+001	-2.767864156365365E+001	
2.871875000000000E+009	-8.447603740474772E+000	-8.447603740474772E+000	-2.102262760228656E+001	-2.767631299201906E+001	
2.875000000000000E+009	-8.359434614803337E+000	-8.359434614803337E+000	-2.059970031935047E+001	-2.746645354452601E+001	
2.878125000000000E+009	-8.241281500510244E+000	-8.241281500510244E+000	-2.016672884895484E+001	-2.726928785995985E+001	
2.881250000000000E+009	-8.061014296733921E+000	-8.061014296733921E+000	-1.973409293465054E+001	-2.732557483110373E+001	
2.884375000000000E+009	-7.821978885422134E+000	-7.821978885422134E+000	-1.946499354716243E+001	-2.731129531210007E+001	
2.887500000000000E+009	-7.640817904246671E+000	-7.640817904246671E+000	-1.927417648574985E+001	-2.713976069349691E+001	
2.890625000000000E+009	-7.485245416532102E+000	-7.485245416532102E+000	-1.904796131561622E+001	-2.701441717785655E+001	
2.893750000000000E+009	-7.337339534741532E+000	-7.337339534741532E+000	-1.887238991516167E+001	-2.697505678002098E+001	
2.896875000000000E+009	-7.192560456118677E+000	-7.192560456118677E+000	-1.869774472750147E+001	-2.698263254244336E+001	
2.900000000000000E+009	-7.091409525785788E+000	-7.091409525785788E+000	-1.857476687961554E+001	-2.690740818662950E+001	
2.903125000000000E+009	-7.056011236269713E+000	-7.056011236269713E+000	-1.830256686000357E+001	-2.690527937678786E+001	
2.906250000000000E+009	-7.041386087750430E+000	-7.041386087750430E+000	-1.804772220676548E+001	-2.700761690128296E+001	
2.909375000000000E+009	-6.984937675930851E+000	-6.984937675930851E+000	-1.791095636235874E+001	-2.702050947791968E+001	
2.912500000000000E+009	-6.904533179252733E+000	-6.904533179252733E+000	-1.793247672524818E+001	-2.699965323136172E+001	
2.915625000000000E+009	-6.831937689059993E+000	-6.831937689059993E+000	-1.811079104007272E+001	-2.690998058549853E+001	
2.918750000000000E+009	-6.760994387938003E+000	-6.760994387938003E+000	-1.817350574921445E+001	-2.680685985402812E+001	
2.921875000000000E+009	-6.679539998600149E+000	-6.679539998600149E+000	-1.813793982283139E+001	-2.683116121691077E+001	
2.925000000000000E+009	-6.578089016597886E+000	-6.578089016597886E+000	-1.805523088819587E+001	-2.680771479293547E+001	
2.928125000000000E+009	-6.477593694351961E+000	-6.477593694351961E+000	-1.791581935723704E+001	-2.672075205211447E+001	
2.931250000000000E+009	-6.345554419968456E+000	-6.345554419968456E+000	-1.771208229325203E+001	-2.690236486249610E+001	
2.934375000000000E+009	-6.247810830494527E+000	-6.247810830494527E+000	-1.741390441574200E+001	-2.728879432716496E+001	
2.937500000000000E+009	-6.150598606868077E+000	-6.150598606868077E+000	-1.705328264301045E+001	-2.765371515747698E+001	
2.940625000000000E+009	-6.076715076277132E+000	-6.076715076277132E+000	-1.660898450226484E+001	-2.781026957700111E+001	
2.943750000000000E+009	-6.007295360832456E+000	-6.007295360832456E+000	-1.626481456642440E+001	-2.785160020801389E+001	
2.946875000000000E+009	-5.938142366007900E+000	-5.938142366007900E+000	-1.598747065793836E+001	-2.781137335026096E+001	
2.950000000000000E+009	-5.840012309559873E+000	-5.840012309559873E+000	-1.572159972442991E+001	-2.760247648545349E+001	
2.953125000000000E+009	-5.765050625332698E+000	-5.765050625332698E+000	-1.545169222233640E+001	-2.729855758343912E+001	
2.956250000000000E+009	-5.722792609022658E+000	-5.722792609022658E+000	-1.523321787408302E+001	-2.702720998236272E+001	
2.959375000000000E+009	-5.700893330973438E+000	-5.700893330973438E+000	-1.507876264762584E+001	-2.686942968054985E+001	
2.962500000000000E+009	-5.689391295319654E+000	-5.689391295319654E+000	-1.499733170240040E+001	-2.690961627040230E+001	
2.965625000000000E+009	-5.725695805039132E+000	-5.725695805039132E+000	-1.495604915743383E+001	-2.692499049096601E+001	
2.968750000000000E+009	-5.753546120369458E+000	-5.753546120369458E+000	-1.481944894550674E+001	-2.702068872096049E+001	
2.971875000000000E+009	-5.785392843982020E+000	-5.785392843982020E+000	-1.460342861521272E+001	-2.698901247055976E+001	
2.975000000000000E+009	-5.808759632880718E+000	-5.808759632880718E+000	-1.433720161043818E+001	-2.700572973590053E+001	
2.978125000000000E+009	-5.876164936141231E+000	-5.876164936141231E+000	-1.410583983663669E+001	-2.703916592890138E+001	
2.981250000000000E+009	-5.918797075508672E+000	-5.918797075508672E+000	-1.394664429827848E+001	-2.684283037253839E+001	
2.984375000000000E+009	-5.921286367145593E+000	-5.921286367145593E+000	-1.379798434149224E+001	-2.675151559559184E+001	
2.987500000000000E+009	-5.894261236308537E+000	-5.894261236308537E+000	-1.366390071208293E+001	-2.695485602579893E+001	
2.990625000000000E+009	-5.883929639582053E+000	-5.883929639582053E+000	-1.354302151543747E+001	-2.724299563157264E+001	
2.993750000000000E+009	-5.886891911282487E+000	-5.886891911282487E+000	-1.346525847369470E+001	-2.745730895124024E+001	
2.996875000000000E+009	-5.901092082121199E+000	-5.901092082121199E+000	-1.340015819134330E+001	-2.762443499215961E+001	
3.000000000000000E+009	-5.905230859429927E+000	-5.905230859429927E+000	-1.329248396683459E+001	-2.792466020615944E+001	
