        Frequency / MHz                S1,1/abs,dB
                    2792                      -3.0978025
                  2794.6                      -3.0530241
                  2797.2                       -3.008437
                  2799.8                      -2.9638447
                  2802.4                      -2.9192968
                    2805                      -2.8750054
                  2807.6                      -2.8312071
                  2810.2                      -2.7880551
                  2812.8                      -2.7455016
                  2815.4                      -2.7033987
                    2818                      -2.6616276
                  2820.6                      -2.6202166
                  2823.2                      -2.5793524
                  2825.8                      -2.5393171
                  2828.4                      -2.5002957
                    2831                      -2.4623055
                  2833.6                      -2.4252167
                  2836.2                      -2.3888443
                  2838.8                      -2.3531191
                  2841.4                      -2.3181626
                    2844                      -2.2842044
                  2846.6                      -2.2514927
                  2849.2                      -2.2201508
                  2851.8                      -2.1901231
                  2854.4                      -2.1612797
                    2857                      -2.1335415
                  2859.6                      -2.1069878
                  2862.2                      -2.0818436
                  2864.8                      -2.0584021
                  2867.4                      -2.0368665
                    2870                      -2.0172815
                  2872.6                      -1.9995293
                  2875.2                      -1.9834491
                  2877.8                      -1.9689257
                  2880.4                      -1.9559221
                    2883                      -1.9444157
                  2885.6                      -1.9342743
                  2888.2                      -1.9251653
                  2890.8                      -1.9165474
                  2893.4                      -1.9077789
                    2896                      -1.8982667
                  2898.6                      -1.8875865
                  2901.2                      -1.8755224
                  2903.8                      -1.8620017
                  2906.4                      -1.8469908
                    2909                      -1.8304517
                  2911.6                      -1.8123441
                  2914.2                      -1.7927082
                  2916.8                        -1.77174
                  2919.4                      -1.7497713
                    2922                      -1.7272024
                  2924.6                      -1.7043711
                  2927.2                      -1.6814551
                  2929.8                      -1.6585065
                  2932.4                      -1.6355145
                    2935                       -1.612525
                  2937.6                      -1.5896921
                  2940.2                      -1.5672317
                  2942.8                      -1.5453289
                  2945.4                      -1.5240524
                    2948                      -1.5033222
                  2950.6                      -1.4830027
                  2953.2                      -1.4630104
                  2955.8                        -1.44337
                  2958.4                      -1.4242264
                    2961                        -1.40574
                  2963.6                      -1.3879818
                  2966.2                      -1.3708858
                  2968.8                      -1.3543001
                  2971.4                      -1.3380891
                    2974                      -1.3222319
                  2976.6                       -1.306843
                  2979.2                      -1.2920965
                  2981.8                      -1.2781141
                  2984.4                       -1.264882
                    2987                      -1.2522577
                  2989.6                      -1.2400648
                  2992.2                      -1.2282002
                  2994.8                      -1.2167011
                  2997.4                      -1.2056927
                    3000                      -1.1952823

        Frequency / MHz                S1,2/abs,dB
----------------------------------------------------------------------
                     400                      -46.555553
                   402.6                      -46.413546
                   405.2                       -46.29099
                   407.8                      -46.202908
                   410.4                      -46.145286
                     413                      -46.099007
                   415.6                      -46.040224
                   418.2                      -45.952631
                   420.8                      -45.835205
                   423.4                       -45.70094
                     426                      -45.568361
                   428.6                      -45.451899
                   431.2                      -45.355999
                   433.8                      -45.274473
                   436.4                      -45.194354
                     439                      -45.102283
                   441.6                      -44.990557
                   444.2                      -44.859989
                   446.8                      -44.718591
                   449.4                      -44.577334
                     452                      -44.445291
                   454.6                      -44.326132
                   457.2                      -44.216956
                   459.8                      -44.109661
                   462.4                      -43.994276
                     465                      -43.863045
                   467.6                      -43.713779
                   470.2                      -43.551058
                   472.8                      -43.384513
                   475.4                      -43.224692
                     478                      -43.078276
                   480.6                      -42.944819
                   483.2                      -42.816286
                   485.8                      -42.679821
                   488.4                       -42.52328
                     491                      -42.341639
                   493.6                      -42.140721
                   496.2                      -41.935182
                   498.8                      -41.741465
                   501.4                       -41.56966
                     504                      -41.417855
                   506.6                      -41.271226
                   509.2                      -41.107371
                   511.8                       -40.90768
                   514.4                      -40.669225
                     517                      -40.408309
                   519.6                      -40.152477
                   522.2                      -39.926368
                   524.8                      -39.738809
                   527.4                      -39.575716
                     530                      -39.402856
                   532.6                      -39.182059
                   535.2                      -38.895065
                   537.8                      -38.557634
                   540.4                      -38.211949
                     543                      -37.903941
                   545.6                      -37.659549
                   548.2                      -37.467793
                   550.8                      -37.277776
                   553.4                      -37.019781
                     556                      -36.647888
                   558.6                       -36.17445
                   561.2                      -35.665306
                   563.8                      -35.202607
                   566.4                      -34.842006
                     569                      -34.577663
                   571.6                      -34.324762
                   574.2                      -33.942817
                   576.8                      -33.316181
                   579.4                      -32.444931
                     582                      -31.460713
                   584.6                      -30.568034
                   587.2                      -29.974824
                   589.8                      -29.831746
                   592.4                      -30.188215
                     595                       -31.00178
                   597.6                      -32.194286
                   600.2                       -33.69016
                   602.8                      -35.378073
                   605.4                      -36.945089
                     608                      -37.707793
                   610.6                      -37.205932
                   613.2                      -36.001117
                   615.8                      -34.838513
                   618.4                      -34.006249
                     621                      -33.487178
                   623.6                      -33.138719
                   626.2                      -32.787132
                   628.8                      -32.304388
                   631.4                      -31.671562
                     634                       -30.97212
                   636.6                      -30.314487
                   639.2                      -29.762058
                   641.8                      -29.314757
                   644.4                      -28.926022
                     647                      -28.531706
                   649.6                      -28.081689
                   652.2                      -27.564494
                   654.8                      -27.008767
                   657.4                      -26.459516
                     660                      -25.950054
                   662.6                      -25.489316
                   665.2                      -25.064445
                   667.8                      -24.650713
                   670.4                       -24.22369
                     673                      -23.770544
                   675.6                      -23.295545
                   678.2                      -22.816485
                   680.8                      -22.355441
                   683.4                      -21.929962
                     686                      -21.547002
                   688.6                       -21.20026
                   691.2                      -20.872345
                   693.8                      -20.543583
                   696.4                      -20.204086
                     699                      -19.860847
                   701.6                      -19.534589
                   704.2                      -19.248304
                   706.8                      -19.014026
                   709.4                      -18.825247
                     712                      -18.659955
                   714.6                      -18.493474
                   717.2                      -18.313152
                   719.8                      -18.124926
                   722.4                      -17.947732
                     725                      -17.800164
                   727.6                      -17.688418
                   730.2                      -17.602556
                   732.8                      -17.522642
                   735.4                      -17.430135
                     738                       -17.31762
                   740.6                      -17.191198
                   743.2                      -17.064775
                   745.8                      -16.950469
                   748.4                       -16.85146
                     751                      -16.760924
                   753.6                      -16.666643
                   756.2                      -16.557842
                   758.8                      -16.430443
                   761.4                      -16.288169
                     764                      -16.139244
                   766.6                      -15.991218
                   769.2                      -15.847019
                   771.8                      -15.704096
                   774.4                      -15.556464
                     777                      -15.398009
                   779.6                      -15.225446
                   782.2                      -15.039495
                   784.8                      -14.844068
                   787.4                      -14.644023
                     790                      -14.442834
                   792.6                       -14.24122
                   795.2                      -14.037165
                   797.8                      -13.827055
                   800.4                      -13.607525
                     803                      -13.377171
                   805.6                      -13.137315
                   808.2                      -12.891521
                   810.8                      -12.643948
                   813.4                      -12.397466
                     816                      -12.152379
                   818.6                      -11.906485
                   821.2                      -11.656464
                   823.8                       -11.39998
                   826.4                      -11.137385
                     829                      -10.871904
                   831.6                      -10.608311
                   834.2                      -10.350703
                   836.8                      -10.100689
                   839.4                      -9.8570771
                     842                      -9.6171283
                   844.6                      -9.3787925
                   847.2                      -9.1425242
                   849.8                      -8.9116941
                   852.4                      -8.6912902
                     855                      -8.4857704
                   857.6                       -8.297344
                   860.2                       -8.125591
                   862.8                      -7.9685865
                   865.4                      -7.8247956
                     868                      -7.6946366
                   870.6                      -7.5807809
                   873.2                      -7.4871765
                   875.8                      -7.4172958
                   878.4                      -7.3726773
                     881                      -7.3525488
                   883.6                      -7.3545758
                   886.2                      -7.3763165
                   888.8                      -7.4165682
                   891.4                      -7.4758779
                     894                      -7.5559958
                   896.6                      -7.6584961
                   899.2                      -7.7835449
                   901.8                      -7.9293317
                   904.4                      -8.0925708
                     907                       -8.269827
                   909.6                      -8.4588244
                   912.2                      -8.6591616
                   914.8                      -8.8718144
                   917.4                      -9.0979029
                     920                      -9.3373642
                   922.6                      -9.5884051
                   925.2                      -9.8480164
                   927.8                       -10.11332
                   930.4                      -10.382808
                     933                      -10.656808
                   935.6                      -10.936808
                   938.2                      -11.224152
                   940.8                      -11.518904
                   943.4                      -11.819601
                     946                      -12.124054
                   948.6                      -12.430566
                   951.2                      -12.738865
                   953.8                      -13.050078
                   956.4                      -13.365843
                     959                      -13.687199
                   961.6                      -14.013971
                   964.2                      -14.344996
                   966.8                      -14.678999
                   969.4                      -15.015418
                     972                       -15.35477
                   974.6                      -15.698175
                   977.2                      -16.046644
                   979.8                      -16.400549
                   982.4                      -16.759524
                     985                      -17.122958
                   987.6                      -17.490475
                   990.2                      -17.862168
                   992.8                      -18.238442
                   995.4                      -18.619699
                     998                      -19.006151
                  1000.6                      -19.397834
                  1003.2                      -19.794849
                  1005.8                       -20.19745
                  1008.4                       -20.60594
                    1011                      -21.020463
                  1013.6                      -21.440918
                  1016.2                      -21.867162
                  1018.8                      -22.299442
                  1021.4                      -22.738676
                    1024                      -23.186415
                  1026.6                      -23.644395
                  1029.2                      -24.114071
                  1031.8                      -24.596501
                  1034.4                      -25.092895
                    1037                      -25.605569
                  1039.6                      -26.139026
                  1042.2                      -26.700672
                  1044.8                      -27.301293
                  1047.4                      -27.956091
                    1050                      -28.687611
                  1052.6                      -29.533246
                  1055.2                      -30.562848
                  1057.8                      -31.924173
                  1060.4                      -33.990054
                    1063                       -38.08252
                  1065.6                      -52.339944
                  1068.2                      -30.998892
                  1070.8                      -22.160944
                  1073.4                        -22.8761
                    1076                      -25.047132
                  1078.6                      -26.596764
                  1081.2                      -27.746596
                  1083.8                      -28.668879
                  1086.4                       -29.45459
                    1089                      -30.152811
                  1091.6                      -30.791041
                  1094.2                      -31.385539
                  1096.8                      -31.947038
                  1099.4                      -32.483801
                    1102                      -33.002833
                  1104.6                      -33.509886
                  1107.2                      -34.008964
                  1109.8                      -34.502154
                  1112.4                      -34.990109
                    1115                      -35.473005
                  1117.6                      -35.951481
                  1120.2                      -36.427052
                  1122.8                      -36.901923
                  1125.4                      -37.378262
                    1128                      -37.857541
                  1130.6                      -38.340312
                  1133.2                       -38.82648
                  1135.8                      -39.315886
                  1138.4                      -39.808839
                    1141                      -40.306274
                  1143.6                      -40.809567
                  1146.2                      -41.320208
                  1148.8                        -41.8395
                  1151.4                      -42.368472
                    1154                      -42.907938
                  1156.6                      -43.458573
                  1159.2                      -44.020906
                  1161.8                       -44.59532
                  1164.4                      -45.182165
                    1167                       -45.78201
                  1169.6                      -46.395864
                  1172.2                      -47.024991
                  1174.8                      -47.670261
                  1177.4                      -48.330906
                    1180                      -49.003222
                  1182.6                      -49.679919
                  1185.2                      -50.350482
                  1187.8                      -51.002544
                  1190.4                      -51.623867
                    1193                      -52.203714
                  1195.6                      -52.733459
                  1198.2                      -53.205171
                  1200.8                       -53.60874
                  1203.4                      -53.928423
                    1206                      -54.142376
                  1208.6                      -54.227536
                  1211.2                      -54.169353
                  1213.8                      -53.969391
                  1216.4                      -53.645486
                    1219                      -53.225445
                  1221.6                      -52.739182
                  1224.2                      -52.213076
                  1226.8                      -51.667311
                  1229.4                      -51.115911
                    1232                       -50.56766
                  1234.6                      -50.027636
                  1237.2                      -49.498704
                  1239.8                      -48.982106
                  1242.4                      -48.477783
                    1245                      -47.984238
                  1247.6                      -47.498957
                  1250.2                      -47.018666
                  1252.8                      -46.540262
                  1255.4                      -46.061228
                    1258                      -45.579637
                  1260.6                      -45.093693
                  1263.2                      -44.601005
                  1265.8                      -44.098558
                  1268.4                      -43.583151
                    1271                      -43.052749
                  1273.6                      -42.508295
                  1276.2                       -41.95503
                  1278.8                      -41.403179
                  1281.4                       -40.86753
                    1284                      -40.366176
                  1286.6                      -39.918229
                  1289.2                      -39.540942
                  1291.8                        -39.2463
                  1294.4                      -39.038275
                    1297                      -38.911477
                  1299.6                      -38.852248
                  1302.2                      -38.841798
                  1304.8                      -38.860226
                  1307.4                      -38.890091
                    1310                      -38.918482
                  1312.6                      -38.937617
                  1315.2                      -38.943942
                  1317.8                      -38.936539
                  1320.4                      -38.915728
                    1323                      -38.881998
                  1325.6                      -38.835549
                  1328.2                      -38.776515
                  1330.8                      -38.705294
                  1333.4                      -38.622904
                    1336                      -38.530942
                  1338.6                      -38.431284
                  1341.2                      -38.325617
                  1343.8                      -38.215066
                  1346.4                      -38.100066
                    1349                      -37.980572
                  1351.6                       -37.85643
                  1354.2                      -37.727788
                  1356.8                      -37.595246
                  1359.4                      -37.459771
                    1362                      -37.322363
                  1364.6                      -37.183738
                  1367.2                       -37.04411
                  1369.8                      -36.903249
                  1372.4                      -36.760736
                    1375                      -36.616321
                  1377.6                      -36.470158
                  1380.2                      -36.322854
                  1382.8                      -36.175272
                  1385.4                      -36.028235
                    1388                      -35.882238
                  1390.6                      -35.737374
                  1393.2                      -35.593465
                  1395.8                      -35.450401
                  1398.4                      -35.308505
                    1401                      -35.168794
                  1403.6                      -35.032962
                  1406.2                      -34.903197
                  1408.8                       -34.78187
                  1411.4                      -34.671355
                    1414                      -34.574174
                  1416.6                      -34.493563
                  1419.2                        -34.4343
                  1421.8                      -34.403588
                  1424.4                      -34.411668
                    1427                      -34.471697
                  1429.6                      -34.598479
                  1432.2                      -34.805658
                  1434.8                      -35.100535
                  1437.4                      -35.476014
                    1440                      -35.899987
                  1442.6                       -36.30744
                  1445.2                      -36.606727
                  1447.8                      -36.711639
                  1450.4                      -36.586862
                    1453                      -36.265472
                  1455.6                      -35.820844
                  1458.2                      -35.325181
                  1460.8                      -34.827902
                  1463.4                       -34.35463
                    1466                      -33.914529
                  1468.6                      -33.507774
                  1471.2                      -33.130949
                  1473.8                      -32.780068
                  1476.4                      -32.451694
                    1479                      -32.143094
                  1481.6                       -31.85192
                  1484.2                      -31.575829
                  1486.8                      -31.312369
                  1489.4                      -31.059119
                    1492                       -30.81401
                  1494.6                      -30.575509
                  1497.2                      -30.342679
                  1499.8                      -30.115003
                  1502.4                      -29.892113
                    1505                      -29.673563
                  1507.6                      -29.458736
                  1510.2                       -29.24689
                  1512.8                      -29.037318
                  1515.4                      -28.829531
                    1518                       -28.62331
                  1520.6                      -28.418634
                  1523.2                      -28.215548
                  1525.8                      -28.014039
                  1528.4                      -27.813931
                    1531                      -27.614905
                  1533.6                      -27.416628
                  1536.2                      -27.218851
                  1538.8                      -27.021502
                  1541.4                      -26.824643
                    1544                      -26.628424
                  1546.6                       -26.43294
                  1549.2                      -26.238171
                  1551.8                      -26.043961
                  1554.4                      -25.850093
                    1557                      -25.656395
                  1559.6                      -25.462826
                  1562.2                      -25.269472
                  1564.8                      -25.076499
                  1567.4                      -24.884055
                    1570                      -24.692202
                  1572.6                      -24.500853
                  1575.2                      -24.309849
                  1577.8                      -24.119061
                  1580.4                       -23.92845
                    1583                      -23.738103
                  1585.6                      -23.548201
                  1588.2                      -23.358921
                  1590.8                      -23.170356
                  1593.4                      -22.982469
                    1596                      -22.795152
                  1598.6                      -22.608298
                  1601.2                      -22.421883
                  1603.8                      -22.236003
                  1606.4                       -22.05083
                    1609                      -21.866543
                  1611.6                      -21.683264
                  1614.2                      -21.500992
                  1616.8                      -21.319658
                  1619.4                      -21.139195
                    1622                      -20.959611
                  1624.6                      -20.780998
                  1627.2                      -20.603509
                  1629.8                      -20.427322
                  1632.4                       -20.25255
                    1635                      -20.079226
                  1637.6                      -19.907336
                  1640.2                      -19.736866
                  1642.8                      -19.567853
                  1645.4                      -19.400387
                    1648                      -19.234604
                  1650.6                      -19.070641
                  1653.2                      -18.908597
                  1655.8                      -18.748538
                  1658.4                      -18.590498
                    1661                      -18.434522
                  1663.6                      -18.280692
                  1666.2                      -18.129093
                  1668.8                      -17.979823
                  1671.4                      -17.832967
                    1674                      -17.688609
                  1676.6                      -17.546817
                  1679.2                      -17.407678
                  1681.8                      -17.271305
                  1684.4                       -17.13781
                    1687                       -17.00728
                  1689.6                      -16.879775
                  1692.2                      -16.755331
                  1694.8                      -16.633992
                  1697.4                      -16.515827
                    1700                      -16.400971
                  1702.6                      -16.289589
                  1705.2                      -16.181834
                  1707.8                      -16.077821
                  1710.4                       -15.97759
                    1713                      -15.881144
                  1715.6                      -15.788506
                  1718.2                      -15.699757
                  1720.8                       -15.61507
                  1723.4                      -15.534688
                    1726                      -15.458868
                  1728.6                      -15.387806
                  1731.2                      -15.321625
                  1733.8                        -15.2604
                  1736.4                       -15.20422
                    1739                      -15.153267
                  1741.6                      -15.107873
                  1744.2                      -15.068513
                  1746.8                      -15.035748
                  1749.4                      -15.010163
                    1752                      -14.992321
                  1754.6                      -14.982766
                  1757.2                      -14.982124
                  1759.8                      -14.991203
                  1762.4                      -15.011128
                    1765                      -15.043408
                  1767.6                      -15.089937
                  1770.2                      -15.152962
                  1772.8                       -15.23502
                  1775.4                      -15.338935
                    1778                      -15.467851
                  1780.6                      -15.625451
                  1783.2                      -15.816096
                  1785.8                      -16.044821
                  1788.4                       -16.31722
                    1791                      -16.638851
                  1793.6                      -17.014109
                  1796.2                      -17.444664
                  1798.8                      -17.927335
                  1801.4                       -18.45176
                    1804                      -18.997955
                  1806.6                      -19.535228
                  1809.2                      -20.023807
                  1811.8                       -20.42116
                  1814.4                      -20.693015
                    1817                       -20.82457
                  1819.6                      -20.825331
                  1822.2                      -20.723911
                  1824.8                      -20.556781
                  1827.4                      -20.357938
                    1830                       -20.15343
                  1832.6                      -19.960255
                  1835.2                      -19.787982
                  1837.8                      -19.641099
                  1840.4                      -19.521072
                    1843                      -19.427874
                  1845.6                      -19.360861
                  1848.2                      -19.319117
                  1850.8                      -19.301504
                  1853.4                       -19.30664
                    1856                      -19.332904
                  1858.6                      -19.378576
                  1861.2                      -19.442012
                  1863.8                      -19.521852
                  1866.4                      -19.617139
                    1869                      -19.727284
                  1871.6                      -19.851929
                  1874.2                      -19.990794
                  1876.8                      -20.143486
                  1879.4                      -20.309451
                    1882                      -20.487988
                  1884.6                      -20.678469
                  1887.2                      -20.880442
                  1889.8                      -21.093696
                  1892.4                      -21.318291
                    1895                      -21.554436
                  1897.6                      -21.802241
                  1900.2                      -22.061615
                  1902.8                       -22.33217
                  1905.4                      -22.613362
                    1908                      -22.904579
                  1910.6                      -23.205372
                  1913.2                      -23.515527
                  1915.8                      -23.834987
                  1918.4                      -24.163699
                    1921                      -24.501262
                  1923.6                      -24.846677
                  1926.2                       -25.19843
                  1928.8                      -25.554526
                  1931.4                      -25.912749
                    1934                      -26.270828
                  1936.6                      -26.626583
                  1939.2                      -26.977581
                  1941.8                      -27.320627
                  1944.4                      -27.651496
                    1947                      -27.964802
                  1949.6                       -28.25432
                  1952.2                      -28.513771
                  1954.8                      -28.737602
                  1957.4                      -28.921515
                    1960                      -29.062425
                  1962.6                      -29.158144
                  1965.2                      -29.207108
                  1967.8                      -29.208518
                  1970.4                      -29.162993
                    1973                      -29.073019
                  1975.6                      -28.943251
                  1978.2                      -28.779733
                  1980.8                      -28.588899
                  1983.4                      -28.376568
                    1986                       -28.14743
                  1988.6                      -27.905064
                  1991.2                      -27.652544
                  1993.8                      -27.392946
                  1996.4                      -27.129494
                    1999                       -26.86532
                  2001.6                      -26.603122
                  2004.2                      -26.344755
                  2006.8                      -26.091138
                  2009.4                      -25.842488
                    2012                      -25.598815
                  2014.6                      -25.360263
                  2017.2                      -25.127345
                  2019.8                      -24.900838
                  2022.4                      -24.681441
                    2025                       -24.46958
                  2027.6                      -24.265237
                  2030.2                      -24.067954
                  2032.8                      -23.877129
                  2035.4                      -23.692328
                    2038                      -23.513462
                  2040.6                      -23.340712
                  2043.2                      -23.174426
                  2045.8                      -23.014899
                  2048.4                      -22.862124
                    2051                      -22.715778
                  2053.6                      -22.575342
                  2056.2                      -22.440288
                  2058.8                      -22.310364
                  2061.4                       -22.18557
                    2064                      -22.066155
                  2066.6                      -21.952426
                  2069.2                      -21.844538
                  2071.8                      -21.742332
                  2074.4                      -21.645396
                    2077                      -21.553241
                  2079.6                      -21.465458
                  2082.2                      -21.381895
                  2084.8                      -21.302698
                  2087.4                      -21.228137
                    2090                      -21.158425
                  2092.6                      -21.093509
                  2095.2                      -21.033047
                  2097.8                      -20.976514
                  2100.4                      -20.923384
                    2103                      -20.873364
                  2105.6                      -20.826424
                  2108.2                      -20.782747
                  2110.8                      -20.742542
                  2113.4                      -20.705799
                    2116                      -20.672217
                  2118.6                       -20.64128
                  2121.2                       -20.61242
                  2123.8                      -20.585222
                  2126.4                      -20.559547
                    2129                      -20.535513
                  2131.6                      -20.513304
                  2134.2                      -20.492964
                  2136.8                      -20.474324
                  2139.4                      -20.456953
                    2142                      -20.440358
                  2144.6                      -20.424143
                  2147.2                      -20.408138
                  2149.8                      -20.392427
                  2152.4                      -20.377204
                    2155                      -20.362631
                  2157.6                       -20.34869
                  2160.2                      -20.335149
                  2162.8                      -20.321686
                  2165.4                      -20.307984
                    2168                      -20.293904
                  2170.6                      -20.279501
                  2173.2                      -20.264993
                  2175.8                      -20.250628
                  2178.4                      -20.236547
                    2181                      -20.222754
                  2183.6                      -20.209097
                  2186.2                      -20.195383
                  2188.8                      -20.181504
                  2191.4                      -20.167495
                    2194                      -20.153558
                  2196.6                      -20.140004
                  2199.2                      -20.127126
