        Frequency / MHz                S2,1 (31778)/abs,dB
                  1255.4                      -45.555356
                    1258                      -44.895346
                  1260.6                      -44.226842
                  1263.2                      -43.552798
                  1265.8                      -42.875027
                  1268.4                      -42.195174
                    1271                      -41.516408
                  1273.6                      -40.845353
                  1276.2                      -40.193028
                  1278.8                      -39.574728
                  1281.4                      -39.008177
                    1284                      -38.510862
                  1286.6                       -38.09659
                  1289.2                      -37.772594
                  1291.8                      -37.537718
                  1294.4                      -37.382477
                    1297                      -37.290795
                  1299.6                      -37.242911
                  1302.2                      -37.218847
                  1304.8                      -37.201255
                  1307.4                      -37.177294
                    1310                      -37.139086
                  1312.6                      -37.083132
                  1315.2                       -37.00878
                  1317.8                      -36.916699
                  1320.4                      -36.807906
                    1323                      -36.683334
                  1325.6                       -36.54401
                  1328.2                      -36.391331
                  1330.8                      -36.227145
                  1333.4                       -36.05357
                    1336                      -35.872568
                  1338.6                      -35.685612
                  1341.2                      -35.493595
                  1343.8                      -35.297037
                  1346.4                      -35.096427
                    1349                      -34.892438
                  1351.6                      -34.685954
                  1354.2                      -34.477868
                  1356.8                      -34.268839
                  1359.4                      -34.059192
                    1362                      -33.849016
                  1364.6                        -33.6384
                  1367.2                      -33.427642
                  1369.8                      -33.217282
                  1372.4                      -33.007921
                    1375                      -32.800006
                  1377.6                      -32.593713
                  1380.2                      -32.389054
                  1382.8                      -32.186131
                  1385.4                      -31.985412
                    1388                      -31.787765
                  1390.6                      -31.594278
                  1393.2                      -31.405975
                  1395.8                      -31.223627
                  1398.4                      -31.047886
                    1401                      -30.879692
                  1403.6                      -30.720771
                  1406.2                       -30.57393
                  1408.8                      -30.442992
                  1411.4                      -30.332489
                    1414                        -30.2474
                  1416.6                      -30.193354
                  1419.2                      -30.177343
                  1421.8                      -30.208702
                  1424.4                       -30.29983
                    1427                      -30.465869
                  1429.6                      -30.722611
                  1432.2                      -31.082494
                  1434.8                      -31.548185
                  1437.4                      -32.103797
                    1440                       -32.70374
                  1442.6                      -33.264314
                  1445.2                       -33.67061
                  1447.8                      -33.815281
                  1450.4                      -33.657244
                    1453                       -33.24495
                  1455.6                      -32.677454
                  1458.2                      -32.048794
                  1460.8                        -31.4215
                  1463.4                      -30.827458
                    1466                      -30.278367
                  1468.6                      -29.775335
                  1471.2                      -29.315261
                  1473.8                       -28.89407
                  1476.4                      -28.507662
                    1479                      -28.152028
                  1481.6                      -27.823182
                  1484.2                      -27.517192
                  1486.8                      -27.230506
                  1489.4                      -26.960244
                    1492                      -26.704346
                  1494.6                      -26.461364
                  1497.2                      -26.230107
                  1499.8                      -26.009362
                  1502.4                      -25.797777
                    1505                      -25.594046
                  1507.6                       -25.39713
                  1510.2                      -25.206382
                  1512.8                       -25.02149
                  1515.4                      -24.842261
                    1518                       -24.66837
                  1520.6                       -24.49925
                  1523.2                      -24.334199
                  1525.8                      -24.172619
                  1528.4                      -24.014178
                    1531                      -23.858846
                  1533.6                       -23.70674
                  1536.2                      -23.557888
                  1538.8                       -23.41207
                  1541.4                      -23.268835
                    1544                      -23.127686
                  1546.6                      -22.988299
                  1549.2                      -22.850631
                  1551.8                      -22.714865
                  1554.4                      -22.581205
                    1557                      -22.449672
                  1559.6                      -22.320031
                  1562.2                      -22.191874
                  1564.8                       -22.06483
                  1567.4                      -21.938752
                    1570                      -21.813758
                  1572.6                      -21.690095
                  1575.2                      -21.567947
                  1577.8                      -21.447287
                  1580.4                      -21.327855
                    1583                      -21.209302
                  1585.6                      -21.091392
                  1588.2                      -20.974114
                  1590.8                      -20.857667
                  1593.4                      -20.742302
                    1596                      -20.628149
                  1598.6                       -20.51512
                  1601.2                       -20.40297
                  1603.8                      -20.291441
                  1606.4                      -20.180422
                    1609                      -20.070013
                  1611.6                      -19.960448
                  1614.2                      -19.851939
                  1616.8                      -19.744545
                  1619.4                      -19.638149
                    1622                       -19.53255
                  1624.6                      -19.427597
                  1627.2                      -19.323297
                  1629.8                      -19.219826
                  1632.4                      -19.117412
                    1635                      -19.016204
                  1637.6                        -18.9162
                  1640.2                      -18.817281
                  1642.8                      -18.719309
                  1645.4                      -18.622244
                    1648                      -18.526196
                  1650.6                      -18.431367
                  1653.2                       -18.33795
                  1655.8                      -18.246026
                  1658.4                      -18.155546
                    1661                      -18.066406
                  1663.6                      -17.978549
                  1666.2                      -17.892032
                  1668.8                      -17.807021
                  1671.4                      -17.723716
                    1674                      -17.642253
                  1676.6                      -17.562646
                  1679.2                      -17.484816
                  1681.8                      -17.408695
                  1684.4                      -17.334296
                    1687                      -17.261742
                  1689.6                      -17.191227
                  1692.2                       -17.12292
                  1694.8                      -17.056891
                  1697.4                      -16.993103
                    1700                      -16.931478
                  1702.6                      -16.871985
                  1705.2                      -16.814698
                  1707.8                      -16.759791
                  1710.4                      -16.707463
                    1713                      -16.657853
                  1715.6                      -16.610998
                  1718.2                      -16.566854
                  1720.8                      -16.525377
                  1723.4                      -16.486608
                    1726                      -16.450708
                  1728.6                      -16.417923
                  1731.2                       -16.38851
                  1733.8                      -16.362661
                  1736.4                      -16.340486
                    1739                      -16.322061
                  1741.6                      -16.307514
                  1744.2                      -16.297105
                  1746.8                      -16.291253
                  1749.4                      -16.290506
                    1752                      -16.295464
                  1754.6                      -16.306735
                  1757.2                      -16.324934
                  1759.8                      -16.350757
                  1762.4                      -16.385107
                    1765                      -16.429192
                  1767.6                      -16.484575
                  1770.2                      -16.553206
                  1772.8                      -16.637362
                  1775.4                      -16.739629
                    1778                      -16.862894
                  1780.6                      -17.010489
                  1783.2                      -17.186256
                  1785.8                      -17.394536
                  1788.4                      -17.640057
                    1791                      -17.927468
                  1793.6                      -18.260335
                  1796.2                      -18.639778
                  1798.8                       -19.06254
                  1801.4                      -19.518873
                    1804                      -19.990417
                  1806.6                      -20.449484
                  1809.2                      -20.860976
                  1811.8                      -21.188464
                  1814.4                      -21.403842
                    1817                      -21.496378
                  1819.6                      -21.475895
                  1822.2                      -21.367742
                  1824.8                      -21.203238
                  1827.4                      -21.011207
                    1830                      -20.813606
                  1832.6                      -20.624825
                  1835.2                       -20.45319
                  1837.8                      -20.303025
                  1840.4                      -20.176261
                    1843                      -20.073493
                  1845.6                      -19.994511
                  1848.2                      -19.938454
                  1850.8                      -19.903956
                  1853.4                      -19.889364
                    1856                      -19.893047
                  1858.6                      -19.913669
                  1861.2                      -19.950321
                  1863.8                      -20.002449
                  1866.4                      -20.069657
                    1869                       -20.15147
                  1871.6                      -20.247218
                  1874.2                      -20.356152
                  1876.8                      -20.477617
                  1879.4                      -20.611234
                    1882                      -20.756953
                  1884.6                      -20.914978
                  1887.2                      -21.085517
                  1889.8                      -21.268531
                  1892.4                      -21.463734
                    1895                      -21.670728
                  1897.6                      -21.889181
                  1900.2                      -22.119064
                  1902.8                      -22.360644
                  1905.4                      -22.614356
                    1908                      -22.880464
                  1910.6                      -23.158891
                  1913.2                        -23.4492
                  1915.8                      -23.750774
                  1918.4                      -24.063179
                    1921                      -24.386272
                  1923.6                      -24.720095
                  1926.2                      -25.064708
                  1928.8                      -25.419683
                  1931.4                      -25.783864
                    1934                      -26.155399
                  1936.6                       -26.53219
                  1939.2                      -26.912166
                  1941.8                      -27.293268
                  1944.4                       -27.67325
                    1947                      -28.049012
                  1949.6                      -28.416052
                  1952.2                      -28.768417
                  1954.8                      -29.099285
                  1957.4                      -29.401863
                    1960                      -29.670003
                  1962.6                      -29.898347
                  1965.2                      -30.081982
                  1967.8                      -30.216225
                  1970.4                      -30.297101
                    1973                      -30.322453
                  1975.6                      -30.293068
                  1978.2                      -30.212835
                  1980.8                       -30.08775
                  1983.4                      -29.924491
                    1986                        -29.7292
                  1988.6                      -29.507251
                  1991.2                      -29.263637
                  1993.8                      -29.003635
                  1996.4                      -28.732597
                    1999                      -28.455558
                  2001.6                      -28.176552
                  2004.2                      -27.898179
                  2006.8                        -27.6219
                  2009.4                      -27.348554
                    2012                      -27.079059
                  2014.6                      -26.814659
                  2017.2                      -26.556738
                  2019.8                      -26.306394
                  2022.4                      -26.064042
                    2025                      -25.829478
                  2027.6                      -25.602174
                  2030.2                      -25.381691
                  2032.8                      -25.168001
                  2035.4                      -24.961493
                    2038                      -24.762651
                  2040.6                      -24.571653
                  2043.2                      -24.388191
                  2045.8                      -24.211678
                  2048.4                      -24.041464
                    2051                      -23.877228
                  2053.6                      -23.719028
                  2056.2                      -23.567186
                  2058.8                      -23.422002
                  2061.4                      -23.283398
                    2064                      -23.150925
                  2066.6                      -23.024009
                  2069.2                      -22.902194
                  2071.8                      -22.785347
                  2074.4                      -22.673656
                    2077                      -22.567445
                  2079.6                      -22.466829
                  2082.2                      -22.371559
                  2084.8                      -22.281157
                  2087.4                      -22.195065
                    2090                      -22.112982
                  2092.6                       -22.03491
                  2095.2                      -21.961067
                  2097.8                      -21.891658
                  2100.4                      -21.826603
                    2103                       -21.76551
                  2105.6                      -21.707808
                  2108.2                      -21.653015
                  2110.8                      -21.600937
                  2113.4                      -21.551656
                    2116                      -21.505361
                  2118.6                      -21.462097
                  2121.2                      -21.421611
                  2123.8                      -21.383392
                  2126.4                      -21.346877
                    2129                      -21.311725
                  2131.6                      -21.277887
                  2134.2                      -21.245534
                  2136.8                      -21.214832
                  2139.4                      -21.185706
                    2142                      -21.157798
                  2144.6                      -21.130603
                  2147.2                      -21.103698
                  2149.8                      -21.076965
                  2152.4                      -21.050562
                    2155                      -21.024767
                  2157.6                      -20.999722
                  2160.2                      -20.975279
                  2162.8                      -20.951055
                  2165.4                      -20.926644
                    2168                      -20.901872
                  2170.6                      -20.876874
                  2173.2                      -20.852007
                  2175.8                      -20.827606
                  2178.4                      -20.803752
                    2181                      -20.780239
                  2183.6                      -20.756719
                  2186.2                      -20.732966
                  2188.8                      -20.709062
                  2191.4                      -20.685385
                    2194                      -20.662421
                  2196.6                      -20.640496
                  2199.2                      -20.619621
                  2201.8                      -20.599566
                  2204.4                      -20.580092
                    2207                      -20.561212
                  2209.6                      -20.543296
                  2212.2                      -20.526946
                  2214.8                      -20.512728
                  2217.4                      -20.500941
                    2220                      -20.491558
                  2222.6                      -20.484393
                  2225.2                      -20.479374
                  2227.8                       -20.47674
                  2230.4                      -20.477007
                    2233                      -20.480705
                  2235.6                      -20.488049
                  2238.2                      -20.498662
                  2240.8                      -20.511569
                  2243.4                      -20.525319
                    2246                      -20.538134
                  2248.6                      -20.547964
                  2251.2                      -20.552297
                  2253.8                      -20.548002
                  2256.4                      -20.531418
                    2259                      -20.498866
                  2261.6                      -20.447608
                  2264.2                      -20.376817
                  2266.8                      -20.288148
                  2269.4                      -20.185467
                    2272                      -20.073913
                  2274.6                      -19.958718
                  2277.2                      -19.844242
                  2279.8                       -19.73354
                  2282.4                      -19.628517
                    2285                      -19.530317
                  2287.6                      -19.439626
                  2290.2                      -19.356811
                  2292.8                      -19.281901
                  2295.4                      -19.214443
                    2298                       -19.15358
                  2300.6                       -19.09826
                  2303.2                      -19.047541
                  2305.8                      -19.000872
                  2308.4                      -18.958091
                    2311                      -18.919237
                  2313.6                      -18.884276
                  2316.2                      -18.852879
                  2318.8                      -18.824475
                  2321.4                      -18.798459
                    2324                      -18.774454
                  2326.6                      -18.752471
                  2329.2                      -18.732806
                  2331.8                      -18.715767
                  2334.4                      -18.701409
                    2337                      -18.689439
                  2339.6                      -18.679338
                  2342.2                      -18.670653
                  2344.8                      -18.663218
                  2347.4                      -18.657181
                    2350                      -18.652778
                  2352.6                      -18.650027
                  2355.2                      -18.648494
                  2357.8                      -18.647305
                  2360.4                      -18.645368
                    2363                      -18.641649
                  2365.6                       -18.63529
                  2368.2                      -18.625431
                  2370.8                      -18.610858
                  2373.4                      -18.589667
                    2376                      -18.559166
                  2378.6                      -18.516095
                  2381.2                      -18.457093
                  2383.8                      -18.379086
                  2386.4                      -18.279502
                    2389                      -18.156333
                  2391.6                      -18.008131
                  2394.2                       -17.83433
                  2396.8                      -17.635865
                  2399.4                      -17.415634
                    2402                      -17.178818
                  2404.6                      -16.932423
                  2407.2                      -16.684149
                  2409.8                      -16.441554
                  2412.4                      -16.210929
                    2415                      -15.996948
                  2417.6                      -15.802722
                  2420.2                      -15.629894
                  2422.8                       -15.47905
                  2425.4                      -15.349851
                    2428                      -15.241097
                  2430.6                      -15.150975
                  2433.2                       -15.07716
                  2435.8                      -15.017116
                  2438.4                      -14.968498
                    2441                       -14.92937
                  2443.6                      -14.898306
                  2446.2                      -14.874273
                  2448.8                      -14.856391
                  2451.4                      -14.843724
                    2454                      -14.835217
                  2456.6                      -14.829819
                  2459.2                      -14.826712
                  2461.8                      -14.825463
                  2464.4                      -14.826023
                    2467                      -14.828526
                  2469.6                      -14.833024
                  2472.2                      -14.839317
                  2474.8                      -14.846944
                  2477.4                      -14.855431
                    2480                      -14.864512
                  2482.6                      -14.874284
                  2485.2                      -14.885113
                  2487.8                      -14.897407
                  2490.4                      -14.911343
                    2493                      -14.926752
                  2495.6                      -14.943257
                  2498.2                      -14.960533
                  2500.8                      -14.978545
                  2503.4                       -14.99762
                    2506                      -15.018257
                  2508.6                      -15.040841
                  2511.2                      -15.065434
                  2513.8                      -15.091737
                  2516.4                      -15.119341
                    2519                      -15.148022
                  2521.6                      -15.177896
                  2524.2                      -15.209394
                  2526.8                      -15.242951
                  2529.4                      -15.278696
                    2532                      -15.316357
                  2534.6                      -15.355311
                  2537.2                      -15.394933
                  2539.8                      -15.434883
                  2542.4                      -15.475123
                    2545                      -15.515696
                  2547.6                      -15.556376
                  2550.2                      -15.596358
                  2552.8                      -15.634283
                  2555.4                       -15.66854
                    2558                      -15.697623
                  2560.6                      -15.720384
                  2563.2                       -15.73594
                  2565.8                      -15.743372
                  2568.4                      -15.741455
                    2571                      -15.728688
                  2573.6                        -15.7037
                  2576.2                      -15.665814
                  2578.8                       -15.61547
                  2581.4                      -15.554223
                    2584                      -15.484332
                  2586.6                      -15.408234
                  2589.2                      -15.328175
                  2591.8                      -15.246125
                  2594.4                      -15.164014
                    2597                      -15.083952
                  2599.6                      -15.008166
                  2602.2                      -14.938742
                  2604.8                       -14.87723
                  2607.4                      -14.824297
                    2610                      -14.779807
                  2612.6                      -14.743134
                  2615.2                       -14.71362
                  2617.8                      -14.690973
                  2620.4                      -14.675289
                    2623                      -14.666786
                  2625.6                      -14.665427
                  2628.2                      -14.670675
                  2630.8                      -14.681578
                  2633.4                      -14.697158
                    2636                      -14.716837
                  2638.6                      -14.740698
                  2641.2                      -14.769339
                  2643.8                      -14.803489
                  2646.4                      -14.843561
                    2649                      -14.889467
                  2651.6                      -14.940833
                  2654.2                       -14.99744
                  2656.8                      -15.059655
                  2659.4                       -15.12855
                    2662                      -15.205581
                  2664.6                      -15.292085
                  2667.2                      -15.388795
                  2669.8                      -15.495658
                  2672.4                      -15.612143
                    2675                      -15.737591
                  2677.6                      -15.871642
                  2680.2                      -16.014144
                  2682.8                      -16.164724
                  2685.4                      -16.322328
                    2688                      -16.484907
                  2690.6                       -16.64959
                  2693.2                      -16.813399
                  2695.8                      -16.974057
                  2698.4                      -17.130435
                    2701                      -17.282394
                  2703.6                      -17.430203
                  2706.2                       -17.57386
                  2708.8                      -17.712746
                  2711.4                      -17.846046
                    2714                      -17.973345
                  2716.6                      -18.095193
                  2719.2                      -18.213141
                  2721.8                      -18.328994
                  2724.4                      -18.444068
                    2727                      -18.558673
                  2729.6                       -18.67223
                  2732.2                      -18.784054
                  2734.8                      -18.894095
                  2737.4                      -19.003225
                    2740                      -19.112902
                  2742.6                      -19.224232
                  2745.2                      -19.337282
                  2747.8                      -19.451036
                  2750.4                      -19.563878
                    2753                      -19.674536
                  2755.6                      -19.782667
                  2758.2                      -19.888628
                  2760.8                      -19.992703
                  2763.4                      -20.094186
                    2766                      -20.190984
                  2768.6                      -20.280195
                  2771.2                      -20.359154
                  2773.8                      -20.426481
                  2776.4                      -20.482411
                    2779                      -20.528275
                  2781.6                      -20.565588
                  2784.2                      -20.595437
                  2786.8                      -20.618615
                  2789.4                      -20.636345
                    2792                      -20.650981
                  2794.6                      -20.666116
                  2797.2                      -20.685803
                  2799.8                      -20.713336
                  2802.4                      -20.750283
                    2805                       -20.79633
                  2807.6                       -20.85003
                  2810.2                      -20.910023
                  2812.8                       -20.97598
                  2815.4                      -21.048724
                    2818                      -21.129395
                  2820.6                      -21.218364
                  2823.2                      -21.314575
                  2825.8                      -21.415787
                  2828.4                      -21.519648
                    2831                      -21.624945
                  2833.6                      -21.732099
                  2836.2                      -21.842725
                  2838.8                      -21.958266
                  2841.4                      -22.078825
                    2844                      -22.202848
                  2846.6                      -22.327837
                  2849.2                      -22.451779
                  2851.8                      -22.574373
                  2854.4                      -22.696904
                    2857                      -22.821211
                  2859.6                      -22.948063
                  2862.2                      -23.076146
                  2864.8                      -23.202407
                  2867.4                      -23.323368
                    2870                      -23.436758
                  2872.6                      -23.542314
                  2875.2                      -23.641047
                  2877.8                      -23.733677
                  2880.4                      -23.819243
                    2883                      -23.894932
                  2885.6                      -23.957443
                  2888.2                      -24.004978
                  2890.8                      -24.038624
                  2893.4                      -24.062147
                    2896                      -24.080337
                  2898.6                      -24.097029
                  2901.2                      -24.113998
                  2903.8                      -24.131318
                  2906.4                      -24.148813
                    2909                      -24.167495
                  2911.6                      -24.189975
                  2914.2                      -24.219535
                  2916.8                      -24.258491
                  2919.4                      -24.306937
                    2922                      -24.362716
                  2924.6                      -24.422688
                  2927.2                      -24.484578
                  2929.8                      -24.548141
                  2932.4                      -24.615014
                    2935                      -24.687247
                  2937.6                      -24.765564
                  2940.2                      -24.848517
                  2942.8                      -24.933058
                  2945.4                      -25.016268
                    2948                      -25.097077
                  2950.6                      -25.176752
                  2953.2                      -25.257891
                  2955.8                      -25.342522
                  2958.4                      -25.430522
                    2961                      -25.519534
                  2963.6                      -25.606387
                  2966.2                      -25.689107
                  2968.8                       -25.76825
                  2971.4                      -25.846515
                    2974                      -25.926944
                  2976.6                      -26.010896
                  2979.2                      -26.097126
                  2981.8                      -26.182628
                  2984.4                      -26.264759
                    2987                      -26.343176
                  2989.6                       -26.42037
                  2992.2                      -26.500306
                  2994.8                      -26.586082
                  2997.4                      -26.678204
                    3000                      -26.774515

        Frequency / MHz                S2,1 (31782)/abs,dB
----------------------------------------------------------------------
                     400                      -45.366395
                   402.6                      -45.338288
                   405.2                      -45.187852
                   407.8                      -44.944393
                   410.4                      -44.698302
                     413                      -44.532598
                   415.6                      -44.473682
                   418.2                      -44.479604
                   420.8                      -44.463067
                   423.4                      -44.347144
                     426                      -44.123756
                   428.6                      -43.859108
                   431.2                      -43.640449
                   433.8                      -43.518108
                   436.4                      -43.479059
                     439                       -43.45471
                   441.6                      -43.361651
                   444.2                      -43.160865
                   446.8                      -42.888415
                   449.4                      -42.625346
                     452                      -42.439122
                   454.6                      -42.343896
                   457.2                      -42.293906
                   459.8                      -42.209364
                   462.4                      -42.029052
                     465                      -41.756951
                   467.6                      -41.458381
                   470.2                      -41.209987
                   472.8                      -41.050163
                   475.4                      -40.958243
                     478                      -40.865993
                   480.6                      -40.699463
                   483.2                      -40.432309
                   485.8                      -40.106458
                   488.4                      -39.798946
                     491                      -39.568148
                   493.6                      -39.419346
                   496.2                      -39.301838
                   498.8                      -39.138035
                   501.4                      -38.875796
                     504                      -38.528577
                   506.6                      -38.164799
                   509.2                      -37.857386
                   511.8                      -37.637334
                   514.4                      -37.475913
                     517                       -37.29979
                   519.6                      -37.036873
                   522.2                      -36.669468
                   524.8                      -36.248954
                   527.4                      -35.856786
                     530                      -35.549035
                   532.6                      -35.322609
                   535.2                      -35.114881
                   537.8                      -34.839042
                   540.4                       -34.44417
                     543                      -33.956426
                   545.6                      -33.460103
                   548.2                      -33.037247
                   550.8                      -32.715304
                   553.4                      -32.447911
                     556                      -32.135409
                   558.6                      -31.686885
                   561.2                      -31.091051
                   563.8                      -30.430063
                   566.4                      -29.819607
                     569                      -29.330653
                   571.6                       -28.94031
                   574.2                      -28.526742
                   576.8                      -27.926072
                   579.4                      -27.051019
                     582                      -25.984063
                   584.6                      -24.947966
                   587.2                      -24.196084
                   589.8                      -23.911013
                   592.4                      -24.150767
                     595                      -24.866129
                   597.6                      -25.958761
                   600.2                      -27.297887
                   602.8                      -28.632692
                   605.4                      -29.443172
                     608                      -29.185714
                   610.6                      -28.047738
                   613.2                      -26.709527
                   615.8                      -25.587818
                   618.4                      -24.752939
                     621                      -24.087365
                   623.6                      -23.417065
                   626.2                      -22.619906
                   628.8                      -21.689749
                   631.4                      -20.714762
                     634                       -19.79726
                   636.6                      -18.986966
                   639.2                      -18.261902
                   641.8                      -17.553017
                   644.4                      -16.792785
                     647                      -15.959303
                   649.6                      -15.088299
                   652.2                      -14.246814
                   654.8                      -13.490748
                   657.4                       -12.83566
                     660                      -12.256599
                   662.6                      -11.713733
