# Version 1.00
#
freq[Hz]	re:Trc2_S12	im:Trc2_S12	re:Trc3_S21	im:Trc3_S21	re:Trc4_S22	im:Trc4_S22	re:Trc5_S11	im:Trc5_S11	
1.741166666666667E+009	-2.952732704579830E-002	4.062009043991566E-003	-2.956745587289333E-002	4.116083960980177E-003	-1.266073882579804E-001	-2.106317132711411E-002	-2.808493375778198E-001	4.194586575031281E-001	
1.741600000000000E+009	-2.953757531940937E-002	4.418756812810898E-003	-2.952692843973637E-002	4.399063996970654E-003	-1.282062679529190E-001	-2.150394953787327E-002	-2.787570953369141E-001	4.207423031330109E-001	
1.742033333333333E+009	-2.950013056397438E-002	4.717698320746422E-003	-2.954337745904923E-002	4.667197819799185E-003	-1.299177259206772E-001	-2.189227193593979E-002	-2.763609886169434E-001	4.219078421592712E-001	
1.742466666666667E+009	-2.953269705176354E-002	4.952718503773212E-003	-2.953233197331429E-002	5.047419108450413E-003	-1.315552592277527E-001	-2.215383201837540E-002	-2.741560637950897E-001	4.231478571891785E-001	
1.742900000000000E+009	-2.945682406425476E-002	5.296363029628992E-003	-2.948550693690777E-002	5.335146095603705E-003	-1.331718266010284E-001	-2.251053601503372E-002	-2.720102667808533E-001	4.242635667324066E-001	
1.743333333333333E+009	-2.938578091561794E-002	5.559555254876614E-003	-2.940126508474350E-002	5.648944526910782E-003	-1.347505152225494E-001	-2.275861054658890E-002	-2.697521448135376E-001	4.253635704517365E-001	
1.743766666666667E+009	-2.936812303960323E-002	5.937259644269943E-003	-2.943288907408714E-002	5.906258244067431E-003	-1.363836526870728E-001	-2.297641523182392E-002	-2.675004899501801E-001	4.266195595264435E-001	
1.744200000000000E+009	-2.935011126101017E-002	6.225718185305595E-003	-2.939361333847046E-002	6.201915442943573E-003	-1.379359960556030E-001	-2.304260432720184E-002	-2.653579413890839E-001	4.277272224426270E-001	
1.744633333333333E+009	-2.933090366423130E-002	6.578672211617231E-003	-2.934529818594456E-002	6.489077117294073E-003	-1.394917666912079E-001	-2.324931137263775E-002	-2.630679011344910E-001	4.289257526397705E-001	
1.745066666666667E+009	-2.921569533646107E-002	6.709508597850800E-003	-2.932032383978367E-002	6.830767728388310E-003	-1.409988254308701E-001	-2.337158285081387E-002	-2.608849406242371E-001	4.301412403583527E-001	
1.745500000000000E+009	-2.916846983134747E-002	7.031103596091270E-003	-2.917928993701935E-002	6.999036297202110E-003	-1.425430774688721E-001	-2.349663898348808E-002	-2.586332261562347E-001	4.314185678958893E-001	
1.745933333333333E+009	-2.913085743784905E-002	7.288463413715363E-003	-2.915553189814091E-002	7.230252493172884E-003	-1.440262943506241E-001	-2.356382831931114E-002	-2.561775445938110E-001	4.325312077999115E-001	
1.746366666666667E+009	-2.904629521071911E-002	7.539192214608192E-003	-2.905409038066864E-002	7.505327928811312E-003	-1.455423235893250E-001	-2.359484322369099E-002	-2.538379430770874E-001	4.338511824607849E-001	
1.746800000000000E+009	-2.892814762890339E-002	7.841046899557114E-003	-2.897181361913681E-002	7.811756338924170E-003	-1.470196247100830E-001	-2.362956106662750E-002	-2.512723803520203E-001	4.349209666252136E-001	
1.747233333333333E+009	-2.881719917058945E-002	8.076467551290989E-003	-2.886713109910488E-002	8.040205575525761E-003	-1.485245972871780E-001	-2.368499711155891E-002	-2.487271577119827E-001	4.362466633319855E-001	
1.747666666666667E+009	-2.875425852835178E-002	8.304504677653313E-003	-2.876994386315346E-002	8.239244110882282E-003	-1.501009017229080E-001	-2.373499423265457E-002	-2.461450397968292E-001	4.372365772724152E-001	
1.748100000000000E+009	-2.869227714836597E-002	8.462088182568550E-003	-2.871467359364033E-002	8.426381275057793E-003	-1.515579521656036E-001	-2.370576001703739E-002	-2.435856610536575E-001	4.385583698749542E-001	
1.748533333333333E+009	-2.856675349175930E-002	8.727952837944031E-003	-2.857195213437080E-002	8.699426427483559E-003	-1.530674248933792E-001	-2.372842095792294E-002	-2.408664673566818E-001	4.396639168262482E-001	
1.748966666666667E+009	-2.848547138273716E-002	8.925734087824822E-003	-2.847004123032093E-002	8.907848037779331E-003	-1.545822620391846E-001	-2.373517677187920E-002	-2.383128553628922E-001	4.406615793704987E-001	
1.749400000000000E+009	-2.840565145015717E-002	9.086978621780872E-003	-2.841534651815891E-002	9.121805429458618E-003	-1.561331003904343E-001	-2.370581030845642E-002	-2.356736510992050E-001	4.416735172271729E-001	
1.749833333333333E+009	-2.832726575434208E-002	9.292289614677429E-003	-2.836017869412899E-002	9.271763265132904E-003	-1.576421558856964E-001	-2.365485392510891E-002	-2.330470383167267E-001	4.425158202648163E-001	
1.750266666666667E+009	-2.826537750661373E-002	9.448771364986897E-003	-2.823506668210030E-002	9.493437595665455E-003	-1.591320037841797E-001	-2.362393215298653E-002	-2.304346859455109E-001	4.436556398868561E-001	
1.750700000000000E+009	-2.815773338079453E-002	9.659536182880402E-003	-2.813406102359295E-002	9.612780064344406E-003	-1.606058478355408E-001	-2.349423617124558E-002	-2.277293056249619E-001	4.445585310459137E-001	
1.751133333333333E+009	-2.809317409992218E-002	9.819101542234421E-003	-2.811380475759506E-002	9.836462326347828E-003	-1.622310727834702E-001	-2.351895719766617E-002	-2.251182794570923E-001	4.453481137752533E-001	
1.751566666666667E+009	-2.804274298250675E-002	1.000165008008480E-002	-2.800229750573635E-002	1.002737786620855E-002	-1.636497527360916E-001	-2.333126217126846E-002	-2.224490195512772E-001	4.462002217769623E-001	
1.752000000000000E+009	-2.792345173656941E-002	1.015937328338623E-002	-2.791079320013523E-002	1.018932461738586E-002	-1.652507334947586E-001	-2.334822528064251E-002	-2.198461741209030E-001	4.469991028308868E-001	
1.752433333333333E+009	-2.782916277647018E-002	1.028662454336882E-002	-2.784964069724083E-002	1.035747583955526E-002	-1.667090952396393E-001	-2.308151684701443E-002	-2.171929180622101E-001	4.479794204235077E-001	
1.752866666666667E+009	-2.773835323750973E-002	1.053941715508699E-002	-2.773511782288551E-002	1.052681356668472E-002	-1.681470721960068E-001	-2.291962876915932E-002	-2.145365476608276E-001	4.487655758857727E-001	
1.753300000000000E+009	-2.766091190278530E-002	1.062204781919718E-002	-2.767957188189030E-002	1.069245021790266E-002	-1.697534173727036E-001	-2.272511273622513E-002	-2.120897322893143E-001	4.493488967418671E-001	
1.753733333333333E+009	-2.758817747235298E-002	1.080258935689926E-002	-2.759165316820145E-002	1.080514956265688E-002	-1.713130176067352E-001	-2.257061935961247E-002	-2.092874497175217E-001	4.503382146358490E-001	
1.754166666666667E+009	-2.755359560251236E-002	1.092593651264906E-002	-2.750780805945396E-002	1.098883617669344E-002	-1.728799790143967E-001	-2.236068621277809E-002	-2.066535204648972E-001	4.509780406951904E-001	
1.754600000000000E+009	-2.741185389459133E-002	1.107501983642578E-002	-2.744791842997074E-002	1.108929235488176E-002	-1.744749397039414E-001	-2.212778665125370E-002	-2.040675133466721E-001	4.515709578990936E-001	
1.755033333333333E+009	-2.736464142799377E-002	1.119433436542749E-002	-2.734538540244103E-002	1.127235963940620E-002	-1.761458218097687E-001	-2.190955728292465E-002	-2.014427334070206E-001	4.522755444049835E-001	
1.755466666666667E+009	-2.727272361516953E-002	1.135752070695162E-002	-2.729375660419464E-002	1.133298501372337E-002	-1.778574287891388E-001	-2.160568907856941E-002	-1.988225132226944E-001	4.528031051158905E-001	
1.755900000000000E+009	-2.718493528664112E-002	1.147171482443810E-002	-2.720105461776257E-002	1.151134073734283E-002	-1.796124875545502E-001	-2.126957848668098E-002	-1.962231993675232E-001	4.534649550914764E-001	
1.756333333333333E+009	-2.703689597547054E-002	1.164619531482458E-002	-2.708742022514343E-002	1.165803801268339E-002	-1.813927739858627E-001	-2.086255513131619E-002	-1.936547756195068E-001	4.538914561271668E-001	
1.756766666666667E+009	-2.700816467404366E-002	1.180629804730415E-002	-2.701827511191368E-002	1.187644992023706E-002	-1.831307113170624E-001	-2.038517035543919E-002	-1.909142583608627E-001	4.544347822666168E-001	
1.757200000000000E+009	-2.692365646362305E-002	1.191775873303413E-002	-2.686447091400623E-002	1.194484438747168E-002	-1.848626881837845E-001	-1.984953507781029E-002	-1.883253306150436E-001	4.548927247524262E-001	
1.757633333333333E+009	-2.678895369172096E-002	1.205088943243027E-002	-2.680523693561554E-002	1.208825316280127E-002	-1.866343915462494E-001	-1.925461553037167E-002	-1.856167167425156E-001	4.553969800472260E-001	
1.758066666666667E+009	-2.661829441785812E-002	1.214769296348095E-002	-2.670504339039326E-002	1.216324232518673E-002	-1.883227825164795E-001	-1.862142980098724E-002	-1.830251812934876E-001	4.557557106018066E-001	
1.758500000000000E+009	-2.661315165460110E-002	1.224457845091820E-002	-2.657597884535790E-002	1.228129304945469E-002	-1.899365633726120E-001	-1.796002313494682E-002	-1.804082989692688E-001	4.562053382396698E-001	
1.758933333333333E+009	-2.648388221859932E-002	1.227195560932159E-002	-2.648083120584488E-002	1.231085043400526E-002	-1.915945559740067E-001	-1.724634319543839E-002	-1.778144985437393E-001	4.565313160419464E-001	
1.759366666666667E+009	-2.633771300315857E-002	1.234209910035133E-002	-2.643834240734577E-002	1.235936116427183E-002	-1.932692527770996E-001	-1.645093411207199E-002	-1.753108501434326E-001	4.567513167858124E-001	
1.759800000000000E+009	-2.632867917418480E-002	1.236648671329022E-002	-2.630061283707619E-002	1.238504424691200E-002	-1.948618292808533E-001	-1.570759899914265E-002	-1.726279556751251E-001	4.571563899517059E-001	
1.760233333333333E+009	-2.620846964418888E-002	1.240458991378546E-002	-2.630450017750263E-002	1.248265989124775E-002	-1.964346915483475E-001	-1.481167972087860E-002	-1.700027585029602E-001	4.572418332099915E-001	
1.760666666666667E+009	-2.615338936448097E-002	1.249551866203547E-002	-2.617575228214264E-002	1.251031085848808E-002	-1.979400664567947E-001	-1.400008983910084E-002	-1.675263643264771E-001	4.575828015804291E-001	
1.761100000000000E+009	-2.610090374946594E-002	1.252165995538235E-002	-2.612475492060185E-002	1.254871860146523E-002	-1.993613094091415E-001	-1.316524762660265E-002	-1.647986471652985E-001	4.577524960041046E-001	
1.761533333333333E+009	-2.603731304407120E-002	1.250590290874243E-002	-2.606714889407158E-002	1.259880885481834E-002	-2.008414864540100E-001	-1.222605071961880E-002	-1.621639281511307E-001	4.579451084136963E-001	
1.761966666666667E+009	-2.596759796142578E-002	1.255997642874718E-002	-2.602408267557621E-002	1.255900040268898E-002	-2.021606415510178E-001	-1.138784363865852E-002	-1.596615016460419E-001	4.578931331634522E-001	
1.762400000000000E+009	-2.599972859025002E-002	1.260935515165329E-002	-2.596996910870075E-002	1.264788862317801E-002	-2.034771591424942E-001	-1.037367992103100E-002	-1.566389054059982E-001	4.579770863056183E-001	
1.762833333333333E+009	-2.594239450991154E-002	1.263633929193020E-002	-2.598213404417038E-002	1.269506476819515E-002	-2.047455012798309E-001	-9.260621853172779E-003	-1.535767614841461E-001	4.579913318157196E-001	
1.763266666666667E+009	-2.594101615250111E-002	1.273099239915609E-002	-2.595847100019455E-002	1.273464877158403E-002	-2.060069888830185E-001	-8.282968774437904E-003	-1.506685465574265E-001	4.581447839736939E-001	
1.763700000000000E+009	-2.594355493783951E-002	1.274156663566828E-002	-2.589235082268715E-002	1.275489013642073E-002	-2.071547955274582E-001	-7.085886318236589E-003	-1.475684493780136E-001	4.581432044506073E-001	
1.764133333333333E+009	-2.596361190080643E-002	1.280617341399193E-002	-2.596271783113480E-002	1.276995334774256E-002	-2.083726227283478E-001	-6.023572292178869E-003	-1.448243260383606E-001	4.580513238906860E-001	
1.764566666666667E+009	-2.600671164691448E-002	1.286744140088558E-002	-2.602266520261765E-002	1.287541072815657E-002	-2.095049321651459E-001	-5.060591734945774E-003	-1.418809145689011E-001	4.579248726367950E-001	
1.765000000000000E+009	-2.605646476149559E-002	1.295003574341536E-002	-2.602266147732735E-002	1.293129473924637E-002	-2.106038182973862E-001	-4.168050363659859E-003	-1.389775872230530E-001	4.576300978660584E-001	
1.765433333333333E+009	-2.605340629816055E-002	1.306568179279566E-002	-2.604777179658413E-002	1.307752542197704E-002	-2.117303609848023E-001	-3.089294536039233E-003	-1.362323164939880E-001	4.575568437576294E-001	
1.765866666666667E+009	-2.607650309801102E-002	1.313756685703993E-002	-2.610746584832668E-002	1.318426895886660E-002	-2.127982676029205E-001	-1.963189570233226E-003	-1.341271549463272E-001	4.572457373142242E-001	
1.766300000000000E+009	-2.615191042423248E-002	1.325260754674673E-002	-2.612543106079102E-002	1.328132674098015E-002	-2.139180451631546E-001	-9.878491982817650E-004	-1.314577162265778E-001	4.572425782680512E-001	
1.766733333333333E+009	-2.615538239479065E-002	1.341990008950234E-002	-2.615172415971756E-002	1.346238888800144E-002	-2.149859964847565E-001	-9.107145160669461E-005	-1.292237043380737E-001	4.568839669227600E-001	
1.767166666666667E+009	-2.614189498126507E-002	1.355926226824522E-002	-2.616378106176853E-002	1.358337048441172E-002	-2.160442471504211E-001	9.130507824011147E-004	-1.269207894802094E-001	4.566506445407867E-001	
1.767600000000000E+009	-2.615169063210487E-002	1.369038037955761E-002	-2.611147239804268E-002	1.373628154397011E-002	-2.171863764524460E-001	1.854313421063125E-003	-1.247018277645111E-001	4.565432071685791E-001	
1.768033333333333E+009	-2.612267248332501E-002	1.390399597585201E-002	-2.611482515931130E-002	1.389477215707302E-002	-2.181049883365631E-001	2.830933546647430E-003	-1.223295181989670E-001	4.563655853271484E-001	
1.768466666666667E+009	-2.612437680363655E-002	1.404547225683928E-002	-2.609124779701233E-002	1.410172879695892E-002	-2.192290425300598E-001	3.736712038516998E-003	-1.200532615184784E-001	4.561114013195038E-001	
1.768900000000000E+009	-2.609998360276222E-002	1.418223045766354E-002	-2.611817605793476E-002	1.422122865915299E-002	-2.203474044799805E-001	4.700413905084133E-003	-1.178017184138298E-001	4.559300541877747E-001	
1.769333333333333E+009	-2.597824484109879E-002	1.438258215785027E-002	-2.600933052599430E-002	1.443279068917036E-002	-2.212785184383392E-001	5.595086608082056E-003	-1.156293451786041E-001	4.557103812694550E-001	
1.769766666666667E+009	-2.588874474167824E-002	1.454580482095480E-002	-2.593410573899746E-002	1.457217801362276E-002	-2.224136888980866E-001	6.455812137573957E-003	-1.134630739688873E-001	4.554871320724487E-001	
1.770200000000000E+009	-2.580408006906509E-002	1.471127849072218E-002	-2.586277388036251E-002	1.476903911679983E-002	-2.234146595001221E-001	7.289732806384563E-003	-1.111595705151558E-001	4.552695453166962E-001	
1.770633333333333E+009	-2.567037194967270E-002	1.491416059434414E-002	-2.571646869182587E-002	1.498813368380070E-002	-2.244445979595184E-001	8.266854099929333E-003	-1.088551655411720E-001	4.550789594650269E-001	
1.771066666666667E+009	-2.558490261435509E-002	1.508972048759460E-002	-2.558827213943005E-002	1.507042907178402E-002	-2.254459112882614E-001	9.080337360501289E-003	-1.067632213234901E-001	4.549047052860260E-001	
1.771500000000000E+009	-2.533613890409470E-002	1.522772200405598E-002	-2.531934157013893E-002	1.527238357812166E-002	-2.265776395797730E-001	9.904826059937477E-003	-1.044918820261955E-001	4.546282291412354E-001	
1.771933333333333E+009	-2.514707855880261E-002	1.532750390470028E-002	-2.515899017453194E-002	1.534379459917545E-002	-2.276690900325775E-001	1.080837100744247E-002	-1.022365689277649E-001	4.544566571712494E-001	
1.772366666666667E+009	-2.492767758667469E-002	1.544297300279141E-002	-2.497232519090176E-002	1.545707974582911E-002	-2.286773771047592E-001	1.159942522644997E-002	-1.000642403960228E-001	4.541601538658142E-001	
1.772800000000000E+009	-2.474264055490494E-002	1.551833655685186E-002	-2.480378933250904E-002	1.555303670465946E-002	-2.297726571559906E-001	1.241421140730381E-002	-9.815219789743424E-002	4.538892209529877E-001	
1.773233333333333E+009	-2.443459257483482E-002	1.543832942843437E-002	-2.450031787157059E-002	1.550550293177366E-002	-2.309090048074722E-001	1.332065835595131E-002	-9.589546918869019E-002	4.535801112651825E-001	
1.773666666666667E+009	-2.434967085719109E-002	1.553605124354363E-002	-2.428389713168144E-002	1.559573877602816E-002	-2.320258766412735E-001	1.404118072241545E-002	-9.364687651395798E-002	4.533923566341400E-001	
1.774100000000000E+009	-2.413581311702728E-002	1.557989977300167E-002	-2.402772195637226E-002	1.551562827080488E-002	-2.331672906875610E-001	1.497949007898569E-002	-9.169008582830429E-002	4.530845582485199E-001	
1.774533333333333E+009	-2.391126751899719E-002	1.540603395551443E-002	-2.393512800335884E-002	1.547628547996283E-002	-2.342770993709564E-001	1.579814404249191E-002	-8.942881226539612E-002	4.527575671672821E-001	
1.774966666666667E+009	-2.358261495828629E-002	1.530109439045191E-002	-2.370915934443474E-002	1.545374281704426E-002	-2.355358153581619E-001	1.671717315912247E-002	-8.712827414274216E-002	4.525146484375000E-001	
1.775400000000000E+009	-2.357491292059422E-002	1.524994149804115E-002	-2.359296754002571E-002	1.540737040340900E-002	-2.364882975816727E-001	1.753189042210579E-002	-8.513964712619782E-002	4.520544707775116E-001	
1.775833333333333E+009	-2.339245937764645E-002	1.511090807616711E-002	-2.334958873689175E-002	1.517965923994780E-002	-2.376014888286591E-001	1.846360415220261E-002	-8.296626061201096E-002	4.517015218734741E-001	
1.776266666666667E+009	-2.320396900177002E-002	1.491910871118307E-002	-2.326834201812744E-002	1.503489632159472E-002	-2.386959344148636E-001	1.930905506014824E-002	-8.080260455608368E-002	4.513539671897888E-001	
1.776700000000000E+009	-2.311817184090614E-002	1.473242975771427E-002	-2.313862740993500E-002	1.478720828890801E-002	-2.397911697626114E-001	2.013918571174145E-002	-7.879050821065903E-002	4.510948061943054E-001	
1.777133333333333E+009	-2.305318787693977E-002	1.458213198930025E-002	-2.303007431328297E-002	1.459458470344544E-002	-2.409457415342331E-001	2.098786085844040E-002	-7.664511352777481E-002	4.505809247493744E-001	
1.777566666666667E+009	-2.296370454132557E-002	1.437530759721994E-002	-2.298783324658871E-002	1.438213884830475E-002	-2.420584261417389E-001	2.186345681548119E-002	-7.467824965715408E-002	4.501034319400787E-001	
1.778000000000000E+009	-2.302199788391590E-002	1.415652595460415E-002	-2.294128388166428E-002	1.423733774572611E-002	-2.431510388851166E-001	2.271098084747791E-002	-7.279917597770691E-002	4.497964382171631E-001	
1.778433333333333E+009	-2.291342243552208E-002	1.398578379303217E-002	-2.291074395179749E-002	1.391355413943529E-002	-2.442006766796112E-001	2.387902140617371E-002	-7.065204530954361E-002	4.494162201881409E-001	
1.778866666666667E+009	-2.290209382772446E-002	1.379979960620403E-002	-2.292798832058907E-002	1.380764134228230E-002	-2.452983707189560E-001	2.502351254224777E-002	-6.831865757703781E-002	4.490538835525513E-001	
1.779300000000000E+009	-2.291582897305489E-002	1.357599906623364E-002	-2.296769432723522E-002	1.358707249164581E-002	-2.464121580123901E-001	2.591771073639393E-002	-6.661657989025116E-002	4.486244916915894E-001	
1.779733333333333E+009	-2.298163808882237E-002	1.332494430243969E-002	-2.299588546156883E-002	1.336562819778919E-002	-2.474753260612488E-001	2.693547494709492E-002	-6.439419835805893E-002	4.482795298099518E-001	
1.780166666666667E+009	-2.307064272463322E-002	1.307362969964743E-002	-2.310436405241489E-002	1.312722545117140E-002	-2.485969811677933E-001	2.799143269658089E-002	-6.230257824063301E-002	4.477996826171875E-001	
1.780600000000000E+009	-2.315964549779892E-002	1.292613241821528E-002	-2.312036789953709E-002	1.297337654978037E-002	-2.497410774230957E-001	2.887346781790257E-002	-6.056465208530426E-002	4.473799467086792E-001	
1.781033333333333E+009	-2.335599064826965E-002	1.257257536053658E-002	-2.333482913672924E-002	1.268258225172758E-002	-2.509881556034088E-001	2.990234643220902E-002	-5.828910693526268E-002	4.470307826995850E-001	
1.781466666666667E+009	-2.353443391621113E-002	1.234859135001898E-002	-2.350723743438721E-002	1.245146058499813E-002	-2.521539032459259E-001	3.098811209201813E-002	-5.627006292343140E-002	4.465211927890778E-001	
1.781900000000000E+009	-2.378345653414726E-002	1.201264932751656E-002	-2.373473159968853E-002	1.216344535350800E-002	-2.532978057861328E-001	3.198622167110443E-002	-5.406366288661957E-002	4.461031258106232E-001	
1.782333333333333E+009	-2.407222799956799E-002	1.190448459237814E-002	-2.406538650393486E-002	1.197100616991520E-002	-2.545888423919678E-001	3.313797712326050E-002	-5.201940983533859E-002	4.455030858516693E-001	
1.782766666666667E+009	-2.444062568247318E-002	1.172749977558851E-002	-2.439487911760807E-002	1.181801129132509E-002	-2.557241320610046E-001	3.433050960302353E-002	-5.003294348716736E-002	4.451069831848145E-001	
1.783200000000000E+009	-2.483312226831913E-002	1.163373235613108E-002	-2.477655559778214E-002	1.172687951475382E-002	-2.568705081939697E-001	3.537616133689880E-002	-4.791424795985222E-002	4.445515871047974E-001	
1.783633333333333E+009	-2.521237358450890E-002	1.162348687648773E-002	-2.517576515674591E-002	1.166870258748531E-002	-2.580685019493103E-001	3.645262122154236E-002	-4.576498270034790E-002	4.439704120159149E-001	
1.784066666666667E+009	-2.551721595227718E-002	1.162411831319332E-002	-2.557313069701195E-002	1.170344557613134E-002	-2.592239975929260E-001	3.758762776851654E-002	-4.371679201722145E-002	4.434721171855927E-001	
1.784500000000000E+009	-2.586416341364384E-002	1.172077283263207E-002	-2.585599198937416E-002	1.175442337989807E-002	-2.604081928730011E-001	3.867471218109131E-002	-4.165399447083473E-002	4.428377151489258E-001	
1.784933333333333E+009	-2.619075030088425E-002	1.176356989890337E-002	-2.613985538482666E-002	1.187291741371155E-002	-2.616472840309143E-001	3.972419723868370E-002	-3.962762281298637E-002	4.422892332077026E-001	
1.785366666666667E+009	-2.650952152907848E-002	1.186325587332249E-002	-2.653615362942219E-002	1.193138118833304E-002	-2.628947496414185E-001	4.087931662797928E-002	-3.786137700080872E-002	4.416112601757050E-001	
1.785800000000000E+009	-2.681104093790054E-002	1.203871704638004E-002	-2.680139243602753E-002	1.211457327008247E-002	-2.640909254550934E-001	4.213020950555801E-002	-3.576797991991043E-002	4.411717653274536E-001	
1.786233333333333E+009	-2.706258185207844E-002	1.212678477168083E-002	-2.703810110688210E-002	1.222821138799191E-002	-2.654375731945038E-001	4.322056472301483E-002	-3.342645615339279E-002	4.405334293842316E-001	
1.786666666666667E+009	-2.727813459932804E-002	1.234901323914528E-002	-2.723904699087143E-002	1.239461172372103E-002	-2.666913270950317E-001	4.450203105807304E-002	-3.138979524374008E-002	4.399109184741974E-001	
1.787100000000000E+009	-2.744304388761520E-002	1.246030349284411E-002	-2.753256261348724E-002	1.252208836376667E-002	-2.679831683635712E-001	4.563226178288460E-002	-2.957538142800331E-002	4.394248425960541E-001	
1.787533333333333E+009	-2.771117165684700E-002	1.262533571571112E-002	-2.766604721546173E-002	1.269162725657225E-002	-2.692841291427612E-001	4.688718542456627E-002	-2.755923196673393E-002	4.385274946689606E-001	
1.787966666666667E+009	-2.788309007883072E-002	1.272982079535723E-002	-2.784868888556957E-002	1.280314754694700E-002	-2.704733014106751E-001	4.820760339498520E-002	-2.536951191723347E-002	4.378162026405335E-001	
1.788400000000000E+009	-2.800720371305943E-002	1.288493536412716E-002	-2.805453166365624E-002	1.294010877609253E-002	-2.717643380165100E-001	4.955933615565300E-002	-2.342207729816437E-002	4.370825588703156E-001	
1.788833333333333E+009	-2.828778512775898E-002	1.301630772650242E-002	-2.827682718634605E-002	1.300742477178574E-002	-2.729893922805786E-001	5.090571567416191E-002	-2.142856083810329E-002	4.362226724624634E-001	
1.789266666666667E+009	-2.844486385583878E-002	1.315682101994753E-002	-2.843628637492657E-002	1.318309362977743E-002	-2.741380333900452E-001	5.230663716793060E-002	-1.955401524901390E-002	4.354106783866882E-001	
1.789700000000000E+009	-2.868863195180893E-002	1.324173249304295E-002	-2.861371077597141E-002	1.338486745953560E-002	-2.752229571342468E-001	5.369076877832413E-002	-1.778301782906056E-002	4.345720708370209E-001	
1.790133333333333E+009	-2.889609523117542E-002	1.339433807879686E-002	-2.893478423357010E-002	1.352342031896114E-002	-2.765119075775147E-001	5.496815219521523E-002	-1.585073396563530E-002	4.337310194969177E-001	
1.790566666666667E+009	-2.911982312798500E-002	1.353677920997143E-002	-2.906561270356178E-002	1.362017448991537E-002	-2.774993479251862E-001	5.636897683143616E-002	-1.414703391492367E-002	4.328733682632446E-001	
1.791000000000000E+009	-2.930389903485775E-002	1.368102338165045E-002	-2.925525419414043E-002	1.372525468468666E-002	-2.786157131195068E-001	5.786402150988579E-002	-1.221009902656078E-002	4.320427477359772E-001	
1.791433333333333E+009	-2.941869944334030E-002	1.391175948083401E-002	-2.945174649357796E-002	1.387980207800865E-002	-2.797224223613739E-001	5.944605171680450E-002	-1.073200907558203E-002	4.310314953327179E-001	
1.791866666666667E+009	-2.957491762936115E-002	1.410188991576433E-002	-2.964285388588905E-002	1.413078047335148E-002	-2.806976139545441E-001	6.109265983104706E-002	-9.113302454352379E-003	4.300449788570404E-001	
1.792300000000000E+009	-2.973947674036026E-002	1.428109686821699E-002	-2.978935837745667E-002	1.432181987911463E-002	-2.818133533000946E-001	6.276729702949524E-002	-7.442643865942955E-003	4.291458129882813E-001	
1.792733333333333E+009	-2.997364103794098E-002	1.448979135602713E-002	-2.995094470679760E-002	1.451422646641731E-002	-2.829089462757111E-001	6.434263288974762E-002	-5.913262255489826E-003	4.282239973545075E-001	
1.793166666666667E+009	-3.006272949278355E-002	1.457558758556843E-002	-3.012060746550560E-002	1.461973227560520E-002	-2.840139567852020E-001	6.587252020835877E-002	-4.363805521279573E-003	4.272859394550324E-001	
1.793600000000000E+009	-3.023495897650719E-002	1.477244589477778E-002	-3.026229701936245E-002	1.475873775780201E-002	-2.850436270236969E-001	6.754905730485916E-002	-2.793132094666362E-003	4.265127480030060E-001	
1.794033333333333E+009	-3.036232665181160E-002	1.493267621845007E-002	-3.038714826107025E-002	1.493635214865208E-002	-2.861320972442627E-001	6.925565004348755E-002	-1.389108598232269E-003	4.256308078765869E-001	
1.794466666666667E+009	-3.050227835774422E-002	1.512853335589171E-002	-3.056020662188530E-002	1.508710905909538E-002	-2.872895598411560E-001	7.073379307985306E-002	2.255320869153366E-004	4.247747361660004E-001	
1.794900000000000E+009	-3.064086101949215E-002	1.523968111723661E-002	-3.066596761345863E-002	1.524724438786507E-002	-2.883193194866180E-001	7.226564735174179E-002	1.758384052664042E-003	4.239558875560761E-001	
1.795333333333333E+009	-3.080628812313080E-002	1.541545242071152E-002	-3.082191571593285E-002	1.547599025070667E-002	-2.893087863922119E-001	7.391291856765747E-002	3.187647555023432E-003	4.230916798114777E-001	
1.795766666666667E+009	-3.095770813524723E-002	1.562949642539024E-002	-3.099811077117920E-002	1.563610509037972E-002	-2.905026376247406E-001	7.549352943897247E-002	4.590730648487806E-003	4.223023355007172E-001	
1.796200000000000E+009	-3.115615807473660E-002	1.584877818822861E-002	-3.117357566952705E-002	1.584644243121147E-002	-2.916229665279388E-001	7.707712799310684E-002	5.984640680253506E-003	4.214147925376892E-001	
1.796633333333333E+009	-3.120494633913040E-002	1.596150919795036E-002	-3.137052804231644E-002	1.603074558079243E-002	-2.926741242408752E-001	7.888377457857132E-002	7.363293319940567E-003	4.206346869468689E-001	
1.797066666666667E+009	-3.138222545385361E-002	1.612912677228451E-002	-3.145873919129372E-002	1.620977558195591E-002	-2.937104701995850E-001	8.038497716188431E-002	8.723535574972630E-003	4.197927415370941E-001	
1.797500000000000E+009	-3.167806565761566E-002	1.636534929275513E-002	-3.169843927025795E-002	1.636529900133610E-002	-2.946364879608154E-001	8.212692290544510E-002	1.008245255798101E-002	4.190434217453003E-001	
1.797933333333333E+009	-3.185182064771652E-002	1.645609736442566E-002	-3.190245479345322E-002	1.652938872575760E-002	-2.957492172718048E-001	8.361087739467621E-002	1.128993276506662E-002	4.182639420032501E-001	
1.798366666666667E+009	-3.204770758748055E-002	1.662148721516132E-002	-3.196038678288460E-002	1.660873927175999E-002	-2.968039214611054E-001	8.535803854465485E-002	1.275464706122875E-002	4.174793958663940E-001	
