        Frequency / MHz                S1,1/abs,dB
                  1870.5                      -8.5350804
                  1872.6                      -8.5354702
                  1874.7                      -8.5354694
                  1876.8                      -8.5351069
                  1878.9                      -8.5344038
                    1881                      -8.5333904
                  1883.1                      -8.5320886
                  1885.2                      -8.5305291
                  1887.3                       -8.528735
                  1889.4                      -8.5267333
                  1891.5                      -8.5245498
                  1893.6                      -8.5222081
                  1895.7                      -8.5197349
                  1897.8                      -8.5171553
                  1899.9                      -8.5144912
                    1902                      -8.5117671
                  1904.1                      -8.5090072
                  1906.2                      -8.5062343
                  1908.3                      -8.5034689
                  1910.4                      -8.5007337
                  1912.5                        -8.49805
                  1914.6                      -8.4954354
                  1916.7                      -8.4929116
                  1918.8                      -8.4904997
                  1920.9                      -8.4882147
                    1923                      -8.4860727
                  1925.1                      -8.4840931
                  1927.2                      -8.4822905
                  1929.3                      -8.4806802
                  1931.4                      -8.4792796
                  1933.5                      -8.4780963
                  1935.6                      -8.4771458
                  1937.7                      -8.4764417
                  1939.8                      -8.4759938
                  1941.9                      -8.4758108
                    1944                      -8.4759022
                  1946.1                      -8.4762804
                  1948.2                      -8.4769477
                  1950.3                      -8.4779142
                  1952.4                      -8.4791851
                  1954.5                      -8.4807659
                  1956.6                        -8.48266
                  1958.7                      -8.4848721
                  1960.8                      -8.4874022
                  1962.9                      -8.4902555
                    1965                      -8.4934315
                  1967.1                      -8.4969284
                  1969.2                      -8.5007459
                  1971.3                      -8.5048844
                  1973.4                      -8.5093399
                  1975.5                      -8.5141095
                  1977.6                      -8.5191884
                  1979.7                      -8.5245719
                  1981.8                      -8.5302552
                  1983.9                      -8.5362278
                    1986                      -8.5424872
                  1988.1                      -8.5490233
                  1990.2                      -8.5558267
                  1992.3                      -8.5628878
                  1994.4                      -8.5701962
                  1996.5                      -8.5777418
                  1998.6                      -8.5855115
                  2000.7                      -8.5934926
                  2002.8                      -8.6016721
                  2004.9                      -8.6100382
                    2007                      -8.6185741
                  2009.1                      -8.6272661
                  2011.2                      -8.6360981
                  2013.3                      -8.6450545
                  2015.4                      -8.6541201
                  2017.5                      -8.6632765
                  2019.6                      -8.6725054
                  2021.7                      -8.6817934
                  2023.8                      -8.6911182
                  2025.9                      -8.7004663
                    2028                      -8.7098169
                  2030.1                      -8.7191514
                  2032.2                      -8.7284524
                  2034.3                      -8.7377013
                  2036.4                      -8.7468807
                  2038.5                       -8.755971
                  2040.6                      -8.7649549
                  2042.7                      -8.7738153
                  2044.8                      -8.7825344
                  2046.9                      -8.7910936
                    2049                      -8.7994761
                  2051.1                      -8.8076665
                  2053.2                        -8.81565
                  2055.3                       -8.823407
                  2057.4                      -8.8309262
                  2059.5                      -8.8381938
                  2061.6                       -8.845194
                  2063.7                      -8.8519155
                  2065.8                      -8.8583454
                  2067.9                      -8.8644716
                    2070                      -8.8702852
                  2072.1                      -8.8757762
                  2074.2                      -8.8809348
                  2076.3                      -8.8857539
                  2078.4                      -8.8902268
                  2080.5                      -8.8943454
                  2082.6                      -8.8981068
                  2084.7                      -8.9015048
                  2086.8                      -8.9045367
                  2088.9                      -8.9071998
                    2091                      -8.9094912
                  2093.1                      -8.9114103
                  2095.2                      -8.9129583
                  2097.3                      -8.9141337
                  2099.4                      -8.9149388
                  2101.5                      -8.9153759
                  2103.6                       -8.915447
                  2105.7                      -8.9151546
                  2107.8                      -8.9145044
                  2109.9                      -8.9134986
                    2112                      -8.9121437
                  2114.1                      -8.9104442
                  2116.2                      -8.9084053
                  2118.3                      -8.9060333
                  2120.4                      -8.9033332
                  2122.5                      -8.9003137
                  2124.6                      -8.8969799
                  2126.7                      -8.8933375
                  2128.8                      -8.8893948
                  2130.9                      -8.8851572
                    2133                      -8.8806325
                  2135.1                      -8.8758267
                  2137.2                      -8.8707453
                  2139.3                      -8.8653957
                  2141.4                      -8.8597841
                  2143.5                      -8.8539146
                  2145.6                       -8.847795
                  2147.7                      -8.8414283
                  2149.8                      -8.8348218
                  2151.9                      -8.8279781
                    2154                      -8.8209013
                  2156.1                      -8.8135982
                  2158.2                      -8.8060684
                  2160.3                      -8.7983175
                  2162.4                      -8.7903459
                  2164.5                      -8.7821596
                  2166.6                      -8.7737561
                  2168.7                      -8.7651403
                  2170.8                      -8.7563117
                  2172.9                      -8.7472734
                    2175                      -8.7380211
                  2177.1                      -8.7285592
                  2179.2                      -8.7188847
                  2181.3                      -8.7090014
                  2183.4                      -8.6989028
                  2185.5                      -8.6885932
                  2187.6                      -8.6780676
                  2189.7                       -8.667331
                  2191.8                      -8.6563733
                  2193.9                      -8.6452003
                    2196                      -8.6338053
                  2198.1                        -8.62219
                  2200.2                      -8.6103551
                  2202.3                      -8.5982943
                  2204.4                       -8.586011
                  2206.5                         -8.5735
                  2208.6                      -8.5607636
                  2210.7                      -8.5477963
                  2212.8                      -8.5346042
                  2214.9                      -8.5211803
                    2217                      -8.5075311
                  2219.1                      -8.4936512
                  2221.2                      -8.4795439
                  2223.3                      -8.4652132
